channel                 nue_Ar40             nuebar_Ar40                      nc                       e
E                                                                                                       
0.000749                       0                       0                       0                       0
0.001246                       0                       0                       0                       0
0.001744                       0                       0                       0                       0
0.002241                       0                       0                       0                       0
0.002739                       0                       0                       0                       0
0.003236                       0                       0                       0                       0
0.003734                       0                       0                       0                       0
0.004231                       0                       0                       0                       0
0.004729                       0                       0                       0                       0
0.005226                 22.3961                0.318139                216.0843               99.950742
0.005724                 28.4995                0.530797                349.9874               94.446396
0.006221                 35.5319                0.828508                516.2201               89.269794
0.006719                 43.5089                  1.2141                 694.301               84.391812
0.007216                 52.4305                 1.67957                 853.723               79.790814
0.007714                 62.2817                 2.20892                  963.51               75.451536
0.008211                 73.0308                 2.78389                1004.065               71.359866
0.008709                 84.6269                 3.38968                 975.026               67.503042
0.009206                 96.9992                 4.01803                 894.769               63.867132
0.009704                 110.059                 4.66692                 791.958               60.438258
0.010200                 123.704                 5.33813                 694.109               57.203406
0.010700                 137.822                 6.03453                618.8613                54.15039
0.011200                   152.3                 6.75828                571.1056               51.267744
0.011690                  167.02                 7.51006                545.5421               48.545316
0.012190                 181.868                 8.28914                531.9037               45.973494
0.012690                  196.73                 9.09354                519.9485               43.543746
0.013190                 211.493                 9.92033                502.5819               41.247612
0.013680                 226.049                 10.7658                476.8467               39.077532
0.014180                 240.291                 11.6255                443.3854               37.026612
0.014680                 254.122                 12.4947                405.1654               35.087904
0.015180                 267.452                 13.3683                366.0965               33.255018
0.015670                 280.205                 14.2411                329.9021               31.522014
0.016170                 292.322                 15.1081                299.3799                29.88315
0.016670                 303.757                 15.9644                276.0716               28.333188
0.017170                 314.483                 16.8057                 260.273                26.86707
0.017660                 324.484                 17.6279                251.2552              25.4800908
0.018160                 333.758                 18.4277                247.6188               24.167835
0.018660                 342.314                 19.2018                247.6436              22.9261122
0.019160                 350.165                 19.9478                249.5911              21.7509714
0.019650                 357.329                 20.6635                251.9136              20.6386902
0.020150                 363.827                 21.3471                253.3747              19.5857586
0.020650                 369.678                 21.9973                253.0929              18.5888448
0.021150                 374.904                  22.613                 250.532              17.6447754
0.021640                 379.526                 23.1936                 245.462               16.750629
0.022140                 383.562                 23.7387                237.9025              15.9035778
0.022640                 387.032                 24.2484                228.0667              15.1009938
0.023140                 389.956                 24.7226                216.3012              14.3404182
0.023630                 392.352                  25.162                203.0372                13.61952
0.024130                  394.24                 25.5669                 188.743              12.9361392
0.024630                  395.64                 25.9382                173.8861              12.2882328
0.025130                  396.57                 26.2766                158.9026              11.6738856
0.025620                 397.053                 26.5831                144.1767              11.0913336
0.026120                 397.109                 26.8586                130.0209              10.5388686
0.026620                 396.759                  27.104                116.6738              10.0149282
0.027120                 396.026                 27.3203                104.2991                9.518031
0.027610                 394.931                 27.5084                 92.9901                9.046755
0.028110                 393.496                  27.669                 82.7794               8.5997844
0.028610                 391.742                 27.8032                 73.6496               8.1758484
0.029110                 389.692                 27.9115                65.54678               7.7737662
0.029600                 387.366                 27.9947                58.39134               7.3923912
0.030100                 384.784                 28.0534                52.08923               7.0306776
0.030600                 381.968                 28.0882                46.54125                6.687585
0.031100                 378.935                 28.0995                41.64925               6.3621396
0.031590                 375.706                 28.0878                37.32152               6.0534072
0.032090                 372.298                 28.0537                33.47564                 5.76054
0.032590                 368.728                 27.9974                30.03992               5.4827064
0.033090                 365.013                 27.9195                 26.9538               5.2190658
0.033580                 361.168                 27.8203                24.16735               4.9689162
0.034080                 357.209                 27.7003                21.64011                4.731507
0.034580                 353.148                 27.5599                19.33984               4.5061668
0.035080                     349                 27.3998                17.24109               4.2922566
0.035570                 344.774                 27.2205                15.32388               4.0891806
0.036070                 340.484                 27.0225                13.57243               3.8963304
0.036570                 336.138                 26.8066                 11.9741               3.7131714
0.037070                 331.746                 26.5735                10.51856               3.5391996
0.037560                 327.316                  26.324                 9.19692               3.3739002
0.038060                 322.854                 26.0591                  8.0014               3.2168304
0.038560                 318.369                 25.7796                 6.92475               3.0675438
0.039060                 313.865                 25.4865                5.959988                2.925621
0.039550                 309.348                 25.1809                5.100271               2.7906786
0.040050                 304.822                 24.8638                4.338685               2.6623476
0.040550                 300.291                 24.5363                3.667806              2.54027826
0.041050                 295.759                 24.1996                3.081738              2.42414586
0.041540                 291.229                 23.8548                2.572778              2.31363792
0.042040                 286.703                 23.5031                 2.13383              2.20846482
0.042540                 282.185                 23.1456                1.758021              2.10835386
0.043040                 277.677                 22.7835                1.438654              2.01304368
0.043530                 273.181                 22.4179                1.169289              1.92229074
0.044030                 268.699                 22.0498                0.943823              1.83586302
0.044530                 264.234                 21.6803                0.756552              1.75354254
0.045030                 259.789                 21.3105               0.6022042              1.67512734
0.045520                 255.365                 20.9411               0.4759776              1.60041816
0.046020                 250.965                 20.5732                0.373553              1.52923572
0.046520                 246.592                 20.2076               0.2910903              1.46140416
0.047020                 242.249                 19.8449               0.2252173               1.3967595
0.047510                 237.937                  19.486               0.1730076              1.33514946
0.048010                 233.661                 19.1313               0.1318382               1.2764232
0.048510                 229.422                 18.7815               0.0998371               1.2204441
0.049010                 225.224                  18.437               0.0750688               1.1670777
0.049500                  221.07                 18.0982               0.0560375              1.11619908
0.050000                 216.962                 17.7655              0.04152863               1.0676916
0.050500                 212.904                 17.4391              0.03055386              1.02143844
0.051000                 208.898                 17.1191              0.02231693              0.97733484
0.051490                 204.947                 16.8059               0.0161828              0.93527676
0.051990                 201.054                 16.4993              0.01164991              0.89516772
0.052490                 197.221                 16.1995              0.00832612              0.85691394
0.052990                 193.451                 15.9063             0.005907602              0.82042884
0.053480                 189.745                 15.6199             0.004161306              0.78562602
0.053980                 186.106                 15.3399              0.00291004               0.7524261
0.054480                 182.535                 15.0664              0.00202031               0.7207524
0.054980                 179.033                 14.7991             0.001392473              0.69053364
0.055470                 175.603                 14.5378             0.000952811              0.66169818
0.055970                 172.244                 14.2824            0.0006472556               0.6341787
0.056470                 168.957                 14.0325            0.0004365112              0.60791418
0.056970                 165.743                 13.7879             0.000292257               0.5828427
0.057460                 162.602                 13.5484            0.0001942605              0.55890774
0.057960                 159.534                 13.3136              0.00012819              0.53605296
0.058460                 156.539                 13.0835             3.57486e-05              0.51422598
0.058960                 153.615                 12.8576                       0              0.49337712
0.059450                 150.762                 12.6358                       0              0.47345904
0.059950                 147.979                 12.4177                       0               0.4544262
0.060450                 145.265                 12.2032                       0              0.43623522
0.060950                 142.619                  11.992                       0              0.41884362
0.061440                 140.038                 11.7839                       0              0.40221468
0.061940                 137.522                 11.5788                       0              0.38631006
0.062440                 135.067                 11.3764                       0              0.37109322
0.062940                 132.674                 11.1765                       0              0.35653158
0.063430                 130.339                 10.9791                       0              0.34259148
0.063930                  128.06                 10.7839                       0               0.3292452
0.064430                 125.835                 10.5909                       0              0.31646268
0.064930                 123.663                    10.4                       0              0.30421584
0.065420                 121.541                  10.211                       0              0.29247876
0.065920                 119.467                  10.024                       0              0.28122732
0.066420                 117.438                 9.83871                       0              0.27043848
0.066920                 115.454                 9.65525                       0             0.260090082
0.067410                 113.511                 9.47353                       0             0.250160472
0.067910                 111.607                 9.29354                       0             0.240630462
0.068410                 109.742                 9.11525                       0             0.231481404
0.068910                 107.912                 8.93866                       0             0.222695316
0.069400                 106.115                 8.76376                       0             0.214255332
0.069900                 104.352                 8.59057                       0             0.206145864
0.070400                 102.618                 8.41909                       0             0.198351828
0.070900                 100.914                 8.24935                       0             0.190859094
0.071390                 99.2371                 8.08136                       0             0.183654162
0.071890                 97.5863                 7.91515                       0             0.176724288
0.072390                 95.9602                 7.75074                       0              0.17005779
0.072890                 94.3577                 7.58817                       0             0.163642932
0.073380                 92.7776                 7.42746                       0             0.157469418
0.073880                 91.2188                 7.26863                       0             0.151526556
0.074380                 89.6804                 7.11173                       0             0.145805166
0.074880                 88.1615                 6.95676                       0             0.140296032
0.075370                 86.6613                 6.80377                       0             0.134990496
0.075870                  85.179                 6.65277                       0             0.129880152
0.076370                  83.714                 6.50378                       0             0.124957332
0.076870                 82.2658                 6.35683                       0             0.120214836
0.077360                 80.8337                 6.21193                       0             0.115645428
0.077860                 79.4173                  6.0691                       0             0.111242646
0.078360                 78.0161                 5.92834                       0             0.106999902
0.078860                 76.6299                 5.78968                       0              0.10291113
0.079350                 75.2583                 5.65311                       0              0.09897075
0.079850                  73.901                 5.51864                       0             0.095173128
0.080350                 72.5577                 5.38627                       0             0.091513044
0.080850                 71.2284                   5.256                       0             0.087985404
