# TBinMid=-0.005 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   6.17730459E-18   3.22894237E-18   3.22894237E-18   2.01615781E-18   5.30951576E-18   5.30951576E-18
   2.00000000E-04   6.90287483E+03   1.04916115E+05   1.04916115E+05   7.14718961E+02   1.88190331E+03   1.88190331E+03
   4.00000000E-04   9.70269496E+04   1.65676014E+06   1.65676014E+06   7.28275144E+03   1.91719280E+04   1.91719280E+04
   6.00000000E-04   4.51179191E+05   8.09019809E+06   8.09019809E+06   2.80041934E+04   7.37071141E+04   7.37071141E+04
   8.00000000E-04   1.31182223E+06   2.43060249E+07   2.43060249E+07   6.95333918E+04   1.82978518E+05   1.82978518E+05
   1.00000000E-03   2.93840152E+06   5.58248998E+07   5.58248998E+07   1.34790569E+05   3.54641232E+05   3.54641232E+05
   1.20000000E-03   5.57288521E+06   1.08033736E+08   1.08033736E+08   2.22881072E+05   5.86310737E+05   5.86310737E+05
   1.40000000E-03   9.41565877E+06   1.85599901E+08   1.85599901E+08   3.29929576E+05   8.67765435E+05   8.67765435E+05
   1.60000000E-03   1.46106644E+07   2.92070712E+08   2.92070712E+08   4.50192795E+05   1.18387903E+06   1.18387903E+06
   1.80000000E-03   2.12382547E+07   4.29646528E+08   4.29646528E+08   5.77116156E+05   1.51740251E+06   1.51740251E+06
   2.00000000E-03   2.93141439E+07   5.99101702E+08   5.99101702E+08   7.04184793E+05   1.85120264E+06   1.85120264E+06
   2.20000000E-03   3.87929206E+07   7.99822341E+08   7.99822341E+08   8.25525840E+05   2.16984460E+06   2.16984460E+06
   2.40000000E-03   4.95747467E+07   1.02992971E+09   1.02992971E+09   9.36275647E+05   2.46055541E+06   2.46055541E+06
   2.60000000E-03   6.15140651E+07   1.28646073E+09   1.28646073E+09   1.03275147E+06   2.71367276E+06   2.71367276E+06
   2.80000000E-03   7.44293503E+07   1.56558115E+09   1.56558115E+09   1.11247517E+06   2.92270465E+06   2.92270465E+06
   3.00000000E-03   8.81131353E+07   1.86281157E+09   1.86281157E+09   1.17409456E+06   3.08412033E+06   3.08412033E+06
   3.20000000E-03   1.02341736E+08   2.17325084E+09   2.17325084E+09   1.21724175E+06   3.19697589E+06   3.19697589E+06
