# TBinMid=-0.025 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   3.69348986E-21   8.13165446E-20   8.13165446E-20   1.74586158E-28   4.59769543E-28   4.59769543E-28
   2.00000000E-04   2.01799756E+05   4.44214590E+06   4.44214590E+06   1.09254545E+01   2.86037311E+01   2.86037311E+01
   4.00000000E-04   1.24098897E+06   2.73165801E+07   2.73165801E+07   8.20744474E+01   2.10956800E+02   2.10956800E+02
   6.00000000E-04   3.37602645E+06   7.43116769E+07   7.43116769E+07   2.50465410E+02   6.25063259E+02   6.25063259E+02
   8.00000000E-04   6.57664328E+06   1.44761001E+08   1.44761001E+08   5.30967603E+02   1.27544971E+03   1.27544971E+03
   1.00000000E-03   1.06691806E+07   2.34842349E+08   2.34842349E+08   9.23450205E+02   2.12199032E+03   2.12199032E+03
   1.20000000E-03   1.54168631E+07   3.39344450E+08   3.39344450E+08   1.41720133E+03   3.10313250E+03   3.10313250E+03
   1.40000000E-03   2.05675234E+07   4.52717268E+08   4.52717268E+08   1.99378994E+03   4.15163394E+03   4.15163394E+03
   1.60000000E-03   2.58816038E+07   5.69688241E+08   5.69688241E+08   2.62943690E+03   5.20424680E+03   5.20424680E+03
   1.80000000E-03   3.11475508E+07   6.85601076E+08   6.85601076E+08   3.29730342E+03   6.20702910E+03   6.20702910E+03
   2.00000000E-03   3.61890548E+07   7.96575089E+08   7.96575089E+08   3.96970756E+03   7.11767877E+03   7.11767877E+03
   2.20000000E-03   4.08670704E+07   8.99549694E+08   8.99549694E+08   4.62012698E+03   7.90594013E+03   7.90594013E+03
   2.40000000E-03   4.50786006E+07   9.92257654E+08   9.92257654E+08   5.22483797E+03   8.55283780E+03   8.55283780E+03
   2.60000000E-03   4.87535869E+07   1.07315668E+09   1.07315668E+09   5.76409586E+03   9.04926399E+03   9.04926399E+03
