# TBinMid=-0.095 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   3.89815784E-13   8.58225643E-12   8.58225643E-12   4.71297779E-33   1.24115432E-32   1.24115432E-32
   2.00000000E-04   4.23830088E+05   9.33100765E+06   9.33100765E+06   1.74270667E+00   4.56166911E+00   4.56166911E+00
   4.00000000E-04   1.39772260E+06   3.07714439E+07   3.07714439E+07   1.67113180E+01   4.30974374E+01   4.30974374E+01
   6.00000000E-04   2.60355162E+06   5.73166388E+07   5.73166388E+07   5.78009884E+01   1.45985202E+02   1.45985202E+02
   8.00000000E-04   3.83813840E+06   8.44930932E+07   8.44930932E+07   1.31913304E+02   3.24987785E+02   3.24987785E+02
   1.00000000E-03   4.97739560E+06   1.09569026E+08   1.09569026E+08   2.39790211E+02   5.74867360E+02   5.74867360E+02
   1.20000000E-03   5.95204490E+06   1.31019615E+08   1.31019615E+08   3.77348083E+02   8.79248550E+02   8.79248550E+02
   1.40000000E-03   6.73015733E+06   1.48142457E+08   1.48142457E+08   5.37268231E+02   1.21636329E+03   1.21636329E+03
   1.60000000E-03   7.30454918E+06   1.60779961E+08   1.60779961E+08   7.10490134E+02   1.56347965E+03   1.56347965E+03
   1.80000000E-03   7.68374283E+06   1.69120264E+08   1.69120264E+08   8.87475500E+02   1.89985408E+03   1.89985408E+03
   2.00000000E-03   7.88556233E+06   1.73556194E+08   1.73556194E+08   1.05919000E+03   2.20841090E+03   2.20841090E+03
   2.20000000E-03   7.93267312E+06   1.74587057E+08   1.74587057E+08   1.21779206E+03   2.47645297E+03   2.47645297E+03
   2.40000000E-03   7.84954848E+06   1.72751847E+08   1.72751847E+08   1.35704726E+03   2.69569992E+03   2.69569992E+03
   2.60000000E-03   7.66047452E+06   1.68585340E+08   1.68585340E+08   1.47250655E+03   2.86190307E+03   2.86190307E+03
   2.80000000E-03   7.38830244E+06   1.62590639E+08   1.62590639E+08   1.56149703E+03   2.97422874E+03   2.97422874E+03
   3.00000000E-03   7.05373093E+06   1.55223390E+08   1.55223390E+08   1.62297705E+03   3.03454838E+03   3.03454838E+03
   3.20000000E-03   6.67495748E+06   1.46884130E+08   1.46884130E+08   1.65730434E+03   3.04672859E+03   3.04672859E+03
   3.40000000E-03   6.26757984E+06   1.37916129E+08   1.37916129E+08   1.66595919E+03   3.01597882E+03   3.01597882E+03
   3.60000000E-03   5.84466121E+06   1.28606837E+08   1.28606837E+08   1.65125604E+03   2.94828823E+03   2.94828823E+03
   3.80000000E-03   5.41689649E+06   1.19191563E+08   1.19191563E+08   1.61606815E+03   2.84996451E+03   2.84996451E+03
   4.00000000E-03   4.99283560E+06   1.09858390E+08   1.09858390E+08   1.56358125E+03   2.72727495E+03   2.72727495E+03
   4.20000000E-03   4.57913282E+06   1.00753678E+08   1.00753678E+08   1.49708566E+03   2.58618234E+03   2.58618234E+03
   4.40000000E-03   4.18080145E+06   9.19876712E+07   9.19876712E+07   1.41981026E+03   2.43216407E+03   2.43216407E+03
   4.60000000E-03   3.80146010E+06   8.36399233E+07   8.36399233E+07   1.33479780E+03   2.27010084E+03   2.27010084E+03
   4.80000000E-03   3.44356215E+06   7.57643502E+07   7.57643502E+07   1.24481846E+03   2.10422141E+03   2.10422141E+03
   5.00000000E-03   3.10860398E+06   6.83938144E+07   6.83938144E+07   1.15231658E+03   1.93809035E+03   1.93809035E+03
   5.20000000E-03   2.79730970E+06   6.15441909E+07   6.15441909E+07   1.05938498E+03   1.77462756E+03   1.77462756E+03
   5.40000000E-03   2.50979210E+06   5.52179110E+07   5.52179110E+07   9.67761108E+02   1.61614970E+03   1.61614970E+03
   5.60000000E-03   2.24569086E+06   4.94070018E+07   4.94070018E+07   8.78839574E+02   1.46442562E+03   1.46442562E+03
   5.80000000E-03   2.00428932E+06   4.40956573E+07   4.40956573E+07   7.93696139E+02   1.32073930E+03   1.32073930E+03
