# TBinMid=0.015 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   2.19499196E-11   1.14734549E-11   1.14734549E-11   7.16404722E-12   1.88663910E-11   1.88663910E-11
   2.00000000E-04   1.26401528E+06   6.66266875E+05   6.66266875E+05   4.13167137E+05   1.08638825E+06   1.08638825E+06
   4.00000000E-04   5.41092916E+06   2.96967350E+06   2.96967350E+06   1.78323391E+06   4.64968489E+06   4.64968489E+06
   6.00000000E-04   1.26708037E+07   7.52722594E+06   7.52722594E+06   4.25123118E+06   1.08849899E+07   1.08849899E+07
   8.00000000E-04   2.30844507E+07   1.53450645E+07   1.53450645E+07   7.96862581E+06   1.98238803E+07   1.98238803E+07
   1.00000000E-03   3.66107147E+07   2.78420160E+07   2.78420160E+07   1.31329889E+07   3.14279595E+07   3.14279595E+07
   1.20000000E-03   5.31652252E+07   4.67607597E+07   4.67607597E+07   1.99886648E+07   4.56233328E+07   4.56233328E+07
   1.40000000E-03   7.26376077E+07   7.40352112E+07   7.40352112E+07   2.88138289E+07   6.23162102E+07   6.23162102E+07
   1.60000000E-03   9.48994065E+07   1.11647882E+08   1.11647882E+08   3.99020526E+07   8.14001370E+07   8.14001370E+07
   1.80000000E-03   1.19807619E+08   1.61496343E+08   1.61496343E+08   5.35427037E+07   1.02759100E+08   1.02759100E+08
   2.00000000E-03   1.47206199E+08   2.25279255E+08   2.25279255E+08   7.00026679E+07   1.26268602E+08   1.26268602E+08
   2.20000000E-03   1.76926762E+08   3.04406897E+08   3.04406897E+08   8.95107733E+07   1.51795836E+08   1.51795836E+08
   2.40000000E-03   2.08789139E+08   3.99937453E+08   3.99937453E+08   1.12245584E+08   1.79199592E+08   1.79199592E+08
   2.60000000E-03   2.42602103E+08   5.12538051E+08   5.12538051E+08   1.38326762E+08   2.08330230E+08   2.08330230E+08
   2.80000000E-03   2.78164415E+08   6.42468130E+08   6.42468130E+08   1.67809879E+08   2.39029914E+08   2.39029914E+08
   3.00000000E-03   3.15266204E+08   7.89581969E+08   7.89581969E+08   2.00684392E+08   2.71133152E+08   2.71133152E+08
   3.20000000E-03   3.53690669E+08   9.53346925E+08   9.53346925E+08   2.36874352E+08   3.04467658E+08   3.04467658E+08
   3.40000000E-03   3.93216008E+08   1.13287389E+09   1.13287389E+09   2.76241405E+08   3.38855497E+08   3.38855497E+08
   3.60000000E-03   4.33617520E+08   1.32695668E+09   1.32695668E+09   3.18589605E+08   3.74114464E+08   3.74114464E+08
   3.80000000E-03   4.74669785E+08   1.53411749E+09   1.53411749E+09   3.63671585E+08   4.10059622E+08   4.10059622E+08
   4.00000000E-03   5.16148843E+08   1.75265560E+09   1.75265560E+09   4.11195677E+08   4.46504942E+08   4.46504942E+08
   4.20000000E-03   5.57834321E+08   1.98069738E+09   1.98069738E+09   4.60833590E+08   4.83264989E+08   4.83264989E+08
   4.40000000E-03   5.99511427E+08   2.21624566E+09   2.21624566E+09   5.12228353E+08   5.20156584E+08   5.20156584E+08
   4.60000000E-03   6.40972793E+08   2.45722704E+09   2.45722704E+09   5.65002219E+08   5.57000411E+08   5.57000411E+08
   4.80000000E-03   6.82020113E+08   2.70153610E+09   2.70153610E+09   6.18764329E+08   5.93622518E+08   5.93622518E+08
   5.00000000E-03   7.22465577E+08   2.94707568E+09   2.94707568E+09   6.73117967E+08   6.29855691E+08   6.29855691E+08
   5.20000000E-03   7.62133061E+08   3.19179281E+09   3.19179281E+09   7.27667249E+08   6.65540682E+08   6.65540682E+08
   5.40000000E-03   8.00859095E+08   3.43370985E+09   3.43370985E+09   7.82023190E+08   7.00527261E+08   7.00527261E+08
   5.60000000E-03   8.38493598E+08   3.67095092E+09   3.67095092E+09   8.35809058E+08   7.34675103E+08   7.34675103E+08
   5.80000000E-03   8.74900392E+08   3.90176348E+09   3.90176348E+09   8.88665006E+08   7.67854496E+08   7.67854496E+08
   6.00000000E-03   9.09957507E+08   4.12453543E+09   4.12453543E+09   9.40251964E+08   7.99946877E+08   7.99946877E+08
   6.20000000E-03   9.43557291E+08   4.33780779E+09   4.33780779E+09   9.90254806E+08   8.30845201E+08   8.30845201E+08
   6.40000000E-03   9.75606347E+08   4.54028343E+09   4.54028343E+09   1.03838483E+09   8.60454154E+08   8.60454154E+08
   6.60000000E-03   1.00602531E+09   4.73083210E+09   4.73083210E+09   1.08438157E+09   8.88690217E+08   8.88690217E+08
   6.80000000E-03   1.03474852E+09   4.90849228E+09   4.90849228E+09   1.12801400E+09   9.15481597E+08   9.15481597E+08
   7.00000000E-03   1.06172348E+09   5.07247011E+09   5.07247011E+09   1.16908120E+09   9.40768042E+08   9.40768042E+08
   7.20000000E-03   1.08691037E+09   5.22213591E+09   5.22213591E+09   1.20741251E+09   9.64500547E+08   9.64500547E+08
   7.40000000E-03   1.11028136E+09   5.35701857E+09   5.35701857E+09   1.24286723E+09   9.86640972E+08   9.86640972E+08
   7.60000000E-03   1.13181987E+09   5.47679828E+09   5.47679828E+09   1.27533398E+09   1.00716158E+09   1.00716158E+09
   7.80000000E-03   1.15151987E+09   5.58129794E+09   5.58129794E+09   1.30472969E+09   1.02604452E+09   1.02604452E+09
   8.00000000E-03   1.16938508E+09   5.67047342E+09   5.67047342E+09   1.33099839E+09   1.04328125E+09   1.04328125E+09
   8.20000000E-03   1.18542813E+09   5.74440317E+09   5.74440317E+09   1.35410966E+09   1.05887193E+09   1.05887193E+09
   8.40000000E-03   1.19966981E+09   5.80327732E+09   5.80327732E+09   1.37405708E+09   1.07282479E+09   1.07282479E+09
   8.60000000E-03   1.21213822E+09   5.84738644E+09   5.84738644E+09   1.39085637E+09   1.08515548E+09   1.08515548E+09
   8.80000000E-03   1.22286800E+09   5.87711040E+09   5.87711040E+09   1.40454363E+09   1.09588639E+09   1.09588639E+09
   9.00000000E-03   1.23189954E+09   5.89290714E+09   5.89290714E+09   1.41517338E+09   1.10504602E+09   1.10504602E+09
   9.20000000E-03   1.23927830E+09   5.89530186E+09   5.89530186E+09   1.42281664E+09   1.11266834E+09   1.11266834E+09
   9.40000000E-03   1.24505400E+09   5.88487651E+09   5.88487651E+09   1.42755907E+09   1.11879211E+09   1.11879211E+09
   9.60000000E-03   1.24928004E+09   5.86225973E+09   5.86225973E+09   1.42949905E+09   1.12346030E+09   1.12346030E+09
   9.80000000E-03   1.25201280E+09   5.82811738E+09   5.82811738E+09   1.42874585E+09   1.12671950E+09   1.12671950E+09
   1.00000000E-02   1.25331109E+09   5.78314365E+09   5.78314365E+09   1.42541794E+09   1.12861933E+09   1.12861933E+09
   1.02000000E-02   1.25323556E+09   5.72805277E+09   5.72805277E+09   1.41964124E+09   1.12921195E+09   1.12921195E+09
   1.04000000E-02   1.25184820E+09   5.66357148E+09   5.66357148E+09   1.41154759E+09   1.12855149E+09   1.12855149E+09
   1.06000000E-02   1.24921190E+09   5.59043207E+09   5.59043207E+09   1.40127326E+09   1.12669365E+09   1.12669365E+09
   1.08000000E-02   1.24538998E+09   5.50936610E+09   5.50936610E+09   1.38895758E+09   1.12369522E+09   1.12369522E+09
   1.10000000E-02   1.24044583E+09   5.42109890E+09   5.42109890E+09   1.37474164E+09   1.11961370E+09   1.11961370E+09
   1.12000000E-02   1.23444258E+09   5.32634456E+09   5.32634456E+09   1.35876719E+09   1.11450690E+09   1.11450690E+09
   1.14000000E-02   1.22744275E+09   5.22580166E+09   5.22580166E+09   1.34117555E+09   1.10843266E+09   1.10843266E+09
   1.16000000E-02   1.21950801E+09   5.12014951E+09   5.12014951E+09   1.32210668E+09   1.10144849E+09   1.10144849E+09
   1.18000000E-02   1.21069894E+09   5.01004506E+09   5.01004506E+09   1.30169838E+09   1.09361134E+09   1.09361134E+09
   1.20000000E-02   1.20107482E+09   4.89612020E+09   4.89612020E+09   1.28008549E+09   1.08497733E+09   1.08497733E+09
   1.22000000E-02   1.19069346E+09   4.77897972E+09   4.77897972E+09   1.25739931E+09   1.07560157E+09   1.07560157E+09
   1.24000000E-02   1.17961104E+09   4.65919955E+09   4.65919955E+09   1.23376705E+09   1.06553796E+09   1.06553796E+09
   1.26000000E-02   1.16788202E+09   4.53732555E+09   4.53732555E+09   1.20931134E+09   1.05483903E+09   1.05483903E+09
   1.28000000E-02   1.15555902E+09   4.41387265E+09   4.41387265E+09   1.18414990E+09   1.04355580E+09   1.04355580E+09
   1.30000000E-02   1.14269274E+09   4.28932427E+09   4.28932427E+09   1.15839522E+09   1.03173771E+09   1.03173771E+09
   1.32000000E-02   1.12933193E+09   4.16413215E+09   4.16413215E+09   1.13215431E+09   1.01943247E+09   1.01943247E+09
   1.34000000E-02   1.11552335E+09   4.03871637E+09   4.03871637E+09   1.10552857E+09   1.00668604E+09   1.00668604E+09
   1.36000000E-02   1.10131171E+09   3.91346563E+09   3.91346563E+09   1.07861368E+09   9.93542556E+08   9.93542556E+08
   1.38000000E-02   1.08673972E+09   3.78873781E+09   3.78873781E+09   1.05149953E+09   9.80044290E+08   9.80044290E+08
   1.40000000E-02   1.07184805E+09   3.66486057E+09   3.66486057E+09   1.02427019E+09   9.66231641E+08   9.66231641E+08
   1.42000000E-02   1.05667538E+09   3.54213225E+09   3.54213225E+09   9.97004005E+08   9.52143115E+08   9.52143115E+08
   1.44000000E-02   1.04125840E+09   3.42082279E+09   3.42082279E+09   9.69773627E+08   9.37815335E+08   9.37815335E+08
   1.46000000E-02   1.02563186E+09   3.30117482E+09   3.30117482E+09   9.42646116E+08   9.23283050E+08   9.23283050E+08
