# TBinMid=0.15 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   3.13378728E-14   1.63806372E-14   1.63806372E-14   1.02281013E-14   2.69355229E-14   2.69355229E-14
   2.00000000E-04   9.43689145E+06   5.51731463E+06   5.51731463E+06   3.09575564E+06   8.09358570E+06   8.09358570E+06
   4.00000000E-04   4.45314953E+07   3.02544708E+07   3.02544708E+07   1.49171025E+07   3.81112332E+07   3.81112332E+07
   6.00000000E-04   1.08944206E+08   8.58951519E+07   8.58951519E+07   3.78578374E+07   9.31242020E+07   9.31242020E+07
   8.00000000E-04   2.03611213E+08   1.84198577E+08   1.84198577E+08   7.44059548E+07   1.74038066E+08   1.74038066E+08
   1.00000000E-03   3.28283936E+08   3.36118854E+08   3.36118854E+08   1.27519518E+08   2.80947625E+08   2.80947625E+08
   1.20000000E-03   4.82017618E+08   5.51079774E+08   5.51079774E+08   2.00577619E+08   4.13543716E+08   4.13543716E+08
   1.40000000E-03   6.63412383E+08   8.36541870E+08   8.36541870E+08   2.97226671E+08   5.71286310E+08   5.71286310E+08
   1.60000000E-03   8.70757178E+08   1.19779930E+09   1.19779930E+09   4.21200061E+08   7.53485100E+08   7.53485100E+08
   1.80000000E-03   1.10212641E+09   1.63794397E+09   1.63794397E+09   5.76142765E+08   9.59337210E+08   9.59337210E+08
   2.00000000E-03   1.35545010E+09   2.15794682E+09   2.15794682E+09   7.65455523E+08   1.18794399E+09   1.18794399E+09
   2.20000000E-03   1.62856755E+09   2.75681788E+09   2.75681788E+09   9.92165054E+08   1.43831779E+09   1.43831779E+09
   2.40000000E-03   1.91926985E+09   3.43181565E+09   3.43181565E+09   1.25882240E+09   1.70938467E+09   1.70938467E+09
   2.60000000E-03   2.22533429E+09   4.17868412E+09   4.17868412E+09   1.56742901E+09   1.99998595E+09   1.99998595E+09
   2.80000000E-03   2.54455252E+09   4.99190086E+09   4.99190086E+09   1.91938872E+09   2.30888055E+09   2.30888055E+09
   3.00000000E-03   2.87475358E+09   5.86492446E+09   5.86492446E+09   2.31548305E+09   2.63474868E+09   2.63474868E+09
   3.20000000E-03   3.21382293E+09   6.79043276E+09   6.79043276E+09   2.75586670E+09   2.97619734E+09   2.97619734E+09
   3.40000000E-03   3.55971776E+09   7.76054605E+09   7.76054605E+09   3.24008031E+09   3.33176744E+09   3.33176744E+09
   3.60000000E-03   3.91047930E+09   8.76703156E+09   8.76703156E+09   3.76707724E+09   3.69994256E+09   3.69994256E+09
   3.80000000E-03   4.26424246E+09   9.80148696E+09   9.80148696E+09   4.33526158E+09   4.07915886E+09   4.07915886E+09
   4.00000000E-03   4.61924315E+09   1.08555020E+10   1.08555020E+10   4.94253472E+09   4.46781597E+09   4.46781597E+09
   4.20000000E-03   4.97382352E+09   1.19207979E+10   1.19207979E+10   5.58634805E+09   4.86428848E+09   4.86428848E+09
   4.40000000E-03   5.32643544E+09   1.29893459E+10   1.29893459E+10   6.26375972E+09   5.26693773E+09   5.26693773E+09
   4.60000000E-03   5.67564247E+09   1.40534647E+10   1.40534647E+10   6.97149356E+09   5.67412365E+09   5.67412365E+09
   4.80000000E-03   6.02012041E+09   1.51058990E+10   1.51058990E+10   7.70599866E+09   6.08421624E+09   6.08421624E+09
   5.00000000E-03   6.35865681E+09   1.61398808E+10   1.61398808E+10   8.46350830E+09   6.49560685E+09   6.49560685E+09
   5.20000000E-03   6.69014941E+09   1.71491747E+10   1.71491747E+10   9.24009708E+09   6.90671858E+09   6.90671858E+09
   5.40000000E-03   7.01360380E+09   1.81281087E+10   1.81281087E+10   1.00317356E+10   7.31601616E+09   7.31601616E+09
   5.60000000E-03   7.32813044E+09   1.90715928E+10   1.90715928E+10   1.08343416E+10   7.72201486E+09   7.72201486E+09
   5.80000000E-03   7.63294107E+09   1.99751266E+10   1.99751266E+10   1.16438280E+10   8.12328850E+09   8.12328850E+09
   6.00000000E-03   7.92734467E+09   2.08347976E+10   2.08347976E+10   1.24561458E+10   8.51847650E+09   8.51847650E+09
   6.20000000E-03   8.21074317E+09   2.16472713E+10   2.16472713E+10   1.32673240E+10   8.90628997E+09   8.90628997E+09
   6.40000000E-03   8.48262680E+09   2.24097750E+10   2.24097750E+10   1.40735041E+10   9.28551680E+09   9.28551680E+09
   6.60000000E-03   8.74256934E+09   2.31200763E+10   2.31200763E+10   1.48709706E+10   9.65502571E+09   9.65502571E+09
   6.80000000E-03   8.99022325E+09   2.37764573E+10   2.37764573E+10   1.56561776E+10   1.00137695E+10   1.00137695E+10
   7.00000000E-03   9.22531471E+09   2.43776851E+10   2.43776851E+10   1.64257701E+10   1.03607872E+10   1.03607872E+10
   7.20000000E-03   9.44763876E+09   2.49229809E+10   2.49229809E+10   1.71766027E+10   1.06952056E+10   1.06952056E+10
   7.40000000E-03   9.65705435E+09   2.54119862E+10   2.54119862E+10   1.79057533E+10   1.10162398E+10   1.10162398E+10
   7.60000000E-03   9.85347963E+09   2.58447295E+10   2.58447295E+10   1.86105341E+10   1.13231933E+10   1.13231933E+10
   7.80000000E-03   1.00368872E+10   2.62215914E+10   2.62215914E+10   1.92884984E+10   1.16154568E+10   1.16154568E+10
   8.00000000E-03   1.02072997E+10   2.65432707E+10   2.65432707E+10   1.99374459E+10   1.18925072E+10   1.18925072E+10
   8.20000000E-03   1.03647851E+10   2.68107503E+10   2.68107503E+10   2.05554232E+10   1.21539057E+10   1.21539057E+10
   8.40000000E-03   1.05094532E+10   2.70252649E+10   2.70252649E+10   2.11407238E+10   1.23992952E+10   1.23992952E+10
   8.60000000E-03   1.06414506E+10   2.71882690E+10   2.71882690E+10   2.16918845E+10   1.26283976E+10   1.26283976E+10
