# TBinMid=-0.085 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.02087307E-13   2.24757304E-12   2.24757304E-12   9.67369516E-33   2.54755043E-32   2.54755043E-32
   2.00000000E-04   4.40063458E+05   9.68839157E+06   9.68839157E+06   1.94016600E+00   5.07960312E+00   5.07960312E+00
   4.00000000E-04   1.52422861E+06   3.35565208E+07   3.35565208E+07   1.83043643E+01   4.72181137E+01   4.72181137E+01
   6.00000000E-04   2.92483847E+06   6.43898343E+07   6.43898343E+07   6.28163728E+01   1.58648537E+02   1.58648537E+02
   8.00000000E-04   4.40675299E+06   9.70111596E+07   9.70111596E+07   1.42761886E+02   3.51489196E+02   3.51489196E+02
   1.00000000E-03   5.81531977E+06   1.28015806E+08   1.28015806E+08   2.58977700E+02   6.19910303E+02   6.19910303E+02
   1.20000000E-03   7.05692337E+06   1.55343172E+08   1.55343172E+08   4.07270716E+02   9.46449912E+02   9.46449912E+02
   1.40000000E-03   8.08214727E+06   1.77905876E+08   1.77905876E+08   5.80045312E+02   1.30805772E+03   1.30805772E+03
   1.60000000E-03   8.87243819E+06   1.95296046E+08   1.95296046E+08   7.67821554E+02   1.68070936E+03   1.68070936E+03
   1.80000000E-03   9.42993692E+06   2.07561351E+08   2.07561351E+08   9.60530180E+02   2.04246914E+03   2.04246914E+03
   2.00000000E-03   9.76991749E+06   2.15038502E+08   2.15038502E+08   1.14853473E+03   2.37523137E+03   2.37523137E+03
   2.20000000E-03   9.91529094E+06   2.18232229E+08   2.18232229E+08   1.32336633E+03   2.66546124E+03   2.66546124E+03
   2.40000000E-03   9.89270478E+06   2.17729409E+08   2.17729409E+08   1.47818348E+03   2.90424210E+03   2.90424210E+03
   2.60000000E-03   9.72985432E+06   2.14139885E+08   2.14139885E+08   1.60798975E+03   3.08688507E+03   3.08688507E+03
   2.80000000E-03   9.45369951E+06   2.08057221E+08   2.08057221E+08   1.70965434E+03   3.21229762E+03   3.21229762E+03
   3.00000000E-03   9.08934765E+06   2.00034127E+08   2.00034127E+08   1.78178592E+03   3.28225277E+03   3.28225277E+03
   3.20000000E-03   8.65941713E+06   1.90568467E+08   1.90568467E+08   1.82450861E+03   3.30065474E+03   3.30065474E+03
   3.40000000E-03   8.18374093E+06   1.80096749E+08   1.80096749E+08   1.83918346E+03   3.27286098E+03   3.27286098E+03
   3.60000000E-03   7.67930361E+06   1.68992752E+08   1.68992752E+08   1.82811101E+03   3.20509356E+03   3.20509356E+03
   3.80000000E-03   7.16033277E+06   1.57569553E+08   1.57569553E+08   1.79424159E+03   3.10395396E+03   3.10395396E+03
   4.00000000E-03   6.63848689E+06   1.46083665E+08   1.46083665E+08   1.74091191E+03   2.97604237E+03   2.97604237E+03
   4.20000000E-03   6.12309776E+06   1.34740389E+08   1.34740389E+08   1.67161878E+03   2.82767471E+03   2.82767471E+03
   4.40000000E-03   5.62143776E+06   1.23699698E+08   1.23699698E+08   1.58983519E+03   2.66468581E+03   2.66468581E+03
