# TBinMid=-0.045 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.96615548E-17   4.32872429E-16   4.32872429E-16   1.11734409E-30   2.94250581E-30   2.94250581E-30
   2.00000000E-04   3.62118340E+05   7.97208568E+06   7.97208568E+06   5.79786229E+00   1.51550199E+01   1.51550199E+01
   4.00000000E-04   1.72048695E+06   3.78754056E+07   3.78754056E+07   4.94015144E+01   1.26458193E+02   1.26458193E+02
   6.00000000E-04   4.00039921E+06   8.80635690E+07   8.80635690E+07   1.61528485E+02   4.00716694E+02   4.00716694E+02
   8.00000000E-04   6.93928125E+06   1.52755347E+08   1.52755347E+08   3.58094679E+02   8.54566804E+02   8.54566804E+02
   1.00000000E-03   1.02504593E+07   2.25639865E+08   2.25639865E+08   6.42182089E+02   1.46725937E+03   1.46725937E+03
   1.20000000E-03   1.36774520E+07   3.01071494E+08   3.01071494E+08   1.00672524E+03   2.19661339E+03   2.19661339E+03
   1.40000000E-03   1.70126876E+07   3.74481601E+08   3.74481601E+08   1.43703572E+03   2.99182018E+03   2.99182018E+03
   1.60000000E-03   2.01007476E+07   4.42449717E+08   4.42449717E+08   1.91327566E+03   3.80230843E+03   3.80230843E+03
   1.80000000E-03   2.28345457E+07   5.02619300E+08   5.02619300E+08   2.41287519E+03   4.58320109E+03   4.58320109E+03
   2.00000000E-03   2.51485311E+07   5.53548022E+08   5.53548022E+08   2.91276202E+03   5.29817066E+03   5.29817066E+03
   2.20000000E-03   2.70110182E+07   5.94538880E+08   5.94538880E+08   3.39124758E+03   5.92045465E+03   5.92045465E+03
   2.40000000E-03   2.84167257E+07   6.25475955E+08   6.25475955E+08   3.82945915E+03   6.43265716E+03   6.43265716E+03
   2.60000000E-03   2.93800533E+07   6.46676424E+08   6.46676424E+08   4.21227522E+03   6.82581612E+03   6.82581612E+03
   2.80000000E-03   2.99293125E+07   6.58763580E+08   6.58763580E+08   4.52878489E+03   7.09808595E+03   7.09808595E+03
   3.00000000E-03   3.01019544E+07   6.62561802E+08   6.62561802E+08   4.77233720E+03   7.25327949E+03   7.25327949E+03
   3.20000000E-03   2.99407431E+07   6.59012357E+08   6.59012357E+08   4.94027101E+03   7.29943042E+03   7.29943042E+03
   3.40000000E-03   2.94907790E+07   6.49107889E+08   6.49107889E+08   5.03342303E+03   7.24747560E+03   7.24747560E+03
   3.60000000E-03   2.87972546E+07   6.33843042E+08   6.33843042E+08   5.05550578E+03   7.11011135E+03   7.11011135E+03
   3.80000000E-03   2.79038259E+07   6.14178616E+08   6.14178616E+08   5.01243365E+03   6.90084597E+03   6.90084597E+03
   4.00000000E-03   2.68514857E+07   5.91016797E+08   5.91016797E+08   4.91165806E+03   6.63324953E+03   6.63324953E+03
   4.20000000E-03   2.56778411E+07   5.65185243E+08   5.65185243E+08   4.76155524E+03   6.32038799E+03   6.32038799E+03
   4.40000000E-03   2.44167044E+07   5.37428094E+08   5.37428094E+08   4.57089395E+03   5.97442144E+03   5.97442144E+03
   4.60000000E-03   2.30979252E+07   5.08402280E+08   5.08402280E+08   4.34839695E+03   5.60634208E+03   5.60634208E+03
   4.80000000E-03   2.17474008E+07   4.78677747E+08   4.78677747E+08   4.10239973E+03   5.22582703E+03   5.22582703E+03
   5.00000000E-03   2.03872143E+07   4.48740503E+08   4.48740503E+08   3.84060216E+03   4.84118203E+03   4.84118203E+03
   5.20000000E-03   1.90358605E+07   4.18997587E+08   4.18997587E+08   3.56990413E+03   4.45935418E+03   4.45935418E+03
   5.40000000E-03   1.77085272E+07   3.89783260E+08   3.89783260E+08   3.29631305E+03   4.08599478E+03   4.08599478E+03
   5.60000000E-03   1.64174073E+07   3.61365872E+08   3.61365872E+08   3.02491027E+03   3.72555615E+03   3.72555615E+03
   5.80000000E-03   1.51720230E+07   3.33955003E+08   3.33955003E+08   2.75986361E+03   3.38140942E+03   3.38140942E+03
   6.00000000E-03   1.39795491E+07   3.07708566E+08   3.07708566E+08   2.50447372E+03   3.05597277E+03   3.05597277E+03
   6.20000000E-03   1.28451240E+07   2.82739665E+08   2.82739665E+08   2.26124399E+03   2.75084232E+03   2.75084232E+03
   6.40000000E-03   1.17721437E+07   2.59123052E+08   2.59123052E+08   2.03196471E+03   2.46691985E+03   2.46691985E+03
   6.60000000E-03   1.07625332E+07   2.36901105E+08   2.36901105E+08   1.81780447E+03   2.20453320E+03   2.20453320E+03
