# TBinMid=0.005 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.82585215E-18   9.54392206E-19   9.54392206E-19   4.77070509E-13   5.08548551E-13   5.08548551E-13
   2.00000000E-04   6.16882486E+04   3.32814271E+04   3.32814271E+04   1.85906753E+04   3.70517671E+04   3.70517671E+04
   4.00000000E-04   5.80025086E+05   3.40761662E+05   3.40761662E+05   1.80012506E+05   3.68316177E+05   3.68316177E+05
   6.00000000E-04   2.12388118E+06   1.41873010E+06   1.41873010E+06   6.73377411E+05   1.38932619E+06   1.38932619E+06
   8.00000000E-04   5.25950942E+06   4.11612421E+06   4.11612421E+06   1.69237207E+06   3.50090579E+06   3.50090579E+06
   1.00000000E-03   1.04886363E+07   9.77657854E+06   9.77657854E+06   3.40806594E+06   7.05122549E+06   7.05122549E+06
   1.20000000E-03   1.82213991E+07   2.03387852E+07   2.03387852E+07   5.95450208E+06   1.23076243E+07   1.23076243E+07
   1.40000000E-03   2.87691440E+07   3.83642665E+07   3.83642665E+07   9.42278996E+06   1.94470173E+07   1.94470173E+07
   1.60000000E-03   4.23480736E+07   6.69845692E+07   6.69845692E+07   1.38608806E+07   2.85579122E+07   2.85579122E+07
   1.80000000E-03   5.90879100E+07   1.09776217E+08   1.09776217E+08   1.92769043E+07   3.96491504E+07   3.96491504E+07
   2.00000000E-03   7.90420378E+07   1.70581611E+08   1.70581611E+08   2.56445017E+07   5.26620024E+07   5.26620024E+07
   2.20000000E-03   1.02197235E+08   2.53298306E+08   2.53298306E+08   3.29090292E+07   6.74833779E+07   6.74833779E+07
   2.40000000E-03   1.28482182E+08   3.61659109E+08   3.61659109E+08   4.09938862E+07   8.39587468E+07   8.39587468E+07
   2.60000000E-03   1.57774607E+08   4.99022721E+08   4.99022721E+08   4.98064845E+07   1.01903957E+08   1.01903957E+08
   2.80000000E-03   1.89907271E+08   6.68190354E+08   6.68190354E+08   5.92435898E+07   1.21115546E+08   1.21115546E+08
   3.00000000E-03   2.24673144E+08   8.71259004E+08   8.71259004E+08   6.91959083E+07   1.41379411E+08   1.41379411E+08
   3.20000000E-03   2.61830127E+08   1.10951734E+09   1.10951734E+09   7.95518903E+07   1.62477872E+08   1.62477872E+08
   3.40000000E-03   3.01105637E+08   1.38338609E+09   1.38338609E+09   9.02007847E+07   1.84195254E+08   1.84195254E+08
   3.60000000E-03   3.42201248E+08   1.69240145E+09   1.69240145E+09   1.01035013E+08   2.06322171E+08   2.06322171E+08
   3.80000000E-03   3.84797515E+08   2.03523745E+09   2.03523745E+09   1.11951952E+08   2.28658705E+08   2.28658705E+08
   4.00000000E-03   4.28559007E+08   2.40976179E+09   2.40976179E+09   1.22855211E+08   2.51016667E+08   2.51016667E+08
   4.20000000E-03   4.73139507E+08   2.81311837E+09   2.81311837E+09   1.33655496E+08   2.73221115E+08   2.73221115E+08
   4.40000000E-03   5.18187298E+08   3.24182960E+09   3.24182960E+09   1.44271144E+08   2.95111285E+08   2.95111285E+08
   4.60000000E-03   5.63350414E+08   3.69191185E+09   3.69191185E+09   1.54628388E+08   3.16541059E+08   3.16541059E+08
   4.80000000E-03   6.08281734E+08   4.15899751E+09   4.15899751E+09   1.64661420E+08   3.37379089E+08   3.37379089E+08
