# TBinMid=1.65 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   8.55184260E-16   4.47034795E-16   4.47034795E-16   4.15147257E-15   1.09328119E-14   1.09328119E-14
   2.00000000E-04   4.08485022E+06   3.28324552E+06   3.28324552E+06   2.11022032E+06   4.25513813E+06   4.25513813E+06
   4.00000000E-04   2.01652675E+07   1.80730886E+07   1.80730886E+07   1.07717142E+07   1.96115162E+07   1.96115162E+07
   6.00000000E-04   5.02939330E+07   4.82883474E+07   4.82883474E+07   2.78250146E+07   4.71772589E+07   4.71772589E+07
   8.00000000E-04   9.48335122E+07   9.56978664E+07   9.56978664E+07   5.41810194E+07   8.69242453E+07   8.69242453E+07
   1.00000000E-03   1.53398857E+08   1.60842348E+08   1.60842348E+08   9.02273309E+07   1.38354721E+08   1.38354721E+08
   1.20000000E-03   2.25189824E+08   2.43447864E+08   2.43447864E+08   1.35995666E+08   2.00720319E+08   2.00720319E+08
   1.40000000E-03   3.09164045E+08   3.42680435E+08   3.42680435E+08   1.91261895E+08   2.73131938E+08   2.73131938E+08
   1.60000000E-03   4.04140945E+08   4.57321690E+08   4.57321690E+08   2.55614682E+08   3.54624533E+08   3.54624533E+08
   1.80000000E-03   5.08869465E+08   5.85896936E+08   5.85896936E+08   3.28506012E+08   4.44198749E+08   4.44198749E+08
   2.00000000E-03   6.22074150E+08   7.26771280E+08   7.26771280E+08   4.09289918E+08   5.40849043E+08   5.40849043E+08
   2.20000000E-03   7.42487286E+08   8.78222823E+08   8.78222823E+08   4.97252855E+08   6.43583201E+08   6.43583201E+08
   2.40000000E-03   8.68871538E+08   1.03849869E+09   1.03849869E+09   5.91637877E+08   7.51436066E+08   7.51436066E+08
   2.60000000E-03   1.00003585E+09   1.20585782E+09   1.20585782E+09   6.91663999E+08   8.63479180E+08   8.63479180E+08
   2.80000000E-03   1.13484646E+09   1.37860345E+09   1.37860345E+09   7.96541763E+08   9.78827462E+08   9.78827462E+08
   3.00000000E-03   1.27223423E+09   1.55510732E+09   1.55510732E+09   9.05485731E+08   1.09664369E+09   1.09664369E+09
   3.20000000E-03   1.41119929E+09   1.73382732E+09   1.73382732E+09   1.01772446E+09   1.21614130E+09   1.21614130E+09
   3.40000000E-03   1.55081358E+09   1.91331989E+09   1.91331989E+09   1.13250839E+09   1.33658596E+09   1.33658596E+09
   3.60000000E-03   1.69022174E+09   2.09224814E+09   2.09224814E+09   1.24911602E+09   1.45729610E+09   1.45729610E+09
