# TBinMid=1.35 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   4.82777261E-16   2.52367739E-16   2.52367739E-16   2.19891935E-15   5.79080913E-15   5.79080913E-15
   2.00000000E-04   4.03924675E+06   3.29268973E+06   3.29268973E+06   2.06860913E+06   4.16839347E+06   4.16839347E+06
   4.00000000E-04   2.03203629E+07   1.84693155E+07   1.84693155E+07   1.08352330E+07   1.96247124E+07   1.96247124E+07
   6.00000000E-04   5.12477999E+07   4.98736437E+07   4.98736437E+07   2.84491780E+07   4.78149394E+07   4.78149394E+07
   8.00000000E-04   9.74029747E+07   9.95671242E+07   9.95671242E+07   5.60710092E+07   8.89163799E+07   8.89163799E+07
   1.00000000E-03   1.58535310E+08   1.68280046E+08   1.68280046E+08   9.42817774E+07   1.42560366E+08   1.42560366E+08
   1.20000000E-03   2.33919842E+08   2.55846684E+08   2.55846684E+08   1.43256059E+08   2.08074921E+08   2.08074921E+08
   1.40000000E-03   3.22545571E+08   3.61476806E+08   3.61476806E+08   2.02868047E+08   2.84608492E+08   2.84608492E+08
   1.60000000E-03   4.23230344E+08   4.83944997E+08   4.83944997E+08   2.72766074E+08   3.71204088E+08   3.71204088E+08
   1.80000000E-03   5.34696597E+08   6.21729987E+08   6.21729987E+08   3.52428659E+08   4.66847723E+08   4.66847723E+08
   2.00000000E-03   6.55623598E+08   7.73120078E+08   7.73120078E+08   4.41208278E+08   5.70501746E+08   5.70501746E+08
   2.20000000E-03   7.84684400E+08   9.36294068E+08   9.36294068E+08   5.38366330E+08   6.81128454E+08   6.81128454E+08
   2.40000000E-03   9.20572310E+08   1.10938368E+09   1.10938368E+09   6.43101413E+08   7.97707107E+08   7.97707107E+08
   2.60000000E-03   1.06201987E+09   1.29052169E+09   1.29052169E+09   7.54572363E+08   9.19246247E+08   9.19246247E+08
   2.80000000E-03   1.20781235E+09   1.47787871E+09   1.47787871E+09   8.71917059E+08   1.04479257E+09   1.04479257E+09
   3.00000000E-03   1.35679711E+09   1.66969105E+09   1.66969105E+09   9.94267779E+08   1.17343720E+09   1.17343720E+09
