# TBinMid=0.85 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.01715789E-16   5.31714531E-17   5.31714531E-17   4.06000120E-16   1.06919374E-15   1.06919374E-15
   2.00000000E-04   3.95591183E+06   3.35530350E+06   3.35530350E+06   1.95110792E+06   3.99969541E+06   3.99969541E+06
   4.00000000E-04   2.09399548E+07   1.99269920E+07   1.99269920E+07   1.08320422E+07   1.98824425E+07   1.98824425E+07
   6.00000000E-04   5.44006375E+07   5.56055722E+07   5.56055722E+07   2.94857064E+07   5.00157769E+07   5.00157769E+07
   8.00000000E-04   1.05585444E+08   1.13570257E+08   1.13570257E+08   5.96752465E+07   9.51491779E+07   9.51491779E+07
   1.00000000E-03   1.74656555E+08   1.95294163E+08   1.95294163E+08   1.02473262E+08   1.55275175E+08   1.55275175E+08
   1.20000000E-03   2.61118546E+08   3.01043389E+08   3.01043389E+08   1.58435241E+08   2.29934589E+08   2.29934589E+08
   1.40000000E-03   3.64052967E+08   4.30206406E+08   4.30206406E+08   2.27712713E+08   3.18378131E+08   3.18378131E+08
   1.60000000E-03   4.82266431E+08   5.81533882E+08   5.81533882E+08   3.10137483E+08   4.19666596E+08   4.19666596E+08
   1.80000000E-03   6.14391412E+08   7.53321406E+08   7.53321406E+08   4.05288331E+08   5.32738594E+08   5.32738594E+08
   2.00000000E-03   7.58957944E+08   9.43551903E+08   9.43551903E+08   5.12545504E+08   6.56458750E+08   6.56458750E+08
   2.20000000E-03   9.14445983E+08   1.15000785E+09   1.15000785E+09   6.31136020E+08   7.89653134E+08   7.89653134E+08
   2.40000000E-03   1.07932420E+09   1.37035999E+09   1.37035999E+09   7.60171659E+08   9.31135809E+08   9.31135809E+08
   2.60000000E-03   1.25207892E+09   1.60223738E+09   1.60223738E+09   8.98680972E+08   1.07972894E+09   1.07972894E+09
   2.80000000E-03   1.43123558E+09   1.84328233E+09   1.84328233E+09   1.04563626E+09   1.23427806E+09   1.23427806E+09
   3.00000000E-03   1.61537466E+09   2.09119303E+09   2.09119303E+09   1.19997629E+09   1.39366364E+09   1.39366364E+09
