# TBinMid=1.05 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   2.42952856E-16   1.27003096E-16   1.27003096E-16   1.02277495E-15   2.69345806E-15   2.69345806E-15
   2.00000000E-04   4.07094397E+06   3.39176891E+06   3.39176891E+06   2.05253150E+06   4.15303591E+06   4.15303591E+06
   4.00000000E-04   2.09537726E+07   1.94984967E+07   1.94984967E+07   1.10662612E+07   2.00545171E+07   2.00545171E+07
   6.00000000E-04   5.35572199E+07   5.33902363E+07   5.33902363E+07   2.95861910E+07   4.96020784E+07   4.96020784E+07
   8.00000000E-04   1.02762906E+08   1.07613232E+08   1.07613232E+08   5.90956863E+07   9.32391707E+07   9.32391707E+07
   1.00000000E-03   1.68493914E+08   1.83197520E+08   1.83197520E+08   1.00427636E+08   1.50756740E+08   1.50756740E+08
   1.20000000E-03   2.50110740E+08   2.80132429E+08   2.80132429E+08   1.53943283E+08   2.21569306E+08   2.21569306E+08
   1.40000000E-03   3.46623596E+08   3.97669464E+08   3.97669464E+08   2.19645256E+08   3.04858299E+08   3.04858299E+08
   1.60000000E-03   4.56823895E+08   5.34536917E+08   5.34536917E+08   2.97259232E+08   3.99659418E+08   3.99659418E+08
   1.80000000E-03   5.79372227E+08   6.89099860E+08   6.89099860E+08   3.86296892E+08   5.04920708E+08   5.04920708E+08
   2.00000000E-03   7.12859904E+08   8.59482572E+08   8.59482572E+08   4.86106194E+08   6.19543224E+08   6.19543224E+08
   2.20000000E-03   8.55853173E+08   1.04366348E+09   1.04366348E+09   5.95912316E+08   7.42410413E+08   7.42410413E+08
   2.40000000E-03   1.00692542E+09   1.23954910E+09   1.23954910E+09   7.14851376E+08   8.72409747E+08   8.72409747E+08
   2.60000000E-03   1.16468069E+09   1.44503161E+09   1.44503161E+09   8.41998376E+08   1.00844877E+09   1.00844877E+09
   2.80000000E-03   1.32777087E+09   1.65803332E+09   1.65803332E+09   9.76390384E+08   1.14946703E+09   1.14946703E+09
   3.00000000E-03   1.49490791E+09   1.87654069E+09   1.87654069E+09   1.11704577E+09   1.29444486E+09   1.29444486E+09
   3.20000000E-03   1.66487246E+09   2.09862979E+09   2.09862979E+09   1.26298010E+09   1.44240968E+09   1.44240968E+09
   3.40000000E-03   1.83651951E+09   2.32248489E+09   2.32248489E+09   1.41321922E+09   1.59244054E+09   1.59244054E+09
   3.60000000E-03   2.00878186E+09   2.54641142E+09   2.54641142E+09   1.56680988E+09   1.74367095E+09   1.74367095E+09
   3.80000000E-03   2.18067178E+09   2.76884436E+09   2.76884436E+09   1.72282832E+09   1.89529068E+09   1.89529068E+09
   4.00000000E-03   2.35128134E+09   2.98835293E+09   2.98835293E+09   1.88038714E+09   2.04654654E+09   2.04654654E+09
   4.20000000E-03   2.51978165E+09   3.20364231E+09   3.20364231E+09   2.03864049E+09   2.19674239E+09   2.19674239E+09
   4.40000000E-03   2.68542122E+09   3.41355298E+09   3.41355298E+09   2.19678816E+09   2.34523852E+09   2.34523852E+09
   4.60000000E-03   2.84752378E+09   3.61705819E+09   3.61705819E+09   2.35407842E+09   2.49145066E+09   2.49145066E+09
   4.80000000E-03   3.00548554E+09   3.81325997E+09   3.81325997E+09   2.50980991E+09   2.63484845E+09   2.63484845E+09
   5.00000000E-03   3.15877216E+09   4.00138402E+09   4.00138402E+09   2.66333285E+09   2.77495374E+09   2.77495374E+09
   5.20000000E-03   3.30691538E+09   4.18077375E+09   4.18077375E+09   2.81404939E+09   2.91133860E+09   2.91133860E+09
   5.40000000E-03   3.44950959E+09   4.35088384E+09   4.35088384E+09   2.96141352E+09   3.04362325E+09   3.04362325E+09
   5.60000000E-03   3.58620825E+09   4.51127322E+09   4.51127322E+09   3.10493047E+09   3.17147374E+09   3.17147374E+09
   5.80000000E-03   3.71672028E+09   4.66159805E+09   4.66159805E+09   3.24415563E+09   3.29459968E+09   3.29459968E+09
   6.00000000E-03   3.84080645E+09   4.80160443E+09   4.80160443E+09   3.37869330E+09   3.41275187E+09   3.41275187E+09
   6.20000000E-03   3.95827579E+09   4.93112126E+09   4.93112126E+09   3.50819501E+09   3.52571991E+09   3.52571991E+09
   6.40000000E-03   4.06898214E+09   5.05005307E+09   5.05005307E+09   3.63235776E+09   3.63332984E+09   3.63332984E+09
