# TBinMid=1.75 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   9.37359310E-16   4.89991896E-16   4.89991896E-16   4.68286492E-15   1.23322126E-14   1.23322126E-14
   2.00000000E-04   4.04914862E+06   3.23515747E+06   3.23515747E+06   2.13463526E+06   4.24300701E+06   4.24300701E+06
   4.00000000E-04   1.99203495E+07   1.77113621E+07   1.77113621E+07   1.08668544E+07   1.94826879E+07   1.94826879E+07
   6.00000000E-04   4.95814486E+07   4.71649593E+07   4.71649593E+07   2.80104728E+07   4.67636673E+07   4.67636673E+07
   8.00000000E-04   9.33524866E+07   9.32486206E+07   9.32486206E+07   5.44420033E+07   8.60244961E+07   8.60244961E+07
   1.00000000E-03   1.50828862E+08   1.56435189E+08   1.56435189E+08   9.05155585E+07   1.36749694E+08   1.36749694E+08
   1.20000000E-03   2.21206100E+08   2.36419806E+08   2.36419806E+08   1.36233117E+08   1.98183357E+08   1.98183357E+08
   1.40000000E-03   3.03447961E+08   3.32366011E+08   3.32366011E+08   1.91345618E+08   2.69436054E+08   2.69436054E+08
   1.60000000E-03   3.96387381E+08   4.43074720E+08   4.43074720E+08   2.55421853E+08   3.49547685E+08   3.49547685E+08
   1.80000000E-03   4.98792007E+08   5.67106933E+08   5.67106933E+08   3.27898878E+08   4.37527764E+08   4.37527764E+08
   2.00000000E-03   6.09408683E+08   7.02875492E+08   7.02875492E+08   4.08120394E+08   5.32382514E+08   5.32382514E+08
   2.20000000E-03   7.26994368E+08   8.48714714E+08   8.48714714E+08   4.95366708E+08   6.33133607E+08   6.33133607E+08
   2.40000000E-03   8.50337832E+08   1.00293351E+09   1.00293351E+09   5.88878431E+08   7.38831269E+08   7.38831269E+08
   2.60000000E-03   9.78274836E+08   1.16385586E+09   1.16385586E+09   6.87875368E+08   8.48563428E+08   8.48563428E+08
   2.80000000E-03   1.10969856E+09   1.32985131E+09   1.32985131E+09   7.91571623E+08   9.61461992E+08   9.61461992E+08
   3.00000000E-03   1.24356654E+09   1.49935775E+09   1.49935775E+09   8.99187649E+08   1.07670700E+09   1.07670700E+09
   3.20000000E-03   1.37890491E+09   1.67089779E+09   1.67089779E+09   1.00995981E+09   1.19352919E+09   1.19352919E+09
   3.40000000E-03   1.51481072E+09   1.84309027E+09   1.84309027E+09   1.12314793E+09   1.31121128E+09   1.31121128E+09
   3.60000000E-03   1.65045263E+09   2.01465763E+09   2.01465763E+09   1.23804107E+09   1.42908844E+09   1.42908844E+09
   3.80000000E-03   1.78507056E+09   2.18443017E+09   2.18443017E+09   1.35396201E+09   1.54654791E+09   1.54654791E+09
   4.00000000E-03   1.91797432E+09   2.35134770E+09   2.35134770E+09   1.47027046E+09   1.66302813E+09   1.66302813E+09
   4.20000000E-03   2.04854172E+09   2.51445915E+09   2.51445915E+09   1.58636535E+09   1.77801751E+09   1.77801751E+09
   4.40000000E-03   2.17621607E+09   2.67292064E+09   2.67292064E+09   1.70168628E+09   1.89105274E+09   1.89105274E+09
   4.60000000E-03   2.30050342E+09   2.82599228E+09   2.82599228E+09   1.81571426E+09   2.00171701E+09   2.00171701E+09
   4.80000000E-03   2.42096947E+09   2.97303405E+09   2.97303405E+09   1.92797200E+09   2.10963798E+09   2.10963798E+09
   5.00000000E-03   2.53723643E+09   3.11350106E+09   3.11350106E+09   2.03802355E+09   2.21448568E+09   2.21448568E+09
   5.20000000E-03   2.64897966E+09   3.24693821E+09   3.24693821E+09   2.14547377E+09   2.31597028E+09   2.31597028E+09
   5.40000000E-03   2.75592440E+09   3.37297462E+09   3.37297462E+09   2.24996730E+09   2.41383992E+09   2.41383992E+09
   5.60000000E-03   2.85784244E+09   3.49131790E+09   3.49131790E+09   2.35118745E+09   2.50787841E+09   2.50787841E+09
   5.80000000E-03   2.95454884E+09   3.60174829E+09   3.60174829E+09   2.44885474E+09   2.59790308E+09   2.59790308E+09
   6.00000000E-03   3.04589872E+09   3.70411282E+09   3.70411282E+09   2.54272543E+09   2.68376255E+09   2.68376255E+09
   6.20000000E-03   3.13178421E+09   3.79831961E+09   3.79831961E+09   2.63258984E+09   2.76533460E+09   2.76533460E+09
   6.40000000E-03   3.21213137E+09   3.88433232E+09   3.88433232E+09   2.71827064E+09   2.84252407E+09   2.84252407E+09
   6.60000000E-03   3.28689737E+09   3.96216468E+09   3.96216468E+09   2.79962107E+09   2.91526089E+09   2.91526089E+09
   6.80000000E-03   3.35606771E+09   4.03187539E+09   4.03187539E+09   2.87652317E+09   2.98349809E+09   2.98349809E+09
   7.00000000E-03   3.41965360E+09   4.09356317E+09   4.09356317E+09   2.94888592E+09   3.04720997E+09   3.04720997E+09
   7.20000000E-03   3.47768946E+09   4.14736211E+09   4.14736211E+09   3.01664350E+09   3.10639028E+09   3.10639028E+09
   7.40000000E-03   3.53023059E+09   4.19343723E+09   4.19343723E+09   3.07975347E+09   3.16105056E+09   3.16105056E+09
   7.60000000E-03   3.57735094E+09   4.23198043E+09   4.23198043E+09   3.13819507E+09   3.21121846E+09   3.21121846E+09
   7.80000000E-03   3.61914104E+09   4.26320659E+09   4.26320659E+09   3.19196747E+09   3.25693628E+09   3.25693628E+09
   8.00000000E-03   3.65570602E+09   4.28735007E+09   4.28735007E+09   3.24108820E+09   3.29825946E+09   3.29825946E+09
   8.20000000E-03   3.68716382E+09   4.30466133E+09   4.30466133E+09   3.28559150E+09   3.33525524E+09   3.33525524E+09
   8.40000000E-03   3.71364348E+09   4.31540397E+09   4.31540397E+09   3.32552682E+09   3.36800136E+09   3.36800136E+09
   8.60000000E-03   3.73528356E+09   4.31985192E+09   4.31985192E+09   3.36095735E+09   3.39658484E+09   3.39658484E+09
   8.80000000E-03   3.75223068E+09   4.31828689E+09   4.31828689E+09   3.39195863E+09   3.42110088E+09   3.42110088E+09
   9.00000000E-03   3.76463816E+09   4.31099608E+09   4.31099608E+09   3.41861725E+09   3.44165176E+09   3.44165176E+09
   9.20000000E-03   3.77266480E+09   4.29827011E+09   4.29827011E+09   3.44102955E+09   3.45834587E+09   3.45834587E+09
   9.40000000E-03   3.77647370E+09   4.28040112E+09   4.28040112E+09   3.45930046E+09   3.47129681E+09   3.47129681E+09
   9.60000000E-03   3.77623124E+09   4.25768110E+09   4.25768110E+09   3.47354237E+09   3.48062250E+09   3.48062250E+09
   9.80000000E-03   3.77210610E+09   4.23040042E+09   4.23040042E+09   3.48387409E+09   3.48644439E+09   3.48644439E+09
   1.00000000E-02   3.76426840E+09   4.19884645E+09   4.19884645E+09   3.49041990E+09   3.48888676E+09   3.48888676E+09
   1.02000000E-02   3.75288889E+09   4.16330247E+09   4.16330247E+09   3.49330855E+09   3.48807603E+09   3.48807603E+09
