# TBinMid=0.045 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.28940974E-24   6.73988105E-25   6.73988105E-25   1.05567451E-24   2.78010007E-24   2.78010007E-24
   2.00000000E-04   1.54530825E+05   1.53374224E+05   1.53374224E+05   5.40129177E+04   1.26584388E+05   1.26584388E+05
   4.00000000E-04   1.34963895E+06   1.79483647E+06   1.79483647E+06   5.19454580E+05   1.07265271E+06   1.07265271E+06
   6.00000000E-04   4.69247838E+06   7.53137556E+06   7.53137556E+06   2.00064772E+06   3.68042241E+06   3.68042241E+06
   8.00000000E-04   1.11782004E+07   2.05099583E+07   2.05099583E+07   5.25078888E+06   8.71874671E+06   8.71874671E+06
   1.00000000E-03   2.16328558E+07   4.38872458E+07   4.38872458E+07   1.11090212E+07   1.68547859E+07   1.68547859E+07
   1.20000000E-03   3.66967819E+07   8.04765234E+07   8.04765234E+07   2.04403199E+07   2.86436849E+07   2.86436849E+07
   1.40000000E-03   5.68255404E+07   1.32532718E+08   1.32532718E+08   3.40832060E+07   4.45256863E+07   4.45256863E+07
   1.60000000E-03   8.23002279E+07   2.01642048E+08   2.01642048E+08   5.28073690E+07   6.48276087E+07   6.48276087E+07
   1.80000000E-03   1.13242965E+08   2.88688400E+08   2.88688400E+08   7.72815304E+07   8.97672490E+07   8.97672490E+07
   2.00000000E-03   1.49635059E+08   3.93873811E+08   3.93873811E+08   1.08050962E+08   1.19459834E+08   1.19459834E+08
   2.20000000E-03   1.91336240E+08   5.16775157E+08   5.16775157E+08   1.45523624E+08   1.53925896E+08   1.53925896E+08
   2.40000000E-03   2.38103908E+08   6.56423173E+08   6.56423173E+08   1.89963686E+08   1.93100096E+08   1.93100096E+08
   2.60000000E-03   2.89611690E+08   8.11393278E+08   8.11393278E+08   2.41491182E+08   2.36840607E+08   2.36840607E+08
   2.80000000E-03   3.45466864E+08   9.79900400E+08   9.79900400E+08   3.00086575E+08   2.84938750E+08   2.84938750E+08
   3.00000000E-03   4.05226366E+08   1.15989222E+09   1.15989222E+09   3.65599107E+08   3.37128624E+08   3.37128624E+08
   3.20000000E-03   4.68411239E+08   1.34913697E+09   1.34913697E+09   4.37757953E+08   3.93096547E+08   3.93096547E+08
   3.40000000E-03   5.34519464E+08   1.54530332E+09   1.54530332E+09   5.16185306E+08   4.52490124E+08   4.52490124E+08
   3.60000000E-03   6.03037185E+08   1.74603083E+09   1.74603083E+09   6.00410647E+08   5.14926850E+08   5.14926850E+08
   3.80000000E-03   6.73448374E+08   1.94899045E+09   1.94899045E+09   6.89885599E+08   5.80002146E+08   5.80002146E+08
   4.00000000E-03   7.45243024E+08   2.15193482E+09   2.15193482E+09   7.83998848E+08   6.47296765E+08   6.47296765E+08
   4.20000000E-03   8.17923985E+08   2.35273879E+09   2.35273879E+09   8.82090753E+08   7.16383544E+08   7.16383544E+08
   4.40000000E-03   8.91012532E+08   2.54943082E+09   2.54943082E+09   9.83467299E+08   7.86833469E+08   7.86833469E+08
   4.60000000E-03   9.64052808E+08   2.74021595E+09   2.74021595E+09   1.08741321E+09   8.58221071E+08   8.58221071E+08
   4.80000000E-03   1.03661526E+09   2.92349126E+09   2.92349126E+09   1.19320399E+09   9.30129137E+08   9.30129137E+08
   5.00000000E-03   1.10829915E+09   3.09785487E+09   3.09785487E+09   1.30011690E+09   1.00215279E+09   1.00215279E+09
   5.20000000E-03   1.17873435E+09   3.26210919E+09   3.26210919E+09   1.40744063E+09   1.07390292E+09   1.07390292E+09
   5.40000000E-03   1.24758237E+09   3.41525959E+09   3.41525959E+09   1.51448384E+09   1.14500909E+09   1.14500909E+09
   5.60000000E-03   1.31453686E+09   3.55650909E+09   3.55650909E+09   1.62058244E+09   1.21512180E+09   1.21512180E+09
   5.80000000E-03   1.37932363E+09   3.68525008E+09   3.68525008E+09   1.72510570E+09   1.28391434E+09   1.28391434E+09
   6.00000000E-03   1.44170022E+09   3.80105354E+09   3.80105354E+09   1.82746128E+09   1.35108412E+09   1.35108412E+09
   6.20000000E-03   1.50145518E+09   3.90365661E+09   3.90365661E+09   1.92709908E+09   1.41635363E+09   1.41635363E+09
   6.40000000E-03   1.55840702E+09   3.99294890E+09   3.99294890E+09   2.02351428E+09   1.47947096E+09   1.47947096E+09
   6.60000000E-03   1.61240304E+09   4.06895809E+09   4.06895809E+09   2.11624929E+09   1.54021005E+09   1.54021005E+09
   6.80000000E-03   1.66331786E+09   4.13183517E+09   4.13183517E+09   2.20489506E+09   1.59837056E+09   1.59837056E+09
   7.00000000E-03   1.71105198E+09   4.18183974E+09   4.18183974E+09   2.28909151E+09   1.65377764E+09   1.65377764E+09
   7.20000000E-03   1.75553016E+09   4.21932551E+09   4.21932551E+09   2.36852745E+09   1.70628129E+09   1.70628129E+09
   7.40000000E-03   1.79669976E+09   4.24472636E+09   4.24472636E+09   2.44293979E+09   1.75575564E+09   1.75575564E+09
   7.60000000E-03   1.83452913E+09   4.25854297E+09   4.25854297E+09   2.51211245E+09   1.80209811E+09   1.80209811E+09
   7.80000000E-03   1.86900590E+09   4.26133034E+09   4.26133034E+09   2.57587468E+09   1.84522832E+09   1.84522832E+09
   8.00000000E-03   1.90013534E+09   4.25368610E+09   4.25368610E+09   2.63409920E+09   1.88508704E+09   1.88508704E+09
   8.20000000E-03   1.92793879E+09   4.23623975E+09   4.23623975E+09   2.68669996E+09   1.92163496E+09   1.92163496E+09
   8.40000000E-03   1.95245209E+09   4.20964290E+09   4.20964290E+09   2.73362975E+09   1.95485145E+09   1.95485145E+09
   8.60000000E-03   1.97372404E+09   4.17456045E+09   4.17456045E+09   2.77487766E+09   1.98473329E+09   1.98473329E+09
   8.80000000E-03   1.99181503E+09   4.13166270E+09   4.13166270E+09   2.81046638E+09   2.01129334E+09   2.01129334E+09
   9.00000000E-03   2.00679561E+09   4.08161844E+09   4.08161844E+09   2.84044950E+09   2.03455929E+09   2.03455929E+09
   9.20000000E-03   2.01874526E+09   4.02508886E+09   4.02508886E+09   2.86490874E+09   2.05457232E+09   2.05457232E+09
   9.40000000E-03   2.02775111E+09   3.96272237E+09   3.96272237E+09   2.88395120E+09   2.07138584E+09   2.07138584E+09
   9.60000000E-03   2.03390685E+09   3.89515018E+09   3.89515018E+09   2.89770669E+09   2.08506426E+09   2.08506426E+09
   9.80000000E-03   2.03731166E+09   3.82298264E+09   3.82298264E+09   2.90632503E+09   2.09568177E+09   2.09568177E+09
   1.00000000E-02   2.03806920E+09   3.74680622E+09   3.74680622E+09   2.90997353E+09   2.10332117E+09   2.10332117E+09
   1.02000000E-02   2.03628671E+09   3.66718120E+09   3.66718120E+09   2.90883451E+09   2.10807277E+09   2.10807277E+09
   1.04000000E-02   2.03207419E+09   3.58463979E+09   3.58463979E+09   2.90310294E+09   2.11003334E+09   2.11003334E+09
   1.06000000E-02   2.02554362E+09   3.49968489E+09   3.49968489E+09   2.89298423E+09   2.10930506E+09   2.10930506E+09
   1.08000000E-02   2.01680825E+09   3.41278923E+09   3.41278923E+09   2.87869209E+09   2.10599463E+09   2.10599463E+09
   1.10000000E-02   2.00598195E+09   3.32439494E+09   3.32439494E+09   2.86044661E+09   2.10021233E+09   2.10021233E+09
   1.12000000E-02   1.99317868E+09   3.23491342E+09   3.23491342E+09   2.83847240E+09   2.09207124E+09   2.09207124E+09
   1.14000000E-02   1.97851193E+09   3.14472556E+09   3.14472556E+09   2.81299692E+09   2.08168641E+09   2.08168641E+09
   1.16000000E-02   1.96209427E+09   3.05418220E+09   3.05418220E+09   2.78424890E+09   2.06917421E+09   2.06917421E+09
   1.18000000E-02   1.94403696E+09   2.96360484E+09   2.96360484E+09   2.75245696E+09   2.05465162E+09   2.05465162E+09
   1.20000000E-02   1.92444953E+09   2.87328643E+09   2.87328643E+09   2.71784831E+09   2.03823569E+09   2.03823569E+09
   1.22000000E-02   1.90343952E+09   2.78349244E+09   2.78349244E+09   2.68064760E+09   2.02004295E+09   2.02004295E+09
   1.24000000E-02   1.88111216E+09   2.69446192E+09   2.69446192E+09   2.64107589E+09   2.00018893E+09   2.00018893E+09
   1.26000000E-02   1.85757015E+09   2.60640879E+09   2.60640879E+09   2.59934978E+09   1.97878774E+09   1.97878774E+09
   1.28000000E-02   1.83291345E+09   2.51952300E+09   2.51952300E+09   2.55568057E+09   1.95595165E+09   1.95595165E+09
   1.30000000E-02   1.80723912E+09   2.43397195E+09   2.43397195E+09   2.51027359E+09   1.93179076E+09   1.93179076E+09
   1.32000000E-02   1.78064115E+09   2.34990177E+09   2.34990177E+09   2.46332767E+09   1.90641271E+09   1.90641271E+09
   1.34000000E-02   1.75321038E+09   2.26743869E+09   2.26743869E+09   2.41503457E+09   1.87992238E+09   1.87992238E+09
   1.36000000E-02   1.72503438E+09   2.18669035E+09   2.18669035E+09   2.36557866E+09   1.85242168E+09   1.85242168E+09
   1.38000000E-02   1.69619743E+09   2.10774717E+09   2.10774717E+09   2.31513656E+09   1.82400940E+09   1.82400940E+09
   1.40000000E-02   1.66678040E+09   2.03068362E+09   2.03068362E+09   2.26387692E+09   1.79478097E+09   1.79478097E+09
   1.42000000E-02   1.63686081E+09   1.95555947E+09   1.95555947E+09   2.21196024E+09   1.76482843E+09   1.76482843E+09
   1.44000000E-02   1.60651275E+09   1.88242103E+09   1.88242103E+09   2.15953879E+09   1.73424026E+09   1.73424026E+09
   1.46000000E-02   1.57580694E+09   1.81130231E+09   1.81130231E+09   2.10675653E+09   1.70310134E+09   1.70310134E+09
   1.48000000E-02   1.54481069E+09   1.74222613E+09   1.74222613E+09   2.05374913E+09   1.67149290E+09   1.67149290E+09
   1.50000000E-02   1.51358801E+09   1.67520520E+09   1.67520520E+09   2.00064403E+09   1.63949248E+09   1.63949248E+09
   1.52000000E-02   1.48219958E+09   1.61024312E+09   1.61024312E+09   1.94756052E+09   1.60717394E+09   1.60717394E+09
   1.54000000E-02   1.45070283E+09   1.54733534E+09   1.54733534E+09   1.89460986E+09   1.57460746E+09   1.57460746E+09
   1.56000000E-02   1.41915201E+09   1.48647003E+09   1.48647003E+09   1.84189545E+09   1.54185959E+09   1.54185959E+09
   1.58000000E-02   1.38759823E+09   1.42762894E+09   1.42762894E+09   1.78951302E+09   1.50899322E+09   1.50899322E+09
   1.60000000E-02   1.35608958E+09   1.37078816E+09   1.37078816E+09   1.73755083E+09   1.47606774E+09   1.47606774E+09
   1.62000000E-02   1.32467114E+09   1.31591886E+09   1.31591886E+09   1.68608992E+09   1.44313900E+09   1.44313900E+09
   1.64000000E-02   1.29338511E+09   1.26298795E+09   1.26298795E+09   1.63520433E+09   1.41025946E+09   1.41025946E+09
   1.66000000E-02   1.26227091E+09   1.21195869E+09   1.21195869E+09   1.58496136E+09   1.37747822E+09   1.37747822E+09
   1.68000000E-02   1.23136520E+09   1.16279128E+09   1.16279128E+09   1.53542187E+09   1.34484114E+09   1.34484114E+09
   1.70000000E-02   1.20070205E+09   1.11544333E+09   1.11544333E+09   1.48664052E+09   1.31239091E+09   1.31239091E+09
   1.72000000E-02   1.17031297E+09   1.06987039E+09   1.06987039E+09   1.43866607E+09   1.28016717E+09   1.28016717E+09
   1.74000000E-02   1.14022705E+09   1.02602636E+09   1.02602636E+09   1.39154167E+09   1.24820661E+09   1.24820661E+09
   1.76000000E-02   1.11047100E+09   9.83863858E+08   9.83863858E+08   1.34530512E+09   1.21654304E+09   1.21654304E+09
   1.78000000E-02   1.08106932E+09   9.43334584E+08   9.43334584E+08   1.29998919E+09   1.18520756E+09   1.18520756E+09
   1.80000000E-02   1.05204430E+09   9.04389641E+08   9.04389641E+08   1.25562186E+09   1.15422860E+09   1.15422860E+09
   1.82000000E-02   1.02341621E+09   8.66979806E+08   8.66979806E+08   1.21222664E+09   1.12363209E+09   1.12363209E+09
   1.84000000E-02   9.95203319E+08   8.31055785E+08   8.31055785E+08   1.16982283E+09   1.09344154E+09   1.09344154E+09
   1.86000000E-02   9.67422009E+08   7.96568427E+08   7.96568427E+08   1.12842576E+09   1.06367812E+09   1.06367812E+09
