# TBinMid=-0.0235 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   2.87628652E+15   6.19283544E+16   6.19283544E+16   4.73710000E+13   6.19778088E+13   6.19778088E+13
   2.00000000E-04   5.14316499E+06   1.10735750E+08   1.10735750E+08   8.47053543E+04   1.10824180E+05   1.10824180E+05
   4.00000000E-04   2.62334743E+06   5.64824083E+07   5.64824083E+07   4.32052198E+04   5.65275137E+04   5.65275137E+04
   6.00000000E-04   1.76908532E+06   3.80895790E+07   3.80895790E+07   2.91359502E+04   3.81199964E+04   3.81199964E+04
   8.00000000E-04   1.33755619E+06   2.87984709E+07   2.87984709E+07   2.20288812E+04   2.88214686E+04   2.88214686E+04
   1.00000000E-03   1.07671078E+06   2.31822965E+07   2.31822965E+07   1.77328879E+04   2.32008093E+04   2.32008093E+04
   1.20000000E-03   9.01797640E+05   1.94163007E+07   1.94163007E+07   1.48521560E+04   1.94318060E+04   1.94318060E+04
   1.40000000E-03   1.16237351E+06   2.50965346E+07   2.50965346E+07   2.27942089E+04   2.33570115E+04   2.33570115E+04
   1.60000000E-03   1.46955776E+06   3.18257764E+07   3.18257764E+07   2.80193172E+04   2.58123258E+04   2.58123258E+04
   1.80000000E-03   1.66099322E+06   3.60252869E+07   3.60252869E+07   3.21941010E+04   2.73433062E+04   2.73433062E+04
   2.00000000E-03   1.78014642E+06   3.86504325E+07   3.86504325E+07   4.09826249E+04   2.93357003E+04   2.93357003E+04
   2.20000000E-03   2.28512981E+06   4.97743037E+07   4.97743037E+07   4.71319296E+04   3.05559481E+04   3.05559481E+04
   2.40000000E-03   2.74179314E+06   5.98367865E+07   5.98367865E+07   5.14681716E+04   3.12625678E+04   3.12625678E+04
   2.60000000E-03   3.08036213E+06   6.73006463E+07   6.73006463E+07   5.45263618E+04   3.16199913E+04   3.16199913E+04
   2.80000000E-03   3.33146883E+06   7.28668051E+07   7.28668051E+07   5.87378869E+04   3.12318315E+04   3.12318315E+04
   3.00000000E-03   3.51869907E+06   7.70225267E+07   7.70225267E+07   6.19391688E+04   3.07570511E+04   3.07570511E+04
   3.20000000E-03   3.65775000E+06   8.01132196E+07   8.01132196E+07   6.43095090E+04   3.02443302E+04   3.02443302E+04
   3.40000000E-03   4.32883526E+06   9.49137459E+07   9.49137459E+07   6.60447369E+04   2.97114738E+04   2.97114738E+04
   3.60000000E-03   5.21273523E+06   1.14396705E+08   1.14396705E+08   6.72891902E+04   2.91705295E+04   2.91705295E+04
   3.80000000E-03   5.94598519E+06   1.30560461E+08   1.30560461E+08   6.81509010E+04   2.86296718E+04   2.86296718E+04
   4.00000000E-03   6.55639409E+06   1.44026353E+08   1.44026353E+08   6.58213074E+04   2.70994678E+04   2.70994678E+04
   4.20000000E-03   7.06642190E+06   1.55280501E+08   1.55280501E+08   6.32372995E+04   2.55728864E+04   2.55728864E+04
   4.40000000E-03   7.49356483E+06   1.64707095E+08   1.64707095E+08   6.08637586E+04   2.41955726E+04   2.41955726E+04
   4.60000000E-03   7.85174051E+06   1.72612947E+08   1.72612947E+08   5.86753120E+04   2.29471645E+04   2.29471645E+04
   4.80000000E-03   8.15216669E+06   1.79245352E+08   1.79245352E+08   5.66505608E+04   2.18108033E+04   2.18108033E+04
   5.00000000E-03   8.40396083E+06   1.84805313E+08   1.84805313E+08   5.47713258E+04   2.07724150E+04   2.07724150E+04
   5.20000000E-03   8.61459011E+06   1.89457452E+08   1.89457452E+08   5.30220588E+04   1.98201621E+04   1.98201621E+04
   5.40000000E-03   8.61552251E+06   1.89491526E+08   1.89491526E+08   5.13893795E+04   1.89440190E+04   1.89440190E+04
   5.60000000E-03   8.50997770E+06   1.87180199E+08   1.87180199E+08   4.98617075E+04   1.81354400E+04   1.81354400E+04
   5.80000000E-03   8.40601732E+06   1.84877879E+08   1.84877879E+08   4.65010226E+04   1.78399763E+04   1.78399763E+04
   6.00000000E-03   8.30288471E+06   1.82593017E+08   1.82593017E+08   4.32388545E+04   1.75955149E+04   1.75955149E+04
   6.20000000E-03   8.20078655E+06   1.80332506E+08   1.80332506E+08   4.02414835E+04   1.73557115E+04   1.73557115E+04
   6.40000000E-03   8.09997159E+06   1.78101633E+08   1.78101633E+08   3.74807419E+04   1.71208131E+04   1.71208131E+04
   6.60000000E-03   8.00062746E+06   1.75904369E+08   1.75904369E+08   3.49321758E+04   1.68909756E+04   1.68909756E+04
   6.80000000E-03   7.90289327E+06   1.73743635E+08   1.73743635E+08   3.25744639E+04   1.66662843E+04   1.66662843E+04
   7.00000000E-03   7.80686949E+06   1.71621524E+08   1.71621524E+08   3.03889413E+04   1.64467698E+04   1.64467698E+04
   7.20000000E-03   7.71262585E+06   1.69539465E+08   1.69539465E+08   2.83592065E+04   1.62324203E+04   1.62324203E+04
   7.40000000E-03   7.62020756E+06   1.67498362E+08   1.67498362E+08   2.64707953E+04   1.60231922E+04   1.60231922E+04
   7.60000000E-03   7.52964029E+06   1.65498699E+08   1.65498699E+08   2.47109089E+04   1.58190167E+04   1.58190167E+04
   7.80000000E-03   7.44093419E+06   1.63540630E+08   1.63540630E+08   2.30681859E+04   1.56198069E+04   1.56198069E+04
   8.00000000E-03   7.35408710E+06   1.61624044E+08   1.61624044E+08   2.15325101E+04   1.54254623E+04   1.54254623E+04
