# TBinMid=1.9515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   9.21177789E+17   7.80922734E+17   7.80922734E+17   6.60992058E+17   8.65310651E+17   8.65310651E+17
   2.00000000E-04   1.64718268E+09   1.39638886E+09   1.39638886E+09   1.18193761E+09   1.54728516E+09   1.54728516E+09
   4.00000000E-04   8.40169910E+08   7.12248809E+08   7.12248809E+08   6.02864773E+08   7.89215698E+08   7.89215698E+08
   6.00000000E-04   5.66578501E+08   4.80313395E+08   4.80313395E+08   4.06548979E+08   5.32216926E+08   5.32216926E+08
   8.00000000E-04   4.28374239E+08   3.63151593E+08   3.63151593E+08   3.07380371E+08   4.02394409E+08   4.02394409E+08
   1.00000000E-03   3.44834234E+08   2.92331074E+08   2.92331074E+08   2.47436155E+08   3.23920897E+08   3.23920897E+08
   1.20000000E-03   2.88815440E+08   2.44841490E+08   2.44841490E+08   2.07239812E+08   2.71299503E+08   2.71299503E+08
   1.40000000E-03   3.42625526E+08   3.41389874E+08   3.41389874E+08   2.43342443E+08   3.19402694E+08   3.19402694E+08
   1.60000000E-03   3.84863984E+08   4.52459183E+08   4.52459183E+08   2.70510318E+08   3.55601651E+08   3.55601651E+08
   1.80000000E-03   4.10268788E+08   5.23497669E+08   5.23497669E+08   2.86658115E+08   3.77174513E+08   3.77174513E+08
   2.00000000E-03   6.33614657E+08   6.78317263E+08   6.78317263E+08   4.45443107E+08   5.87886465E+08   5.87886465E+08
   2.20000000E-03   8.02740167E+08   9.92078972E+08   9.92078972E+08   5.59102713E+08   7.38743815E+08   7.38743815E+08
   2.40000000E-03   9.29393844E+08   1.30750968E+09   1.30750968E+09   6.41515128E+08   8.48151828E+08   8.48151828E+08
   2.60000000E-03   1.02225358E+09   1.54498138E+09   1.54498138E+09   7.01711620E+08   9.28088288E+08   9.28088288E+08
   2.80000000E-03   1.25723649E+09   1.81239238E+09   1.81239238E+09   9.19007740E+08   1.15774475E+09   1.15774475E+09
   3.00000000E-03   1.47897519E+09   2.03963819E+09   2.03963819E+09   1.12951431E+09   1.37665048E+09   1.37665048E+09
   3.20000000E-03   1.65450216E+09   2.21741041E+09   2.21741041E+09   1.29725782E+09   1.55027153E+09   1.55027153E+09
   3.40000000E-03   1.79724827E+09   2.42650288E+09   2.42650288E+09   1.43166315E+09   1.68864584E+09   1.68864584E+09
   3.60000000E-03   1.91546565E+09   2.68859628E+09   2.68859628E+09   1.53975628E+09   1.79924897E+09   1.79924897E+09
   3.80000000E-03   2.01006662E+09   2.90276587E+09   2.90276587E+09   1.62685800E+09   1.88773641E+09   1.88773641E+09
   4.00000000E-03   2.15183373E+09   3.11276065E+09   3.11276065E+09   1.80366763E+09   2.03523044E+09   2.03523044E+09
   4.20000000E-03   2.30606685E+09   3.30570980E+09   3.30570980E+09   2.01162353E+09   2.20064348E+09   2.20064348E+09
   4.40000000E-03   2.43487767E+09   3.46596518E+09   3.46596518E+09   2.18762356E+09   2.33936795E+09   2.33936795E+09
   4.60000000E-03   2.54255202E+09   3.59908022E+09   3.59908022E+09   2.33694608E+09   2.45587608E+09   2.45587608E+09
   4.80000000E-03   2.63254268E+09   3.70952500E+09   3.70952500E+09   2.46385383E+09   2.55377341E+09   2.55377341E+09
   5.00000000E-03   2.70765465E+09   3.80092761E+09   3.80092761E+09   2.57181833E+09   2.63599117E+09   2.63599117E+09
   5.20000000E-03   2.77018406E+09   3.87625528E+09   3.87625528E+09   2.66368855E+09   2.70493060E+09   2.70493060E+09
   5.40000000E-03   2.82193118E+09   3.93591461E+09   3.93591461E+09   2.74181906E+09   2.76257265E+09   2.76257265E+09
   5.60000000E-03   2.86436652E+09   3.97973332E+09   3.97973332E+09   2.80816844E+09   2.81056205E+09   2.81056205E+09
   5.80000000E-03   2.90415522E+09   4.01696513E+09   4.01696513E+09   2.89214390E+09   2.86079945E+09   2.86079945E+09
   6.00000000E-03   2.94060671E+09   4.04801270E+09   4.04801270E+09   2.98545237E+09   2.91077273E+09   2.91077273E+09
   6.20000000E-03   2.97047758E+09   4.07182263E+09   4.07182263E+09   3.06672038E+09   2.95290977E+09   2.95290977E+09
   6.40000000E-03   2.99464495E+09   4.08939549E+09   4.08939549E+09   3.13744713E+09   2.98822898E+09   2.98822898E+09
   6.60000000E-03   3.01385632E+09   4.10158175E+09   4.10158175E+09   3.19891695E+09   3.01759992E+09   3.01759992E+09
   6.80000000E-03   3.02875134E+09   4.10910716E+09   4.10910716E+09   3.25223469E+09   3.04176811E+09   3.04176811E+09
   7.00000000E-03   3.03987944E+09   4.11259339E+09   4.11259339E+09   3.29835462E+09   3.06137525E+09   3.06137525E+09
   7.20000000E-03   3.04771428E+09   4.11257476E+09   4.11257476E+09   3.33810397E+09   3.07697565E+09   3.07697565E+09
   7.40000000E-03   3.05266552E+09   4.10951200E+09   4.10951200E+09   3.37220236E+09   3.08904973E+09   3.08904973E+09
   7.60000000E-03   3.05508860E+09   4.10380361E+09   4.10380361E+09   3.40127781E+09   3.09801526E+09   3.09801526E+09
   7.80000000E-03   3.05529277E+09   4.09579520E+09   4.09579520E+09   3.42588014E+09   3.10423655E+09   3.10423655E+09
   8.00000000E-03   3.05354789E+09   4.08578727E+09   4.08578727E+09   3.44649208E+09   3.10803221E+09   3.10803221E+09
   8.20000000E-03   3.05008999E+09   4.07404179E+09   4.07404179E+09   3.46353861E+09   3.10968162E+09   3.10968162E+09
   8.40000000E-03   3.03861817E+09   4.05738586E+09   4.05738586E+09   3.47069028E+09   3.10276324E+09   3.10276324E+09
   8.60000000E-03   3.00764518E+09   4.02767152E+09   4.02767152E+09   3.45635713E+09   3.07564409E+09   3.07564409E+09
   8.80000000E-03   2.97556892E+09   3.96220405E+09   3.96220405E+09   3.44118405E+09   3.04874571E+09   3.04874571E+09
   9.00000000E-03   2.94412105E+09   3.89907337E+09   3.89907337E+09   3.42529257E+09   3.02209785E+09   3.02209785E+09
   9.20000000E-03   2.91329488E+09   3.83815170E+09   3.83815170E+09   3.40878946E+09   2.99572482E+09   2.99572482E+09
   9.40000000E-03   2.88308211E+09   3.77932060E+09   3.77932060E+09   3.39176858E+09   2.96964629E+09   2.96964629E+09
   9.60000000E-03   2.85347321E+09   3.72247012E+09   3.72247012E+09   3.37431261E+09   2.94387797E+09   2.94387797E+09
   9.80000000E-03   2.82445766E+09   3.66749799E+09   3.66749799E+09   3.35649440E+09   2.91843224E+09   2.91843224E+09
   1.00000000E-02   2.79602423E+09   3.61430903E+09   3.61430903E+09   3.33837827E+09   2.89331862E+09   2.89331862E+09
   1.02000000E-02   2.76816113E+09   3.56281448E+09   3.56281448E+09   3.32002096E+09   2.86854421E+09   2.86854421E+09
   1.04000000E-02   2.74085621E+09   3.51293151E+09   3.51293151E+09   3.30147266E+09   2.84411401E+09   2.84411401E+09
   1.06000000E-02   2.71409706E+09   3.46458268E+09   3.46458268E+09   3.28277769E+09   2.82003132E+09   2.82003132E+09
   1.08000000E-02   2.68787116E+09   3.41769554E+09   3.41769554E+09   3.26397528E+09   2.79629788E+09   2.79629788E+09
   1.10000000E-02   2.66216591E+09   3.37220222E+09   3.37220222E+09   3.24510011E+09   2.77291422E+09   2.77291422E+09
   1.12000000E-02   2.63696874E+09   3.32803906E+09   3.32803906E+09   3.22618284E+09   2.74987975E+09   2.74987975E+09
