# TBinMid=-0.0435 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   2.53349810E+15   5.43026820E+16   5.43026820E+16   4.66556491E+13   6.46801647E+13   6.46801647E+13
   2.00000000E-04   4.53021583E+06   9.71000806E+07   9.71000806E+07   8.34262162E+04   1.15656336E+05   1.15656336E+05
   4.00000000E-04   2.31070364E+06   4.95273334E+07   4.95273334E+07   4.25527765E+04   5.89922259E+04   5.89922259E+04
   6.00000000E-04   1.55825029E+06   3.33993422E+07   3.33993422E+07   2.86959673E+04   3.97821042E+04   3.97821042E+04
   8.00000000E-04   1.17814968E+06   2.52523133E+07   2.52523133E+07   2.16962224E+04   3.00781420E+04   3.00781420E+04
   1.00000000E-03   9.48391165E+05   2.03276979E+07   2.03276979E+07   1.74651031E+04   2.42124108E+04   2.42124108E+04
   1.20000000E-03   7.94323719E+05   1.70254355E+07   1.70254355E+07   1.46278731E+04   2.02790715E+04   2.02790715E+04
   1.40000000E-03   9.92883476E+05   2.13403272E+07   2.13403272E+07   2.20567981E+04   2.40834359E+04   2.40834359E+04
   1.60000000E-03   1.23083790E+06   2.65456531E+07   2.65456531E+07   2.69373517E+04   2.64485016E+04   2.64485016E+04
   1.80000000E-03   1.37785869E+06   2.97688497E+07   2.97688497E+07   3.08003436E+04   2.78507600E+04   2.78507600E+04
   2.00000000E-03   1.46790611E+06   3.17611468E+07   3.17611468E+07   3.88127485E+04   2.93716399E+04   2.93716399E+04
   2.20000000E-03   1.78488609E+06   3.87519138E+07   3.87519138E+07   4.44064368E+04   3.02425916E+04   3.02425916E+04
   2.40000000E-03   2.06734460E+06   4.49837110E+07   4.49837110E+07   4.83397565E+04   3.06857498E+04   3.06857498E+04
   2.60000000E-03   2.27447007E+06   4.95573239E+07   4.95573239E+07   5.11035909E+04   3.08416520E+04   3.08416520E+04
   2.80000000E-03   2.42510922E+06   5.29235588E+07   5.29235588E+07   5.48322676E+04   2.99035855E+04   2.99035855E+04
   3.00000000E-03   2.53543277E+06   5.53960382E+07   5.53960382E+07   5.76527925E+04   2.89770876E+04   2.89770876E+04
   3.20000000E-03   2.61550259E+06   5.71962503E+07   5.71962503E+07   5.97287763E+04   2.81018149E+04   2.81018149E+04
