# TBinMid=0.0665 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   2.77352042E+17   6.40446559E+17   6.40446559E+17   1.97495884E+17   2.45409152E+17   2.45409152E+17
   2.00000000E-04   4.95940617E+08   1.14519965E+09   1.14519965E+09   3.53147682E+08   4.38822680E+08   4.38822680E+08
   4.00000000E-04   2.52961853E+08   5.84126034E+08   5.84126034E+08   1.80128203E+08   2.23828004E+08   2.23828004E+08
   6.00000000E-04   1.70587813E+08   3.93912289E+08   3.93912289E+08   1.21471581E+08   1.50941057E+08   1.50941057E+08
   8.00000000E-04   1.28976698E+08   2.97826121E+08   2.97826121E+08   9.18412821E+07   1.14122334E+08   1.14122334E+08
   1.00000000E-03   1.03824126E+08   2.39745141E+08   2.39745141E+08   7.39307252E+07   9.18666060E+07   9.18666060E+07
   1.20000000E-03   8.69577543E+07   2.00798214E+08   2.00798214E+08   6.19205775E+07   7.69427499E+07   7.69427499E+07
   1.40000000E-03   1.13576158E+08   2.84637781E+08   2.84637781E+08   9.47511243E+07   1.02932397E+08   1.02932397E+08
   1.60000000E-03   1.32250726E+08   3.73777329E+08   3.73777329E+08   1.16330826E+08   1.19720696E+08   1.19720696E+08
   1.80000000E-03   1.49664803E+08   4.33344960E+08   4.33344960E+08   1.44732624E+08   1.38174143E+08   1.38174143E+08
   2.00000000E-03   2.00973163E+08   4.92533078E+08   4.92533078E+08   2.60017427E+08   2.04188867E+08   2.04188867E+08
   2.20000000E-03   2.57539597E+08   9.79748427E+08   9.79748427E+08   3.43088978E+08   2.51278019E+08   2.51278019E+08
   2.40000000E-03   3.02878157E+08   1.43517361E+09   1.43517361E+09   4.03798191E+08   2.85278945E+08   2.85278945E+08
   2.60000000E-03   3.36303119E+08   1.78082855E+09   1.78082855E+09   4.48565716E+08   3.09987274E+08   3.09987274E+08
   2.80000000E-03   4.16767816E+08   2.07483108E+09   2.07483108E+09   6.49551989E+08   4.10917839E+08   4.10917839E+08
   3.00000000E-03   4.81704530E+08   2.30350868E+09   2.30350868E+09   8.14546804E+08   4.93338784E+08   4.93338784E+08
   3.20000000E-03   5.32911987E+08   2.48138808E+09   2.48138808E+09   9.46309532E+08   5.58810276E+08   5.58810276E+08
   3.40000000E-03   5.80837922E+08   2.78253889E+09   2.78253889E+09   1.05214438E+09   6.11082422E+08   6.11082422E+08
   3.60000000E-03   6.23491054E+08   3.12148029E+09   3.12148029E+09   1.13749904E+09   6.52948936E+08   6.52948936E+08
   3.80000000E-03   6.57815775E+08   3.39945792E+09   3.39945792E+09   1.20650107E+09   6.86524057E+08   6.86524057E+08
   4.00000000E-03   7.31108851E+08   3.65195565E+09   3.65195565E+09   1.35798149E+09   7.71612404E+08   7.71612404E+08
   4.20000000E-03   7.99153389E+08   3.86425584E+09   3.86425584E+09   1.49915429E+09   8.51539798E+08   8.51539798E+08
   4.40000000E-03   8.56443683E+08   4.04010324E+09   4.04010324E+09   1.61835111E+09   9.19019263E+08   9.19019263E+08
   4.60000000E-03   9.04771083E+08   4.18571173E+09   4.18571173E+09   1.71921608E+09   9.76115246E+08   9.76115246E+08
   4.80000000E-03   9.45580808E+08   4.30608090E+09   4.30608090E+09   1.80469078E+09   1.02449416E+09   1.02449416E+09
   5.00000000E-03   9.80048630E+08   4.40526694E+09   4.40526694E+09   1.87716966E+09   1.06551245E+09   1.06551245E+09
   5.20000000E-03   1.00913846E+09   4.48658571E+09   4.48658571E+09   1.93861682E+09   1.10028275E+09   1.10028275E+09
   5.40000000E-03   1.02979687E+09   4.46802163E+09   4.46802163E+09   1.99065470E+09   1.12972412E+09   1.12972412E+09
   5.60000000E-03   1.04486148E+09   4.39975154E+09   4.39975154E+09   2.03463222E+09   1.15460069E+09   1.15460069E+09
   5.80000000E-03   1.07792410E+09   4.34396504E+09   4.34396504E+09   2.10622103E+09   1.19992913E+09   1.19992913E+09
   6.00000000E-03   1.10841083E+09   4.28974295E+09   4.28974295E+09   2.17153570E+09   1.24166412E+09   1.24166412E+09
   6.20000000E-03   1.13482292E+09   4.23614461E+09   4.23614461E+09   2.22833573E+09   1.27811274E+09   1.27811274E+09
   6.40000000E-03   1.15767203E+09   4.18328839E+09   4.18328839E+09   2.27768396E+09   1.30993017E+09   1.30993017E+09
   6.60000000E-03   1.17739621E+09   4.13126246E+09   4.13126246E+09   2.32049072E+09   1.33767789E+09   1.33767789E+09
   6.80000000E-03   1.19437205E+09   4.08013113E+09   4.08013113E+09   2.35753900E+09   1.36183909E+09   1.36183909E+09
   7.00000000E-03   1.20892457E+09   4.02993968E+09   4.02993968E+09   2.38950490E+09   1.38283128E+09   1.38283128E+09
   7.20000000E-03   1.22133533E+09   3.98071839E+09   3.98071839E+09   2.41697440E+09   1.40101650E+09   1.40101650E+09
   7.40000000E-03   1.23184909E+09   3.93248554E+09   3.93248554E+09   2.44045715E+09   1.41670985E+09   1.41670985E+09
   7.60000000E-03   1.24067928E+09   3.88524996E+09   3.88524996E+09   2.46039784E+09   1.43018643E+09   1.43018643E+09
   7.80000000E-03   1.24801264E+09   3.83901295E+09   3.83901295E+09   2.47718569E+09   1.44168715E+09   1.44168715E+09
   8.00000000E-03   1.25401298E+09   3.79376992E+09   3.79376992E+09   2.49116233E+09   1.45142365E+09   1.45142365E+09
   8.20000000E-03   1.25882439E+09   3.74951165E+09   3.74951165E+09   2.50262847E+09   1.45958232E+09   1.45958232E+09
   8.40000000E-03   1.25494323E+09   3.70223662E+09   3.70223662E+09   2.48176046E+09   1.45330102E+09   1.45330102E+09
   8.60000000E-03   1.24589641E+09   3.59810176E+09   3.59810176E+09   2.45245981E+09   1.44297170E+09   1.44297170E+09
   8.80000000E-03   1.23509651E+09   3.46141732E+09   3.46141732E+09   2.42385259E+09   1.43258460E+09   1.43258460E+09
   9.00000000E-03   1.22439170E+09   3.33201435E+09   3.33201435E+09   2.39592063E+09   1.42216676E+09   1.42216676E+09
   9.20000000E-03   1.21379234E+09   3.20936607E+09   3.20936607E+09   2.36864552E+09   1.41174135E+09   1.41174135E+09
   9.40000000E-03   1.20330684E+09   3.09299383E+09   3.09299383E+09   2.34200881E+09   1.40132824E+09   1.40132824E+09
   9.60000000E-03   1.19294201E+09   2.98246179E+09   2.98246179E+09   2.31599214E+09   1.39094446E+09   1.39094446E+09
   9.80000000E-03   1.18270321E+09   2.87737234E+09   2.87737234E+09   2.29057734E+09   1.38060454E+09   1.38060454E+09
   1.00000000E-02   1.17259466E+09   2.77736205E+09   2.77736205E+09   2.26574650E+09   1.37032091E+09   1.37032091E+09
   1.02000000E-02   1.16261954E+09   2.68209815E+09   2.68209815E+09   2.24148209E+09   1.36010413E+09   1.36010413E+09
   1.04000000E-02   1.15278016E+09   2.59127540E+09   2.59127540E+09   2.21776693E+09   1.34996315E+09   1.34996315E+09
   1.06000000E-02   1.14307812E+09   2.50461337E+09   2.50461337E+09   2.19458429E+09   1.33990554E+09   1.33990554E+09
   1.08000000E-02   1.13351436E+09   2.42185399E+09   2.42185399E+09   2.17191788E+09   1.32993766E+09   1.32993766E+09
   1.10000000E-02   1.12408931E+09   2.34275943E+09   2.34275943E+09   2.14975188E+09   1.32006479E+09   1.32006479E+09
   1.12000000E-02   1.11480294E+09   2.26711015E+09   2.26711015E+09   2.12807095E+09   1.31029131E+09   1.31029131E+09
   1.14000000E-02   1.10565483E+09   2.19470325E+09   2.19470325E+09   2.10686022E+09   1.30062081E+09   1.30062081E+09
   1.16000000E-02   1.09664425E+09   2.12535091E+09   2.12535091E+09   2.08610530E+09   1.29105615E+09   1.29105615E+09
   1.18000000E-02   1.08777017E+09   2.05887907E+09   2.05887907E+09   2.06579228E+09   1.28159961E+09   1.28159961E+09
   1.20000000E-02   1.07903137E+09   1.99512621E+09   1.99512621E+09   2.04590771E+09   1.27225291E+09   1.27225291E+09
   1.22000000E-02   1.06510613E+09   1.93116126E+09   1.93116126E+09   2.00503773E+09   1.25383594E+09   1.25383594E+09
