# TBinMid=-0.0135 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   3.16964933E+15   6.84440636E+16   6.84440636E+16   4.70402855E+13   5.98244849E+13   5.98244849E+13
   2.00000000E-04   5.66773488E+06   1.22386664E+08   1.22386664E+08   8.41139949E+04   1.06973764E+05   1.06973764E+05
   4.00000000E-04   2.89091207E+06   6.24251296E+07   6.24251296E+07   4.29035882E+04   5.45635519E+04   5.45635519E+04
   6.00000000E-04   1.94952069E+06   4.20971233E+07   4.20971233E+07   2.89325413E+04   3.67955756E+04   3.67955756E+04
   8.00000000E-04   1.47397835E+06   3.18284636E+07   3.18284636E+07   2.18750894E+04   2.78201109E+04   2.78201109E+04
   1.00000000E-03   1.18652839E+06   2.56213909E+07   2.56213909E+07   1.76090881E+04   2.23947328E+04   2.23947328E+04
   1.20000000E-03   9.93775224E+05   2.14591608E+07   2.14591608E+07   1.47484676E+04   1.87566777E+04   1.87566777E+04
   1.40000000E-03   1.30811056E+06   2.83256373E+07   2.83256373E+07   2.27970048E+04   2.26097803E+04   2.26097803E+04
   1.60000000E-03   1.67530249E+06   3.63776413E+07   3.63776413E+07   2.80949343E+04   2.50230692E+04   2.50230692E+04
   1.80000000E-03   1.90521930E+06   4.14249873E+07   4.14249873E+07   3.23444465E+04   2.65488730E+04   2.65488730E+04
   2.00000000E-03   2.04939465E+06   4.45999456E+07   4.45999456E+07   4.13460477E+04   2.86305213E+04   2.86305213E+04
   2.20000000E-03   2.72006359E+06   5.93705936E+07   5.93705936E+07   4.76499068E+04   2.99229446E+04   2.99229446E+04
   2.40000000E-03   3.33036662E+06   7.28147357E+07   7.28147357E+07   5.20999714E+04   3.06890665E+04   3.06890665E+04
   2.60000000E-03   3.78490060E+06   8.28308786E+07   8.28308786E+07   5.52428672E+04   3.10963389E+04   3.10963389E+04
   2.80000000E-03   4.12438522E+06   9.03402979E+07   9.03402979E+07   5.95611572E+04   3.08237025E+04   3.08237025E+04
   3.00000000E-03   4.37927733E+06   9.59835316E+07   9.59835316E+07   6.28461287E+04   3.04466470E+04   3.04466470E+04
   3.20000000E-03   4.57023746E+06   1.00215254E+08   1.00215254E+08   6.52813098E+04   3.00151672E+04   3.00151672E+04
   3.40000000E-03   5.57853967E+06   1.22438464E+08   1.22438464E+08   6.70668139E+04   2.95504645E+04   2.95504645E+04
   3.60000000E-03   6.91609773E+06   1.51907912E+08   1.51907912E+08   6.83501555E+04   2.90671490E+04   2.90671490E+04
   3.80000000E-03   8.02845211E+06   1.76416947E+08   1.76416947E+08   6.92417594E+04   2.85753596E+04   2.85753596E+04
   4.00000000E-03   8.95716912E+06   1.96890595E+08   1.96890595E+08   6.68636068E+04   2.70401181E+04   2.70401181E+04
   4.20000000E-03   9.73555122E+06   2.14052831E+08   2.14052831E+08   6.42254086E+04   2.55025882E+04   2.55025882E+04
   4.40000000E-03   1.03896564E+07   2.28476211E+08   2.28476211E+08   6.18028062E+04   2.41159330E+04   2.41159330E+04
   4.60000000E-03   1.09402472E+07   2.40618240E+08   2.40618240E+08   5.95697406E+04   2.28595291E+04   2.28595291E+04
   4.80000000E-03   1.14040682E+07   2.50847903E+08   2.50847903E+08   5.75042434E+04   2.17163056E+04   2.17163056E+04
   5.00000000E-03   1.17947374E+07   2.59465285E+08   2.59465285E+08   5.55876583E+04   2.06720162E+04   2.06720162E+04
   5.20000000E-03   1.21234151E+07   2.66716317E+08   2.66716317E+08   5.38040351E+04   1.97146812E+04   1.97146812E+04
   5.40000000E-03   1.21039881E+07   2.66302071E+08   2.66302071E+08   5.21396521E+04   1.88341576E+04   1.88341576E+04
   5.60000000E-03   1.19101008E+07   2.62045696E+08   2.62045696E+08   5.05826371E+04   1.80218017E+04   1.80218017E+04
   5.80000000E-03   1.17224592E+07   2.57905317E+08   2.57905317E+08   4.70942774E+04   1.75404292E+04   1.75404292E+04
   6.00000000E-03   1.15401050E+07   2.53880554E+08   2.53880554E+08   4.37074698E+04   1.71116355E+04   1.71116355E+04
   6.20000000E-03   1.13629021E+07   2.49970359E+08   2.49970359E+08   4.05968284E+04   1.67055589E+04   1.67055589E+04
   6.40000000E-03   1.11907745E+07   2.46172917E+08   2.46172917E+08   3.77329150E+04   1.63203739E+04   1.63203739E+04
   6.60000000E-03   1.10236191E+07   2.42485834E+08   2.42485834E+08   3.50901773E+04   1.59544493E+04   1.59544493E+04
   6.80000000E-03   1.08613134E+07   2.38906317E+08   2.38906317E+08   3.26463407E+04   1.56063222E+04   1.56063222E+04
   7.00000000E-03   1.07037224E+07   2.35431302E+08   2.35431302E+08   3.03819093E+04   1.52746772E+04   1.52746772E+04
   7.20000000E-03   1.05507032E+07   2.32057563E+08   2.32057563E+08   2.82797546E+04   1.49583275E+04   1.49583275E+04
   7.40000000E-03   1.04021080E+07   2.28781781E+08   2.28781781E+08   2.63247741E+04   1.46562000E+04   1.46562000E+04
   7.60000000E-03   1.02577875E+07   2.25600608E+08   2.25600608E+08   2.45036065E+04   1.43673212E+04   1.43673212E+04
   7.80000000E-03   1.01175923E+07   2.22510703E+08   2.22510703E+08   2.28043932E+04   1.40908064E+04   1.40908064E+04
   8.00000000E-03   9.98137478E+06   2.19508772E+08   2.19508772E+08   2.12165774E+04   1.38258492E+04   1.38258492E+04
   8.20000000E-03   9.84898999E+06   2.16591581E+08   2.16591581E+08   1.97307342E+04   1.35717132E+04   1.35717132E+04
   8.40000000E-03   9.72008580E+06   2.13755871E+08   2.13755871E+08   1.84380627E+04   1.31861074E+04   1.31861074E+04
   8.60000000E-03   9.30772892E+06   2.04680889E+08   2.04680889E+08   1.72529785E+04   1.27792826E+04   1.27792826E+04
   8.80000000E-03   8.72663527E+06   1.91890854E+08   1.91890854E+08   1.61387541E+04   1.23932005E+04   1.23932005E+04
   9.00000000E-03   8.17948873E+06   1.79848096E+08   1.79848096E+08   1.50899188E+04   1.20263794E+04   1.20263794E+04
   9.20000000E-03   7.66372614E+06   1.68496191E+08   1.68496191E+08   1.41015256E+04   1.16774726E+04   1.16774726E+04
   9.40000000E-03   7.17702451E+06   1.57783998E+08   1.57783998E+08   1.31690917E+04   1.13452540E+04   1.13452540E+04
   9.60000000E-03   6.71727421E+06   1.47665078E+08   1.47665078E+08   1.22885466E+04   1.10286047E+04   1.10286047E+04
   9.80000000E-03   6.28255561E+06   1.38097171E+08   1.38097171E+08   1.14561866E+04   1.07265016E+04   1.07265016E+04
   1.00000000E-02   5.87111866E+06   1.29041751E+08   1.29041751E+08   1.06686358E+04   1.04380077E+04   1.04380077E+04
   1.02000000E-02   5.48136502E+06   1.20463634E+08   1.20463634E+08   9.92281123E+03   1.01622633E+04   1.01622633E+04
   1.04000000E-02   5.11183237E+06   1.12330628E+08   1.12330628E+08   9.21589256E+03   9.89847823E+03   9.89847823E+03
