# TBinMid=0.85 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   5.42450208E-16   2.83571036E-16   2.83571036E-16   1.77057883E-16   4.66248595E-16   4.66248595E-16
   2.00000000E-04   4.06819213E+06   3.53347226E+06   3.53347226E+06   2.07209498E+06   3.61986991E+06   3.61986991E+06
   4.00000000E-04   2.04853972E+07   1.99531366E+07   1.99531366E+07   1.16713560E+07   1.84391413E+07   1.84391413E+07
   6.00000000E-04   5.17820428E+07   5.41207611E+07   5.41207611E+07   3.17417135E+07   4.70002165E+07   4.70002165E+07
   8.00000000E-04   9.86951142E+07   1.08435167E+08   1.08435167E+08   6.39114721E+07   9.01884268E+07   9.01884268E+07
   1.00000000E-03   1.61135236E+08   1.83850313E+08   1.83850313E+08   1.09036489E+08   1.48097911E+08   1.48097911E+08
   1.20000000E-03   2.38532613E+08   2.80340157E+08   2.80340157E+08   1.67435622E+08   2.20347327E+08   2.20347327E+08
   1.40000000E-03   3.30018900E+08   3.97188357E+08   3.97188357E+08   2.39034029E+08   3.06248756E+08   3.06248756E+08
   1.60000000E-03   4.34538424E+08   5.33190419E+08   5.33190419E+08   3.23462522E+08   4.04912832E+08   4.04912832E+08
   1.80000000E-03   5.50921999E+08   6.86802798E+08   6.86802798E+08   4.20131279E+08   5.15319785E+08   5.15319785E+08
   2.00000000E-03   6.77938354E+08   8.56256174E+08   8.56256174E+08   5.28286721E+08   6.36369898E+08   6.36369898E+08
   2.20000000E-03   8.14331043E+08   1.03964288E+09   1.03964288E+09   6.47056448E+08   7.66920452E+08   7.66920452E+08
   2.40000000E-03   9.58845370E+08   1.23498486E+09   1.23498486E+09   7.75485280E+08   9.05813300E+08   9.05813300E+08
   2.60000000E-03   1.11024819E+09   1.44028650E+09   1.44028650E+09   9.12564382E+08   1.05189565E+09   1.05189565E+09
   2.80000000E-03   1.26734245E+09   1.65357553E+09   1.65357553E+09   1.05725493E+09   1.20403576E+09   1.20403576E+09
   3.00000000E-03   1.42897776E+09   1.87293442E+09   1.87293442E+09   1.20850733E+09   1.36113481E+09   1.36113481E+09
   3.20000000E-03   1.59405789E+09   2.09652405E+09   2.09652405E+09   1.36527679E+09   1.52213570E+09   1.52213570E+09
   3.40000000E-03   1.76154602E+09   2.32260105E+09   2.32260105E+09   1.52653589E+09   1.68602955E+09   1.68602955E+09
   3.60000000E-03   1.93046797E+09   2.54953023E+09   2.54953023E+09   1.69128463E+09   1.85186021E+09   1.85186021E+09
   3.80000000E-03   2.09991418E+09   2.77579269E+09   2.77579269E+09   1.85855835E+09   2.01872740E+09   2.01872740E+09
   4.00000000E-03   2.26904037E+09   2.99999075E+09   2.99999075E+09   2.02743386E+09   2.18578852E+09   2.18578852E+09
   4.20000000E-03   2.43706743E+09   3.22085005E+09   3.22085005E+09   2.19703414E+09   2.35225954E+09   2.35225954E+09
   4.40000000E-03   2.60328052E+09   3.43721956E+09   3.43721956E+09   2.36653166E+09   2.51741512E+09   2.51741512E+09
   4.60000000E-03   2.76702769E+09   3.64806984E+09   3.64806984E+09   2.53515075E+09   2.68058805E+09   2.68058805E+09
   4.80000000E-03   2.92771804E+09   3.85248991E+09   3.85248991E+09   2.70216897E+09   2.84116827E+09   2.84116827E+09
   5.00000000E-03   3.08481955E+09   4.04968314E+09   4.04968314E+09   2.86691780E+09   2.99860142E+09   2.99860142E+09
   5.20000000E-03   3.23785670E+09   4.23896230E+09   4.23896230E+09   3.02878267E+09   3.15238709E+09   3.15238709E+09
   5.40000000E-03   3.38640793E+09   4.41974406E+09   4.41974406E+09   3.18720246E+09   3.30207690E+09   3.30207690E+09
   5.60000000E-03   3.53010293E+09   4.59154309E+09   4.59154309E+09   3.34166858E+09   3.44727235E+09   3.44727235E+09
   5.80000000E-03   3.66861996E+09   4.75396589E+09   4.75396589E+09   3.49172374E+09   3.58762253E+09   3.58762253E+09
   6.00000000E-03   3.80168308E+09   4.90670457E+09   4.90670457E+09   3.63696034E+09   3.72282181E+09   3.72282181E+09
   6.20000000E-03   3.92905935E+09   5.04953045E+09   5.04953045E+09   3.77701873E+09   3.85260740E+09   3.85260740E+09
   6.40000000E-03   4.05055616E+09   5.18228789E+09   5.18228789E+09   3.91158525E+09   3.97675697E+09   3.97675697E+09
   6.60000000E-03   4.16601849E+09   5.30488812E+09   5.30488812E+09   4.04039015E+09   4.09508620E+09   4.09508620E+09
   6.80000000E-03   4.27532635E+09   5.41730323E+09   5.41730323E+09   4.16320543E+09   4.20744645E+09   4.20744645E+09
   7.00000000E-03   4.37839219E+09   5.51956048E+09   5.51956048E+09   4.27984261E+09   4.31372231E+09   4.31372231E+09
   7.20000000E-03   4.47515847E+09   5.61173670E+09   5.61173670E+09   4.39015045E+09   4.41382938E+09   4.41382938E+09
   7.40000000E-03   4.56559526E+09   5.69395304E+09   5.69395304E+09   4.49401269E+09   4.50771202E+09   4.50771202E+09
   7.60000000E-03   4.64969800E+09   5.76636999E+09   5.76636999E+09   4.59134581E+09   4.59534114E+09   4.59534114E+09
   7.80000000E-03   4.72748532E+09   5.82918262E+09   5.82918262E+09   4.68209675E+09   4.67671214E+09   4.67671214E+09
   8.00000000E-03   4.79899696E+09   5.88261620E+09   5.88261620E+09   4.76624076E+09   4.75184289E+09   4.75184289E+09
   8.20000000E-03   4.86429183E+09   5.92692200E+09   5.92692200E+09   4.84377924E+09   4.82077181E+09   4.82077181E+09
   8.40000000E-03   4.92344610E+09   5.96237348E+09   5.96237348E+09   4.91473766E+09   4.88355600E+09   4.88355600E+09
   8.60000000E-03   4.97655149E+09   5.98926266E+09   5.98926266E+09   4.97916353E+09   4.94026953E+09   4.94026953E+09
   8.80000000E-03   5.02371360E+09   6.00789685E+09   6.00789685E+09   5.03712449E+09   4.99100174E+09   4.99100174E+09
   9.00000000E-03   5.06505032E+09   6.01859562E+09   6.01859562E+09   5.08870643E+09   5.03585569E+09   5.03585569E+09
