# TBinMid=-0.075 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.82477885E-25   4.01746688E-24   4.01746688E-24   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.00000000E-04   6.67839413E+02   1.47032761E+04   1.47032761E+04   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.00000000E-04   8.98822203E+03   1.97886359E+05   1.97886359E+05   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.00000000E-04   4.24707583E+04   9.35044074E+05   9.35044074E+05   0.00000000E+00   0.00000000E+00   0.00000000E+00
   8.00000000E-04   1.26244216E+05   2.77941603E+06   2.77941603E+06   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.00000000E-03   2.87549518E+05   6.33074339E+06   6.33074339E+06   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.20000000E-03   5.50250694E+05   1.21144211E+07   1.21144211E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.40000000E-03   9.30658006E+05   2.04895389E+07   2.04895389E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.60000000E-03   1.43516524E+06   3.15968634E+07   3.15968634E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.80000000E-03   2.05966875E+06   4.53460484E+07   4.53460484E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.00000000E-03   2.79043203E+06   6.14346678E+07   6.14346678E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.20000000E-03   3.60593683E+06   7.93889724E+07   7.93889724E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.40000000E-03   4.47926134E+06   9.86162465E+07   9.86162465E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.60000000E-03   5.38059393E+06   1.18460152E+08   1.18460152E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.80000000E-03   6.27958934E+06   1.38252601E+08   1.38252601E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.00000000E-03   7.14737586E+06   1.57357950E+08   1.57357950E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.20000000E-03   7.95811237E+06   1.75207275E+08   1.75207275E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.40000000E-03   8.69006594E+06   1.91322100E+08   1.91322100E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.60000000E-03   9.32623286E+06   2.05328068E+08   2.05328068E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.80000000E-03   9.85455891E+06   2.16959793E+08   2.16959793E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.00000000E-03   1.02678327E+07   2.26058504E+08   2.26058504E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.20000000E-03   1.05633314E+07   2.32564259E+08   2.32564259E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.40000000E-03   1.07422966E+07   2.36504390E+08   2.36504390E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.60000000E-03   1.08093081E+07   2.37979727E+08   2.37979727E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.80000000E-03   1.07716148E+07   2.37149865E+08   2.37149865E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.00000000E-03   1.06384684E+07   2.34218490E+08   2.34218490E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.20000000E-03   1.04204941E+07   2.29419526E+08   2.29419526E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.40000000E-03   1.01291215E+07   2.23004613E+08   2.23004613E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.60000000E-03   9.77609099E+06   2.15232228E+08   2.15232228E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.80000000E-03   9.37304114E+06   2.06358608E+08   2.06358608E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.00000000E-03   8.93117816E+06   1.96630471E+08   1.96630471E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.20000000E-03   8.46102418E+06   1.86279474E+08   1.86279474E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.40000000E-03   7.97223734E+06   1.75518253E+08   1.75518253E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.60000000E-03   7.47349557E+06   1.64537861E+08   1.64537861E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.80000000E-03   6.97243464E+06   1.53506411E+08   1.53506411E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   7.00000000E-03   6.47563122E+06   1.42568695E+08   1.42568695E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   7.20000000E-03   5.98862159E+06   1.31846601E+08   1.31846601E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   7.40000000E-03   5.51594787E+06   1.21440129E+08   1.21440129E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   7.60000000E-03   5.06122396E+06   1.11428843E+08   1.11428843E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   7.80000000E-03   4.62721483E+06   1.01873618E+08   1.01873618E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   8.00000000E-03   4.21592367E+06   9.28185557E+07   9.28185557E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   8.20000000E-03   3.82868233E+06   8.42929786E+07   8.42929786E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   8.40000000E-03   3.46624150E+06   7.63134143E+07   7.63134143E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   8.60000000E-03   3.12885807E+06   6.88855183E+07   6.88855183E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   8.80000000E-03   2.81637751E+06   6.20058883E+07   6.20058883E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   9.00000000E-03   2.52830999E+06   5.56637406E+07   5.56637406E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   9.20000000E-03   2.26389955E+06   4.98424315E+07   4.98424315E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   9.40000000E-03   2.02218567E+06   4.45208139E+07   4.45208139E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   9.60000000E-03   1.80205736E+06   3.96744283E+07   3.96744283E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   9.80000000E-03   1.60229994E+06   3.52765319E+07   3.52765319E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.00000000E-02   1.42163472E+06   3.12989731E+07   3.12989731E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.02000000E-02   1.25875227E+06   2.77129230E+07   2.77129230E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.04000000E-02   1.11233969E+06   2.44894765E+07   2.44894765E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.06000000E-02   9.81102557E+05   2.16001354E+07   2.16001354E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.08000000E-02   8.63782131E+05   1.90171872E+07   1.90171872E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.10000000E-02   7.59168490E+05   1.67139939E+07   1.67139939E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.12000000E-02   6.66110073E+05   1.46652026E+07   1.46652026E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.14000000E-02   5.83520250E+05   1.28468898E+07   1.28468898E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.16000000E-02   5.10381375E+05   1.12366508E+07   1.12366508E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.18000000E-02   4.45746787E+05   9.81364374E+06   9.81364374E+06   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.20000000E-02   3.88741137E+05   8.55859681E+06   8.55859681E+06   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.22000000E-02   3.38559411E+05   7.45378663E+06   7.45378663E+06   0.00000000E+00   0.00000000E+00   0.00000000E+00
