# TBinMid=0.065 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.10929278E-22   5.79839273E-23   5.79839273E-23   3.62052615E-23   9.53459126E-23   9.53459126E-23
   2.00000000E-04   2.59312522E+05   2.91182186E+05   2.91182186E+05   1.02857346E+05   2.21484854E+05   2.21484854E+05
   4.00000000E-04   1.97940333E+06   2.88216881E+06   2.88216881E+06   9.21423242E+05   1.69856788E+06   1.69856788E+06
   6.00000000E-04   6.36653947E+06   1.08704706E+07   1.08704706E+07   3.37959022E+06   5.50243923E+06   5.50243923E+06
   8.00000000E-04   1.43623748E+07   2.73978158E+07   2.73978158E+07   8.51312828E+06   1.25166587E+07   1.25166587E+07
   1.00000000E-03   2.66652999E+07   5.52193270E+07   5.52193270E+07   1.73702921E+07   2.34466817E+07   2.34466817E+07
   1.20000000E-03   4.37559685E+07   9.65026421E+07   9.65026421E+07   3.09394480E+07   3.88306903E+07   3.88306903E+07
   1.40000000E-03   6.59239912E+07   1.52752558E+08   1.52752558E+08   5.00987232E+07   5.90519483E+07   5.90519483E+07
   1.60000000E-03   9.32942393E+07   2.24810396E+08   2.24810396E+08   7.55832844E+07   8.43522544E+07   8.43522544E+07
   1.80000000E-03   1.25851896E+08   3.12897991E+08   3.12897991E+08   1.07966536E+08   1.14846025E+08   1.14846025E+08
   2.00000000E-03   1.63465769E+08   4.16687070E+08   4.16687070E+08   1.47652146E+08   1.50534596E+08   1.50534596E+08
   2.20000000E-03   2.05909624E+08   5.35381285E+08   5.35381285E+08   1.94874322E+08   1.91320412E+08   1.91320412E+08
   2.40000000E-03   2.52881428E+08   6.67802441E+08   6.67802441E+08   2.49704245E+08   2.37020826E+08   2.37020826E+08
   2.60000000E-03   3.04020511E+08   8.12475335E+08   8.12475335E+08   3.12060912E+08   2.87381313E+08   2.87381313E+08
   2.80000000E-03   3.58922703E+08   9.67707630E+08   9.67707630E+08   3.81725006E+08   3.42087955E+08   3.42087955E+08
   3.00000000E-03   4.17153540E+08   1.13166262E+09   1.13166262E+09   4.58354663E+08   4.00779074E+08   4.00779074E+08
   3.20000000E-03   4.78259681E+08   1.30242371E+09   1.30242371E+09   5.41502241E+08   4.63055973E+08   4.63055973E+08
   3.40000000E-03   5.41778661E+08   1.47805017E+09   1.47805017E+09   6.30631406E+08   5.28492731E+08   5.28492731E+08
   3.60000000E-03   6.07247136E+08   1.65662419E+09   1.65662419E+09   7.25133984E+08   5.96645046E+08   5.96645046E+08
   3.80000000E-03   6.74207753E+08   1.83628961E+09   1.83628961E+09   8.24346186E+08   6.67058148E+08   6.67058148E+08
   4.00000000E-03   7.42214802E+08   2.01528279E+09   2.01528279E+09   9.27563916E+08   7.39273786E+08   7.39273786E+08
   4.20000000E-03   8.10838780E+08   2.19195649E+09   2.19195649E+09   1.03405695E+09   8.12836340E+08   8.12836340E+08
   4.40000000E-03   8.79669980E+08   2.36479731E+09   2.36479731E+09   1.14308186E+09   8.87298106E+08   8.87298106E+08
   4.60000000E-03   9.48321257E+08   2.53243762E+09   2.53243762E+09   1.25389362E+09   9.62223784E+08   9.62223784E+08
   4.80000000E-03   1.01643004E+09   2.69366265E+09   2.69366265E+09   1.36575586E+09   1.03719425E+09   1.03719425E+09
   5.00000000E-03   1.08365974E+09   2.84741347E+09   2.84741347E+09   1.47794977E+09   1.11180964E+09   1.11180964E+09
   5.20000000E-03   1.14970056E+09   2.99278655E+09   2.99278655E+09   1.58978171E+09   1.18569185E+09   1.18569185E+09
   5.40000000E-03   1.21426994E+09   3.12903056E+09   3.12903056E+09   1.70058957E+09   1.25848644E+09   1.25848644E+09
   5.60000000E-03   1.27711251E+09   3.25554085E+09   3.25554085E+09   1.80974795E+09   1.32986404E+09   1.32986404E+09
   5.80000000E-03   1.33799979E+09   3.37185230E+09   3.37185230E+09   1.91667232E+09   1.39952135E+09   1.39952135E+09
   6.00000000E-03   1.39672960E+09   3.47763075E+09   3.47763075E+09   2.02082205E+09   1.46718168E+09   1.46718168E+09
   6.20000000E-03   1.45312529E+09   3.57266355E+09   3.57266355E+09   2.12170264E+09   1.53259520E+09   1.53259520E+09
   6.40000000E-03   1.50703473E+09   3.65684957E+09   3.65684957E+09   2.21886710E+09   1.59553882E+09   1.59553882E+09
   6.60000000E-03   1.55832927E+09   3.73018881E+09   3.73018881E+09   2.31191662E+09   1.65581589E+09   1.65581589E+09
   6.80000000E-03   1.60690251E+09   3.79277194E+09   3.79277194E+09   2.40050056E+09   1.71325559E+09   1.71325559E+09
   7.00000000E-03   1.65266906E+09   3.84476999E+09   3.84476999E+09   2.48431592E+09   1.76771219E+09   1.76771219E+09
   7.20000000E-03   1.69556325E+09   3.88642422E+09   3.88642422E+09   2.56310638E+09   1.81906415E+09   1.81906415E+09
   7.40000000E-03   1.73553778E+09   3.91803646E+09   3.91803646E+09   2.63666083E+09   1.86721307E+09   1.86721307E+09
   7.60000000E-03   1.77256246E+09   3.93995979E+09   3.93995979E+09   2.70481169E+09   1.91208260E+09   1.91208260E+09
   7.80000000E-03   1.80662281E+09   3.95258990E+09   3.95258990E+09   2.76743288E+09   1.95361716E+09   1.95361716E+09
   8.00000000E-03   1.83771885E+09   3.95635691E+09   3.95635691E+09   2.82443763E+09   1.99178075E+09   1.99178075E+09
   8.20000000E-03   1.86586378E+09   3.95171790E+09   3.95171790E+09   2.87577609E+09   2.02655564E+09   2.02655564E+09
   8.40000000E-03   1.89108281E+09   3.93915000E+09   3.93915000E+09   2.92143289E+09   2.05794105E+09   2.05794105E+09
   8.60000000E-03   1.91341194E+09   3.91914413E+09   3.91914413E+09   2.96142456E+09   2.08595186E+09   2.08595186E+09
   8.80000000E-03   1.93289688E+09   3.89219938E+09   3.89219938E+09   2.99579697E+09   2.11061728E+09   2.11061728E+09
   9.00000000E-03   1.94959195E+09   3.85881796E+09   3.85881796E+09   3.02462272E+09   2.13197963E+09   2.13197963E+09
   9.20000000E-03   1.96355910E+09   3.81950075E+09   3.81950075E+09   3.04799860E+09   2.15009300E+09   2.15009300E+09
   9.40000000E-03   1.97486691E+09   3.77474343E+09   3.77474343E+09   3.06604309E+09   2.16502212E+09   2.16502212E+09
   9.60000000E-03   1.98358973E+09   3.72503306E+09   3.72503306E+09   3.07889387E+09   2.17684114E+09   2.17684114E+09
   9.80000000E-03   1.98980680E+09   3.67084524E+09   3.67084524E+09   3.08670551E+09   2.18563253E+09   2.18563253E+09
   1.00000000E-02   1.99360153E+09   3.61264167E+09   3.61264167E+09   3.08964715E+09   2.19148598E+09   2.19148598E+09
   1.02000000E-02   1.99506069E+09   3.55086812E+09   3.55086812E+09   3.08790038E+09   2.19449744E+09   2.19449744E+09
   1.04000000E-02   1.99427380E+09   3.48595285E+09   3.48595285E+09   3.08165716E+09   2.19476808E+09   2.19476808E+09
   1.06000000E-02   1.99133247E+09   3.41830529E+09   3.41830529E+09   3.07111790E+09   2.19240343E+09   2.19240343E+09
   1.08000000E-02   1.98632986E+09   3.34831514E+09   3.34831514E+09   3.05648966E+09   2.18751253E+09   2.18751253E+09
   1.10000000E-02   1.97936012E+09   3.27635166E+09   3.27635166E+09   3.03798444E+09   2.18020713E+09   2.18020713E+09
