# TBinMid=-0.095 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   4.87293275E-03   1.07283389E-01   1.07283389E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.00000000E-04   6.17644519E+05   1.35981760E+07   1.35981760E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.00000000E-04   1.15661360E+06   2.54642189E+07   2.54642189E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.00000000E-04   1.64217201E+06   3.61543628E+07   3.61543628E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   8.00000000E-04   2.09531508E+06   4.61308444E+07   4.61308444E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.00000000E-03   2.53485629E+06   5.58078652E+07   5.58078652E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.20000000E-03   2.97455175E+06   6.54882817E+07   6.54882817E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.40000000E-03   3.42186129E+06   7.53363314E+07   7.53363314E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.60000000E-03   3.87801529E+06   8.53791021E+07   8.53791021E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.80000000E-03   4.33894205E+06   9.55269510E+07   9.55269510E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.00000000E-03   4.79665234E+06   1.05603985E+08   1.05603985E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.20000000E-03   5.24076367E+06   1.15381623E+08   1.15381623E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.40000000E-03   5.65994239E+06   1.24610339E+08   1.24610339E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.60000000E-03   6.04312779E+06   1.33046620E+08   1.33046620E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.80000000E-03   6.38047229E+06   1.40473659E+08   1.40473659E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.00000000E-03   6.66398333E+06   1.46715490E+08   1.46715490E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.20000000E-03   6.88788696E+06   1.51644994E+08   1.51644994E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.40000000E-03   7.04875341E+06   1.55186659E+08   1.55186659E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.60000000E-03   7.14543431E+06   1.57315204E+08   1.57315204E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.80000000E-03   7.17886249E+06   1.58051165E+08   1.58051165E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.00000000E-03   7.15176214E+06   1.57454519E+08   1.57454519E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
