# TBinMid=0.005 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   4.14914265E-23   2.16880070E-23   2.16880070E-23   1.81890785E-20   4.29525677E-21   4.29525677E-21
   2.00000000E-04   6.38811140E+04   3.45620050E+04   3.45620050E+04   2.34827229E+04   5.54815273E+04   5.54815273E+04
   4.00000000E-04   5.59105743E+05   3.36738382E+05   3.36738382E+05   2.09776167E+05   4.85338410E+05   4.85338410E+05
   6.00000000E-04   1.97166107E+06   1.40155870E+06   1.40155870E+06   7.46903499E+05   1.70539797E+06   1.70539797E+06
   8.00000000E-04   4.76309229E+06   4.13146083E+06   4.13146083E+06   1.81028108E+06   4.09408645E+06   4.09408645E+06
   1.00000000E-03   9.32863915E+06   9.98383906E+06   9.98383906E+06   3.54119174E+06   7.94843122E+06   7.94843122E+06
   1.20000000E-03   1.59821361E+07   2.10341005E+07   2.10341005E+07   6.03812099E+06   1.34676219E+07   1.34676219E+07
   1.40000000E-03   2.49553077E+07   3.99415818E+07   3.99415818E+07   9.35592568E+06   2.07534922E+07   2.07534922E+07
   1.60000000E-03   3.64038382E+07   6.98312447E+07   6.98312447E+07   1.35095158E+07   2.98205608E+07   2.98205608E+07
   1.80000000E-03   5.04157089E+07   1.14116027E+08   1.14116027E+08   1.84797906E+07   4.06105820E+07   4.06105820E+07
   2.00000000E-03   6.70194605E+07   1.76287817E+08   1.76287817E+08   2.42203634E+07   5.30083630E+07   5.30083630E+07
   2.20000000E-03   8.61914124E+07   2.59702809E+08   2.59702809E+08   3.06641851E+07   6.68569271E+07   6.68569271E+07
   2.40000000E-03   1.07861669E+08   3.67382031E+08   3.67382031E+08   3.77295784E+07   8.19710123E+07   8.19710123E+07
   2.60000000E-03   1.31919134E+08   5.01841907E+08   5.01841907E+08   4.53254550E+07   9.81484878E+07   9.81484878E+07
   2.80000000E-03   1.58215886E+08   6.64963897E+08   6.64963897E+08   5.33556543E+07   1.15179630E+08   1.15179630E+08
   3.00000000E-03   1.86571269E+08   8.57907141E+08   8.57907141E+08   6.17224391E+07   1.32854407E+08   1.32854407E+08
   3.20000000E-03   2.16775968E+08   1.08106397E+09   1.08106397E+09   7.03292288E+07   1.50968003E+08   1.50968003E+08
   3.40000000E-03   2.48596229E+08   1.33405508E+09   1.33405508E+09   7.90826774E+07   1.69324874E+08   1.69324874E+08
   3.60000000E-03   2.81778307E+08   1.61575928E+09   1.61575928E+09   8.78941992E+07   1.87741584E+08   1.87741584E+08
   3.80000000E-03   3.16053114E+08   1.92437138E+09   1.92437138E+09   9.66810451E+07   2.06048676E+08   2.06048676E+08
   4.00000000E-03   3.51141009E+08   2.25748159E+09   2.25748159E+09   1.05367015E+08   2.24091790E+08   2.24091790E+08
   4.20000000E-03   3.86756610E+08   2.61216973E+09   2.61216973E+09   1.13882883E+08   2.41732192E+08   2.41732192E+08
   4.40000000E-03   4.22613527E+08   2.98510803E+09   2.98510803E+09   1.22166598E+08   2.58846867E+08   2.58846867E+08
   4.60000000E-03   4.58428872E+08   3.37266729E+09   3.37266729E+09   1.30163311E+08   2.75328281E+08   2.75328281E+08
   4.80000000E-03   4.93927456E+08   3.77102151E+09   3.77102151E+09   1.37825267E+08   2.91083905E+08   2.91083905E+08
   5.00000000E-03   5.28845568E+08   4.17624759E+09   4.17624759E+09   1.45111597E+08   3.06035567E+08   3.06035567E+08
   5.20000000E-03   5.62934276E+08   4.58441721E+09   4.58441721E+09   1.51988036E+08   3.20118691E+08   3.20118691E+08
   5.40000000E-03   5.95962204E+08   4.99167877E+09   4.99167877E+09   1.58426593E+08   3.33281451E+08   3.33281451E+08
   5.60000000E-03   6.27717759E+08   5.39432854E+09   5.39432854E+09   1.64405170E+08   3.45483889E+08   3.45483889E+08
   5.80000000E-03   6.58010814E+08   5.78886998E+09   5.78886998E+09   1.69907171E+08   3.56697000E+08   3.56697000E+08
   6.00000000E-03   6.86673855E+08   6.17206155E+09   6.17206155E+09   1.74921086E+08   3.66901823E+08   3.66901823E+08
   6.20000000E-03   7.13562629E+08   6.54095307E+09   6.54095307E+09   1.79440076E+08   3.76088532E+08   3.76088532E+08
   6.40000000E-03   7.38556335E+08   6.89291151E+09   6.89291151E+09   1.83461557E+08   3.84255552E+08   3.84255552E+08
   6.60000000E-03   7.61557396E+08   7.22563696E+09   7.22563696E+09   1.86986784E+08   3.91408703E+08   3.91408703E+08
   6.80000000E-03   7.82490881E+08   7.53716988E+09   7.53716988E+09   1.90020455E+08   3.97560374E+08   3.97560374E+08
   7.00000000E-03   8.01303618E+08   7.82589071E+09   7.82589071E+09   1.92570321E+08   4.02728735E+08   4.02728735E+08
   7.20000000E-03   8.17963067E+08   8.09051305E+09   8.09051305E+09   1.94646814E+08   4.06936998E+08   4.06936998E+08
   7.40000000E-03   8.32455992E+08   8.33007145E+09   8.33007145E+09   1.96262693E+08   4.10212708E+08   4.10212708E+08
   7.60000000E-03   8.44786990E+08   8.54390491E+09   8.54390491E+09   1.97432711E+08   4.12587091E+08   4.12587091E+08
   7.80000000E-03   8.54976924E+08   8.73163716E+09   8.73163716E+09   1.98173299E+08   4.14094439E+08   4.14094439E+08
