# TBinMid=0.015 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.38444118E-24   7.23662030E-25   7.23662030E-25   4.51855960E-25   1.18995464E-24   1.18995464E-24
   2.00000000E-04   1.06058930E+05   6.86811067E+04   6.86811067E+04   3.91331008E+04   9.17359960E+04   9.17359960E+04
   4.00000000E-04   9.26245788E+05   7.76250346E+05   7.76250346E+05   3.76959942E+05   8.02980391E+05   8.02980391E+05
   6.00000000E-04   3.22168384E+06   3.40089372E+06   3.40089372E+06   1.42152982E+06   2.79327339E+06   2.79327339E+06
   8.00000000E-04   7.68591176E+06   9.88502037E+06   9.88502037E+06   3.62863498E+06   6.65493808E+06   6.65493808E+06
   1.00000000E-03   1.49116266E+07   2.26874842E+07   2.26874842E+07   7.45445348E+06   1.28806911E+07   1.28806911E+07
   1.20000000E-03   2.53803061E+07   4.45801459E+07   4.45801459E+07   1.33219979E+07   2.18548673E+07   2.18548673E+07
   1.40000000E-03   3.94605287E+07   7.84374962E+07   7.84374962E+07   2.15978642E+07   3.38542877E+07   3.38542877E+07
   1.60000000E-03   5.74108876E+07   1.27045079E+08   1.27045079E+08   3.25773756E+07   4.90540938E+07   4.90540938E+07
   1.80000000E-03   7.93857174E+07   1.92939299E+08   1.92939299E+08   4.64765147E+07   6.75362869E+07   6.75362869E+07
   2.00000000E-03   1.05442660E+08   2.78283413E+08   2.78283413E+08   6.34292218E+07   8.92996803E+07   8.92996803E+07
   2.20000000E-03   1.35551432E+08   3.84779864E+08   3.84779864E+08   8.34888119E+07   1.14270457E+08   1.14270457E+08
   2.40000000E-03   1.69603327E+08   5.13616398E+08   5.13616398E+08   1.06632441E+08   1.42312804E+08   1.42312804E+08
   2.60000000E-03   2.07421097E+08   6.65441971E+08   6.65441971E+08   1.32767722E+08   1.73239260E+08   1.73239260E+08
   2.80000000E-03   2.48768920E+08   8.40367771E+08   8.40367771E+08   1.61740742E+08   2.06820556E+08   2.06820556E+08
   3.00000000E-03   2.93362215E+08   1.03798856E+09   1.03798856E+09   1.93344890E+08   2.42794783E+08   2.42794783E+08
   3.20000000E-03   3.40877141E+08   1.25741970E+09   1.25741970E+09   2.27330001E+08   2.80875794E+08   2.80875794E+08
   3.40000000E-03   3.90959604E+08   1.49734565E+09   1.49734565E+09   2.63411461E+08   3.20760806E+08   3.20760806E+08
   3.60000000E-03   4.43233692E+08   1.75607618E+09   1.75607618E+09   3.01278988E+08   3.62137171E+08   3.62137171E+08
   3.80000000E-03   4.97309446E+08   2.03160694E+09   2.03160694E+09   3.40604878E+08   4.04688331E+08   4.04688331E+08
   4.00000000E-03   5.52789918E+08   2.32168191E+09   2.32168191E+09   3.81051594E+08   4.48098993E+08   4.48098993E+08
   4.20000000E-03   6.09277499E+08   2.62385527E+09   2.62385527E+09   4.22278593E+08   4.92059538E+08   4.92059538E+08
   4.40000000E-03   6.66379492E+08   2.93555113E+09   2.93555113E+09   4.63948358E+08   5.36269736E+08   5.36269736E+08
   4.60000000E-03   7.23712958E+08   3.25411967E+09   3.25411967E+09   5.05731607E+08   5.80441811E+08   5.80441811E+08
