# TBinMid=0.045 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   4.53443576E-23   2.37019753E-23   2.37019753E-23   1.47995585E-23   3.89743743E-23   3.89743743E-23
   2.00000000E-04   2.44097595E+05   2.57249678E+05   2.57249678E+05   9.44763702E+04   2.08553424E+05   2.08553424E+05
   4.00000000E-04   1.91991493E+06   2.73418042E+06   2.73418042E+06   8.61352200E+05   1.64216707E+06   1.64216707E+06
   6.00000000E-04   6.28845966E+06   1.08322529E+07   1.08322529E+07   3.19304745E+06   5.39748797E+06   5.39748797E+06
   8.00000000E-04   1.43742968E+07   2.83169314E+07   2.83169314E+07   8.10794169E+06   1.23977777E+07   1.23977777E+07
   1.00000000E-03   2.69633001E+07   5.87139736E+07   5.87139736E+07   1.66507463E+07   2.33897541E+07   2.33897541E+07
   1.20000000E-03   4.46160805E+07   1.04966300E+08   1.04966300E+08   2.98167255E+07   3.89491028E+07   3.89491028E+07
   1.40000000E-03   6.76881175E+07   1.69259805E+08   1.69259805E+08   4.84970689E+07   5.94901678E+07   5.94901678E+07
   1.60000000E-03   9.63529083E+07   2.52962404E+08   2.52962404E+08   7.34421422E+07   8.52781264E+07   8.52781264E+07
   1.80000000E-03   1.30626090E+08   3.56638181E+08   3.56638181E+08   1.05239380E+08   1.16442641E+08   1.16442641E+08
   2.00000000E-03   1.70389288E+08   4.80109508E+08   4.80109508E+08   1.44302877E+08   1.52992284E+08   1.52992284E+08
   2.20000000E-03   2.15412902E+08   6.22547649E+08   6.22547649E+08   1.90872087E+08   1.94829210E+08   1.94829210E+08
   2.40000000E-03   2.65377357E+08   7.82577922E+08   7.82577922E+08   2.45017439E+08   2.41763683E+08   2.41763683E+08
   2.60000000E-03   3.19892539E+08   9.58389550E+08   9.58389550E+08   3.06650990E+08   2.93528161E+08   2.93528161E+08
   2.80000000E-03   3.78515286E+08   1.14784342E+09   1.14784342E+09   3.75540600E+08   3.49790723E+08   3.49790723E+08
   3.00000000E-03   4.40764900E+08   1.34857326E+09   1.34857326E+09   4.51326367E+08   4.10167673E+08   4.10167673E+08
   3.20000000E-03   5.06136719E+08   1.55807740E+09   1.55807740E+09   5.33538308E+08   4.74235231E+08   4.74235231E+08
   3.40000000E-03   5.74113832E+08   1.77379960E+09   1.77379960E+09   6.21614504E+08   5.41540232E+08   5.41540232E+08
   3.60000000E-03   6.44177055E+08   1.99319832E+09   1.99319832E+09   7.14919076E+08   6.11609819E+08   6.11609819E+08
   3.80000000E-03   7.15813290E+08   2.21380444E+09   2.21380444E+09   8.12759535E+08   6.83960114E+08   6.83960114E+08
   4.00000000E-03   7.88522429E+08   2.43326784E+09   2.43326784E+09   9.14403156E+08   7.58103889E+08   7.58103889E+08
   4.20000000E-03   8.61822928E+08   2.64939378E+09   2.64939378E+09   1.01909214E+09   8.33557272E+08   8.33557272E+08
   4.40000000E-03   9.35256204E+08   2.86016971E+09   2.86016971E+09   1.12605741E+09   9.09845526E+08   9.09845526E+08
   4.60000000E-03   1.00839000E+09   3.06378392E+09   3.06378392E+09   1.23453096E+09   9.86507962E+08   9.86507962E+08
   4.80000000E-03   1.08082082E+09   3.25863680E+09   3.25863680E+09   1.34375672E+09   1.06310203E+09   1.06310203E+09
   5.00000000E-03   1.15217562E+09   3.44334587E+09   3.44334587E+09   1.45299990E+09   1.13920669E+09   1.13920669E+09
   5.20000000E-03   1.22211277E+09   3.61674559E+09   3.61674559E+09   1.56155496E+09   1.21442503E+09   1.21442503E+09
   5.40000000E-03   1.29032248E+09   3.77788291E+09   3.77788291E+09   1.66875221E+09   1.28838636E+09   1.28838636E+09
