# TBinMid=1.25 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   5.50147660E-15   2.87591374E-15   2.87591374E-15   1.79594053E-15   4.72870417E-15   4.72870417E-15
   2.00000000E-04   4.59669321E+06   3.90066365E+06   3.90066365E+06   2.39271538E+06   4.10552904E+06   4.10552904E+06
   4.00000000E-04   2.15617496E+07   2.04813022E+07   2.04813022E+07   1.24268066E+07   1.94602586E+07   1.94602586E+07
   6.00000000E-04   5.23193053E+07   5.33046517E+07   5.33046517E+07   3.21932293E+07   4.75666882E+07   4.75666882E+07
   8.00000000E-04   9.69097476E+07   1.03802117E+08   1.03802117E+08   6.26068460E+07   8.86194700E+07   8.86194700E+07
   1.00000000E-03   1.54804002E+08   1.72261057E+08   1.72261057E+08   1.03969533E+08   1.42254527E+08   1.42254527E+08
   1.20000000E-03   2.25171751E+08   2.58238526E+08   2.58238526E+08   1.56191128E+08   2.07800889E+08   2.07800889E+08
   1.40000000E-03   3.07015081E+08   3.60804221E+08   3.60804221E+08   2.18914129E+08   2.84408267E+08   2.84408267E+08
   1.60000000E-03   3.99246531E+08   4.78702185E+08   4.78702185E+08   2.91594813E+08   3.71122769E+08   3.71122769E+08
   1.80000000E-03   5.00738695E+08   6.10465480E+08   6.10465480E+08   3.73560193E+08   4.66935853E+08   4.66935853E+08
   2.00000000E-03   6.10357310E+08   7.54500371E+08   7.54500371E+08   4.64049851E+08   5.70817611E+08   5.70817611E+08
   2.20000000E-03   7.26983938E+08   9.09149302E+08   9.09149302E+08   5.62247561E+08   6.81740072E+08   6.81740072E+08
   2.40000000E-03   8.49531691E+08   1.07273839E+09   1.07273839E+09   6.67305594E+08   7.98693779E+08   7.98693779E+08
   2.60000000E-03   9.76956100E+08   1.24361329E+09   1.24361329E+09   7.78363593E+08   9.20699633E+08   9.20699633E+08
   2.80000000E-03   1.10826252E+09   1.42016606E+09   1.42016606E+09   8.94563292E+08   1.04681729E+09   1.04681729E+09
   3.00000000E-03   1.24251094E+09   1.60085507E+09   1.60085507E+09   1.01505999E+09   1.17615099E+09   1.17615099E+09
   3.20000000E-03   1.37881895E+09   1.78421932E+09   1.78421932E+09   1.13903144E+09   1.30785352E+09   1.30785352E+09
   3.40000000E-03   1.51636321E+09   1.96888841E+09   1.96888841E+09   1.26568467E+09   1.44112857E+09   1.44112857E+09
   3.60000000E-03   1.65437986E+09   2.15358897E+09   2.15358897E+09   1.39426111E+09   1.57523207E+09   1.57523207E+09
   3.80000000E-03   1.79216407E+09   2.33714835E+09   2.33714835E+09   1.52404038E+09   1.70947262E+09   1.70947262E+09
   4.00000000E-03   1.92906903E+09   2.51849603E+09   2.51849603E+09   1.65434293E+09   1.84321116E+09   1.84321116E+09
   4.20000000E-03   2.06450438E+09   2.69666335E+09   2.69666335E+09   1.78453174E+09   1.97586017E+09   1.97586017E+09
   4.40000000E-03   2.19793438E+09   2.87078179E+09   2.87078179E+09   1.91401333E+09   2.10688250E+09   2.10688250E+09
   4.60000000E-03   2.32887572E+09   3.04008024E+09   3.04008024E+09   2.04223808E+09   2.23578980E+09   2.23578980E+09
   4.80000000E-03   2.45689527E+09   3.20388145E+09   3.20388145E+09   2.16870011E+09   2.36214077E+09   2.36214077E+09
   5.00000000E-03   2.58160761E+09   3.36159786E+09   3.36159786E+09   2.29293669E+09   2.48553924E+09   2.48553924E+09
   5.20000000E-03   2.70267258E+09   3.51272703E+09   3.51272703E+09   2.41452734E+09   2.60563213E+09   2.60563213E+09
   5.40000000E-03   2.81979269E+09   3.65684674E+09   3.65684674E+09   2.53309274E+09   2.72210733E+09   2.72210733E+09
   5.60000000E-03   2.93271066E+09   3.79360997E+09   3.79360997E+09   2.64829327E+09   2.83469153E+09   2.83469153E+09
   5.80000000E-03   3.04120691E+09   3.92273977E+09   3.92273977E+09   2.75982758E+09   2.94314808E+09   2.94314808E+09
   6.00000000E-03   3.14509706E+09   4.04402410E+09   4.04402410E+09   2.86743089E+09   3.04727475E+09   3.04727475E+09
   6.20000000E-03   3.24422958E+09   4.15731083E+09   4.15731083E+09   2.97087330E+09   3.14690168E+09   3.14690168E+09
   6.40000000E-03   3.33848345E+09   4.26250271E+09   4.26250271E+09   3.06995800E+09   3.24188922E+09   3.24188922E+09
   6.60000000E-03   3.42776592E+09   4.35955259E+09   4.35955259E+09   3.16451945E+09   3.33212588E+09   3.33212588E+09
   6.80000000E-03   3.51201032E+09   4.44845877E+09   4.44845877E+09   3.25442159E+09   3.41752639E+09   3.41752639E+09
   7.00000000E-03   3.59117403E+09   4.52926055E+09   4.52926055E+09   3.33955598E+09   3.49802970E+09   3.49802970E+09
   7.20000000E-03   3.66523648E+09   4.60203399E+09   4.60203399E+09   3.41984002E+09   3.57359720E+09   3.57359720E+09
   7.40000000E-03   3.73419728E+09   4.66688789E+09   4.66688789E+09   3.49521521E+09   3.64421088E+09   3.64421088E+09
   7.60000000E-03   3.79807439E+09   4.72396002E+09   4.72396002E+09   3.56564537E+09   3.70987167E+09   3.70987167E+09
   7.80000000E-03   3.85690248E+09   4.77341353E+09   4.77341353E+09   3.63111501E+09   3.77059779E+09   3.77059779E+09
   8.00000000E-03   3.91073132E+09   4.81543364E+09   4.81543364E+09   3.69162768E+09   3.82642325E+09   3.82642325E+09
   8.20000000E-03   3.95962422E+09   4.85022454E+09   4.85022454E+09   3.74720440E+09   3.87739631E+09   3.87739631E+09
   8.40000000E-03   4.00365667E+09   4.87800650E+09   4.87800650E+09   3.79788218E+09   3.92357817E+09   3.92357817E+09
   8.60000000E-03   4.04291496E+09   4.89901318E+09   4.89901318E+09   3.84371253E+09   3.96504161E+09   3.96504161E+09
   8.80000000E-03   4.07749497E+09   4.91348922E+09   4.91348922E+09   3.88476016E+09   4.00186977E+09   4.00186977E+09
   9.00000000E-03   4.10750098E+09   4.92168794E+09   4.92168794E+09   3.92110158E+09   4.03415500E+09   4.03415500E+09
   9.20000000E-03   4.13304457E+09   4.92386933E+09   4.92386933E+09   3.95282394E+09   4.06199774E+09   4.06199774E+09
   9.40000000E-03   4.15424362E+09   4.92029808E+09   4.92029808E+09   3.98002379E+09   4.08550554E+09   4.08550554E+09
   9.60000000E-03   4.17122137E+09   4.91124198E+09   4.91124198E+09   4.00280603E+09   4.10479207E+09   4.10479207E+09
   9.80000000E-03   4.18410555E+09   4.89697028E+09   4.89697028E+09   4.02128281E+09   4.11997623E+09   4.11997623E+09
   1.00000000E-02   4.19302753E+09   4.87775238E+09   4.87775238E+09   4.03557258E+09   4.13118136E+09   4.13118136E+09
   1.02000000E-02   4.19812161E+09   4.85385654E+09   4.85385654E+09   4.04579917E+09   4.13853443E+09   4.13853443E+09
   1.04000000E-02   4.19952435E+09   4.82554877E+09   4.82554877E+09   4.05209093E+09   4.14216534E+09   4.14216534E+09
   1.06000000E-02   4.19737386E+09   4.79309189E+09   4.79309189E+09   4.05457992E+09   4.14220625E+09   4.14220625E+09
   1.08000000E-02   4.19180931E+09   4.75674463E+09   4.75674463E+09   4.05340117E+09   4.13879099E+09   4.13879099E+09
   1.10000000E-02   4.18297033E+09   4.71676090E+09   4.71676090E+09   4.04869200E+09   4.13205450E+09   4.13205450E+09
   1.12000000E-02   4.17099656E+09   4.67338914E+09   4.67338914E+09   4.04059136E+09   4.12213229E+09   4.12213229E+09
   1.14000000E-02   4.15602720E+09   4.62687172E+09   4.62687172E+09   4.02923928E+09   4.10916000E+09   4.10916000E+09
   1.16000000E-02   4.13820062E+09   4.57744454E+09   4.57744454E+09   4.01477626E+09   4.09327294E+09   4.09327294E+09
   1.18000000E-02   4.11765398E+09   4.52533660E+09   4.52533660E+09   3.99734287E+09   4.07460573E+09   4.07460573E+09
   1.20000000E-02   4.09452294E+09   4.47076965E+09   4.47076965E+09   3.97707921E+09   4.05329193E+09   4.05329193E+09
   1.22000000E-02   4.06894132E+09   4.41395801E+09   4.41395801E+09   3.95412454E+09   4.02946370E+09   4.02946370E+09
   1.24000000E-02   4.04104091E+09   4.35510831E+09   4.35510831E+09   3.92861690E+09   4.00325157E+09   4.00325157E+09
   1.26000000E-02   4.01095116E+09   4.29441940E+09   4.29441940E+09   3.90069276E+09   3.97478411E+09   3.97478411E+09
   1.28000000E-02   3.97879907E+09   4.23208221E+09   4.23208221E+09   3.87048674E+09   3.94418777E+09   3.94418777E+09
   1.30000000E-02   3.94470894E+09   4.16827974E+09   4.16827974E+09   3.83813132E+09   3.91158663E+09   3.91158663E+09
   1.32000000E-02   3.90880224E+09   4.10318707E+09   4.10318707E+09   3.80375659E+09   3.87710225E+09   3.87710225E+09
   1.34000000E-02   3.87119752E+09   4.03697133E+09   4.03697133E+09   3.76749008E+09   3.84085348E+09   3.84085348E+09
   1.36000000E-02   3.83201025E+09   3.96979182E+09   3.96979182E+09   3.72945652E+09   3.80295637E+09   3.80295637E+09
   1.38000000E-02   3.79135276E+09   3.90180006E+09   3.90180006E+09   3.68977772E+09   3.76352406E+09   3.76352406E+09
   1.40000000E-02   3.74933414E+09   3.83313993E+09   3.83313993E+09   3.64857239E+09   3.72266662E+09   3.72266662E+09
   1.42000000E-02   3.70606023E+09   3.76394775E+09   3.76394775E+09   3.60595609E+09   3.68049106E+09   3.68049106E+09
