# TBinMid=0.095 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.79690695E-20   9.39263591E-21   9.39263591E-21   5.86477130E-21   1.54447710E-20   1.54447710E-20
   2.00000000E-04   4.07385261E+05   4.44497795E+05   4.44497795E+05   1.56152870E+05   3.47154730E+05   3.47154730E+05
   4.00000000E-04   2.68924980E+06   3.68008122E+06   3.68008122E+06   1.19417785E+06   2.30276975E+06   2.30276975E+06
   6.00000000E-04   7.95676344E+06   1.25172021E+07   1.25172021E+07   4.00686433E+06   6.86492895E+06   6.86492895E+06
   8.00000000E-04   1.69378992E+07   2.93906269E+07   2.93906269E+07   9.50681250E+06   1.47426940E+07   1.47426940E+07
   1.00000000E-03   3.00949828E+07   5.62047465E+07   5.62047465E+07   1.85677456E+07   2.64422695E+07   2.64422695E+07
   1.20000000E-03   4.76869760E+07   9.43039962E+07   9.43039962E+07   3.19805184E+07   4.23077257E+07   4.23077257E+07
   1.40000000E-03   6.98127411E+07   1.44498208E+08   1.44498208E+08   5.04243293E+07   6.25480304E+07   6.25480304E+07
   1.60000000E-03   9.64442165E+07   2.07114254E+08   2.07114254E+08   7.44499317E+07   8.72578418E+07   8.72578418E+07
   1.80000000E-03   1.27453067E+08   2.82059406E+08   2.82059406E+08   1.04471977E+08   1.16434781E+08   1.16434781E+08
   2.00000000E-03   1.62632606E+08   3.68888297E+08   3.68888297E+08   1.40768178E+08   1.49994380E+08   1.49994380E+08
   2.20000000E-03   2.01716059E+08   4.66868759E+08   4.66868759E+08   1.83483468E+08   1.87783307E+08   1.87783307E+08
   2.40000000E-03   2.44391854E+08   5.75043830E+08   5.75043830E+08   2.32637725E+08   2.29591179E+08   2.29591179E+08
   2.60000000E-03   2.90316459E+08   6.92288419E+08   6.92288419E+08   2.88135914E+08   2.75161175E+08   2.75161175E+08
   2.80000000E-03   3.39125143E+08   8.17359913E+08   8.17359913E+08   3.49779790E+08   3.24199565E+08   3.24199565E+08
   3.00000000E-03   3.90440964E+08   9.48942495E+08   9.48942495E+08   4.17280439E+08   3.76384239E+08   3.76384239E+08
   3.20000000E-03   4.43882237E+08   1.08568526E+09   1.08568526E+09   4.90271154E+08   4.31372333E+08   4.31372333E+08
   3.40000000E-03   4.99068701E+08   1.22623440E+09   1.22623440E+09   5.68320218E+08   4.88806994E+08   4.88806994E+08
   3.60000000E-03   5.55626546E+08   1.36925995E+09   1.36925995E+09   6.50943313E+08   5.48323348E+08   5.48323348E+08
   3.80000000E-03   6.13192486E+08   1.51347742E+09   1.51347742E+09   7.37615309E+08   6.09553738E+08   6.09553738E+08
   4.00000000E-03   6.71416971E+08   1.65766497E+09   1.65766497E+09   8.27781298E+08   6.72132269E+08   6.72132269E+08
   4.20000000E-03   7.29966703E+08   1.80067652E+09   1.80067652E+09   9.20866766E+08   7.35698717E+08   7.35698717E+08
   4.40000000E-03   7.88526512E+08   1.94145143E+09   1.94145143E+09   1.01628683E+09   7.99901864E+08   7.99901864E+08
   4.60000000E-03   8.46800720E+08   2.07902099E+09   2.07902099E+09   1.11345454E+09   8.64402289E+08   8.64402289E+08
   4.80000000E-03   9.04514051E+08   2.21251241E+09   2.21251241E+09   1.21178822E+09   9.28874675E+08   9.28874675E+08
   5.00000000E-03   9.61412157E+08   2.34115058E+09   2.34115058E+09   1.31071787E+09   9.93009673E+08   9.93009673E+08
   5.20000000E-03   1.01726183E+09   2.46425788E+09   2.46425788E+09   1.40969068E+09   1.05651536E+09   1.05651536E+09
   5.40000000E-03   1.07185095E+09   2.58125265E+09   2.58125265E+09   1.50817570E+09   1.11911836E+09   1.11911836E+09
   5.60000000E-03   1.12498820E+09   2.69164623E+09   2.69164623E+09   1.60566766E+09   1.18056461E+09   1.18056461E+09
   5.80000000E-03   1.17650261E+09   2.79503924E+09   2.79503924E+09   1.70169010E+09   1.24061988E+09   1.24061988E+09
   6.00000000E-03   1.22624298E+09   2.89111695E+09   2.89111695E+09   1.79579780E+09   1.29906999E+09   1.29906999E+09
   6.20000000E-03   1.27407711E+09   2.97964416E+09   2.97964416E+09   1.88757854E+09   1.35572090E+09   1.35572090E+09
   6.40000000E-03   1.31989105E+09   3.06045978E+09   3.06045978E+09   1.97665437E+09   1.41039849E+09   1.41039849E+09
