# TBinMid=1.05 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   2.05683983E-15   1.07522699E-15   1.07522699E-15   6.71397654E-16   1.76791065E-15   1.76791065E-15
   2.00000000E-04   4.30123647E+06   3.68239706E+06   3.68239706E+06   2.21024712E+06   3.83374000E+06   3.83374000E+06
   4.00000000E-04   2.08188487E+07   1.99627883E+07   1.99627883E+07   1.19006046E+07   1.87599683E+07   1.87599683E+07
   6.00000000E-04   5.14462708E+07   5.29161625E+07   5.29161625E+07   3.15101616E+07   4.67205216E+07   4.67205216E+07
   8.00000000E-04   9.65242260E+07   1.04368161E+08   1.04368161E+08   6.22504951E+07   8.82061182E+07   8.82061182E+07
   1.00000000E-03   1.55719216E+08   1.74888771E+08   1.74888771E+08   1.04657719E+08   1.43054146E+08   1.43054146E+08
   1.20000000E-03   2.28323534E+08   2.64223423E+08   2.64223423E+08   1.58818560E+08   2.10726573E+08   2.10726573E+08
   1.40000000E-03   3.13408368E+08   3.71552450E+08   3.71552450E+08   2.24502165E+08   2.90454182E+08   2.90454182E+08
   1.60000000E-03   4.09915132E+08   4.95667333E+08   4.95667333E+08   3.01248261E+08   3.81324070E+08   3.81324070E+08
   1.80000000E-03   5.16714710E+08   6.35097886E+08   6.35097886E+08   3.88430613E+08   4.82337402E+08   4.82337402E+08
   2.00000000E-03   6.32647852E+08   7.88207127E+08   7.88207127E+08   4.85304697E+08   5.92449525E+08   5.92449525E+08
   2.20000000E-03   7.56553511E+08   9.53263313E+08   9.53263313E+08   5.91044497E+08   7.10598702E+08   7.10598702E+08
   2.40000000E-03   8.87289042E+08   1.12849509E+09   1.12849509E+09   7.04771377E+08   8.35727064E+08   8.35727064E+08
   2.60000000E-03   1.02374465E+09   1.31213379E+09   1.31213379E+09   8.25576954E+08   9.66796020E+08   9.66796020E+08
   2.80000000E-03   1.16485365E+09   1.50244567E+09   1.50244567E+09   9.52541313E+08   1.10279759E+09   1.10279759E+09
   3.00000000E-03   1.30959964E+09   1.69775623E+09   1.69775623E+09   1.08474752E+09   1.24276266E+09   1.24276266E+09
   3.20000000E-03   1.45702132E+09   1.89646827E+09   1.89646827E+09   1.22129313E+09   1.38576687E+09   1.38576687E+09
   3.40000000E-03   1.60621547E+09   2.09707479E+09   2.09707479E+09   1.36129931E+09   1.53093474E+09   1.53093474E+09
   3.60000000E-03   1.75633862E+09   2.29816784E+09   2.29816784E+09   1.50391789E+09   1.67744224E+09   1.67744224E+09
   3.80000000E-03   1.90660758E+09   2.49844414E+09   2.49844414E+09   1.64833681E+09   1.82451837E+09   1.82451837E+09
   4.00000000E-03   2.05629917E+09   2.69670795E+09   2.69670795E+09   1.79378419E+09   1.97144576E+09   1.97144576E+09
   4.20000000E-03   2.20474932E+09   2.89187195E+09   2.89187195E+09   1.93953124E+09   2.11756058E+09   2.11756058E+09
   4.40000000E-03   2.35135163E+09   3.08295633E+09   3.08295633E+09   2.08489421E+09   2.26225192E+09   2.26225192E+09
   4.60000000E-03   2.49555564E+09   3.26908663E+09   3.26908663E+09   2.22923557E+09   2.40496070E+09   2.40496070E+09
   4.80000000E-03   2.63686472E+09   3.44949054E+09   3.44949054E+09   2.37196456E+09   2.54517828E+09   2.54517828E+09
   5.00000000E-03   2.77483386E+09   3.62349390E+09   3.62349390E+09   2.51253708E+09   2.68244478E+09   2.68244478E+09
   5.20000000E-03   2.90906727E+09   3.79051617E+09   3.79051617E+09   2.65045533E+09   2.81634723E+09   2.81634723E+09
   5.40000000E-03   3.03921586E+09   3.95006545E+09   3.95006545E+09   2.78526685E+09   2.94651752E+09   2.94651752E+09
   5.60000000E-03   3.16497477E+09   4.10173324E+09   4.10173324E+09   2.91656348E+09   3.07263036E+09   3.07263036E+09
   5.80000000E-03   3.28608083E+09   4.24518906E+09   4.24518906E+09   3.04397994E+09   3.19440109E+09   3.19440109E+09
