# TBinMid=-0.005 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.45693943E-11   7.61557632E-12   7.61557632E-12   9.57084818E-09   2.25441926E-09   2.25441926E-09
   2.00000000E-04   1.22637371E+01   1.97399849E+02   1.97399849E+02   5.78919033E+00   4.00167111E+00   4.00167111E+00
   4.00000000E-04   6.90785153E+02   1.49909219E+04   1.49909219E+04   1.77176714E+01   1.20771999E+01   1.20771999E+01
   6.00000000E-04   8.12334661E+03   1.78448949E+05   1.78448949E+05   3.25584141E+01   2.20626289E+01   2.20626289E+01
   8.00000000E-04   4.49248850E+04   9.88491978E+05   9.88491978E+05   4.78574965E+01   3.24406301E+01   3.24406301E+01
   1.00000000E-03   1.63324792E+05   3.59502926E+06   3.59502926E+06   6.19814653E+01   4.21979140E+01   4.21979140E+01
   1.20000000E-03   4.54753055E+05   1.00110111E+07   1.00110111E+07   7.39717947E+01   5.07180726E+01   5.07180726E+01
   1.40000000E-03   1.05263254E+06   2.31739059E+07   2.31739059E+07   8.33727970E+01   5.76802510E+01   5.76802510E+01
   1.60000000E-03   2.12759021E+06   4.68402706E+07   4.68402706E+07   9.00789845E+01   6.29734047E+01   6.29734047E+01
   1.80000000E-03   3.87616852E+06   8.53372205E+07   8.53372205E+07   9.42129121E+01   6.66281000E+01   6.66281000E+01
   2.00000000E-03   6.50517063E+06   1.43217771E+08   1.43217771E+08   9.60329790E+01   6.87644682E+01   6.87644682E+01
   2.20000000E-03   1.02141172E+07   2.24874602E+08   2.24874602E+08   9.58668992E+01   6.95538056E+01   6.95538056E+01
   2.40000000E-03   1.51781314E+07   3.34163256E+08   3.34163256E+08   9.40657259E+01   6.91911546E+01   6.91911546E+01
   2.60000000E-03   2.15331063E+07   4.74075575E+08   4.74075575E+08   9.09736357E+01   6.78764332E+01   6.78764332E+01
   2.80000000E-03   2.93644172E+07   6.46491195E+08   6.46491195E+08   8.69093893E+01   6.58020430E+01   6.58020430E+01
   3.00000000E-03   3.86998409E+07   8.52021653E+08   8.52021653E+08   8.21561767E+01   6.31452700E+01   6.31452700E+01
   3.20000000E-03   4.95068151E+07   1.08995005E+09   1.08995005E+09   7.69572860E+01   6.00641456E+01   6.00641456E+01
   3.40000000E-03   6.16937525E+07   1.35825997E+09   1.35825997E+09   7.15156563E+01   5.66957326E+01   5.66957326E+01
   3.60000000E-03   7.51148318E+07   1.65374100E+09   1.65374100E+09   6.59958871E+01   5.31560567E+01   5.31560567E+01
   3.80000000E-03   8.95775131E+07   1.97215413E+09   1.97215413E+09   6.05276744E+01   4.95410987E+01   4.95410987E+01
   4.00000000E-03   1.04851955E+08   2.30843913E+09   2.30843913E+09   5.52099527E+01   4.59284228E+01   4.59284228E+01
   4.20000000E-03   1.20681521E+08   2.65694586E+09   2.65694586E+09   5.01152560E+01   4.23791387E+01   4.23791387E+01
   4.40000000E-03   1.36793638E+08   3.01167326E+09   3.01167326E+09   4.52939793E+01   3.89399860E+01   3.89399860E+01
   4.60000000E-03   1.52910365E+08   3.36650216E+09   3.36650216E+09   4.07783493E+01   3.56454000E+01   3.56454000E+01
   4.80000000E-03   1.68758180E+08   3.71541065E+09   3.71541065E+09   3.65859969E+01   3.25194686E+01   3.25194686E+01
   5.00000000E-03   1.84076604E+08   4.05266396E+09   4.05266396E+09   3.27230881E+01   2.95777276E+01   2.95777276E+01
   5.20000000E-03   1.98625426E+08   4.37297359E+09   4.37297359E+09   2.91870067E+01   2.68287666E+01   2.68287666E+01
   5.40000000E-03   2.12190405E+08   4.67162272E+09   4.67162272E+09   2.59686094E+01   2.42756385E+01   2.42756385E+01
   5.60000000E-03   2.24587412E+08   4.94455756E+09   4.94455756E+09   2.30540883E+01   2.19170734E+01   2.19170734E+01
   5.80000000E-03   2.35665078E+08   5.18844555E+09   5.18844555E+09   2.04264824E+01   1.97485098E+01   1.97485098E+01
   6.00000000E-03   2.45306055E+08   5.40070313E+09   5.40070313E+09   1.80668837E+01   1.77629580E+01   1.77629580E+01
   6.20000000E-03   2.53427042E+08   5.57949631E+09   5.57949631E+09   1.59553814E+01   1.59517117E+01   1.59517117E+01
   6.40000000E-03   2.59977762E+08   5.72371821E+09   5.72371821E+09   1.40717860E+01   1.43049285E+01   1.43049285E+01
   6.60000000E-03   2.64939083E+08   5.83294760E+09   5.83294760E+09   1.23961710E+01   1.28120947E+01   1.28120947E+01
   6.80000000E-03   2.68320471E+08   5.90739291E+09   5.90739291E+09   1.09092653E+01   1.14623923E+01   1.14623923E+01
   7.00000000E-03   2.70156972E+08   5.94782567E+09   5.94782567E+09   9.59272609E+00   1.02449837E+01   1.02449837E+01
   7.20000000E-03   2.70505873E+08   5.95550715E+09   5.95550715E+09   8.42931600E+00   9.14922675E+00   9.14922675E+00
   7.40000000E-03   2.69443219E+08   5.93211159E+09   5.93211159E+09   7.40300606E+00   8.16483341E+00   8.16483341E+00
   7.60000000E-03   2.67060298E+08   5.87964877E+09   5.87964877E+09   6.49902188E+00   7.28198206E+00   7.28198206E+00
   7.80000000E-03   2.63460207E+08   5.80038854E+09   5.80038854E+09   5.70384683E+00   6.49139228E+00   6.49139228E+00
   8.00000000E-03   2.58754594E+08   5.69678888E+09   5.69678888E+09   5.00519409E+00   5.78437016E+00   5.78437016E+00
   8.20000000E-03   2.53060620E+08   5.57142932E+09   5.57142932E+09   4.39195671E+00   5.15283040E+00   5.15283040E+00
   8.40000000E-03   2.46498220E+08   5.42695033E+09   5.42695033E+09   3.85414289E+00   4.58930055E+00   4.58930055E+00
   8.60000000E-03   2.39187661E+08   5.26599970E+09   5.26599970E+09   3.38280221E+00   4.08691177E+00   4.08691177E+00
   8.80000000E-03   2.31247424E+08   5.09118600E+09   5.09118600E+09   2.96994716E+00   3.63937988E+00   3.63937988E+00
   9.00000000E-03   2.22792427E+08   4.90503923E+09   4.90503923E+09   2.60847324E+00   3.24097926E+00   3.24097926E+00
   9.20000000E-03   2.13932552E+08   4.70997860E+09   4.70997860E+09   2.29207994E+00   2.88651233E+00   2.88651233E+00
   9.40000000E-03   2.04771488E+08   4.50828691E+09   4.50828691E+09   2.01519441E+00   2.57127611E+00   2.57127611E+00
   9.60000000E-03   1.95405850E+08   4.30209131E+09   4.30209131E+09   1.77289887E+00   2.29102738E+00   2.29102738E+00
   9.80000000E-03   1.85924568E+08   4.09334965E+09   4.09334965E+09   1.56086266E+00   2.04194756E+00   2.04194756E+00
   1.00000000E-02   1.76408495E+08   3.88384202E+09   3.88384202E+09   1.37527913E+00   1.82060811E+00   1.82060811E+00
   1.02000000E-02   1.66930226E+08   3.67516671E+09   3.67516671E+09   1.21280768E+00   1.62393701E+00   1.62393701E+00
   1.04000000E-02   1.57554096E+08   3.46874010E+09   3.46874010E+09   1.07052093E+00   1.44918666E+00   1.44918666E+00
   1.06000000E-02   1.48336311E+08   3.26579964E+09   3.26579964E+09   9.45856836E-01   1.29390371E+00   1.29390371E+00
   1.08000000E-02   1.39325214E+08   3.06740967E+09   3.06740967E+09   8.36575564E-01   1.15590071E+00   1.15590071E+00
