# TBinMid=1.55 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   5.47685185E-15   2.86293144E-15   2.86293144E-15   1.78807611E-15   4.70758320E-15   4.70758320E-15
   2.00000000E-04   4.32768277E+06   3.55014728E+06   3.55014728E+06   2.26197612E+06   3.87189298E+06   3.87189298E+06
   4.00000000E-04   2.02769826E+07   1.86644442E+07   1.86644442E+07   1.16787909E+07   1.83206685E+07   1.83206685E+07
   6.00000000E-04   4.91644569E+07   4.86674692E+07   4.86674692E+07   3.01291700E+07   4.47214786E+07   4.47214786E+07
   8.00000000E-04   9.10095437E+07   9.49445657E+07   9.49445657E+07   5.83994863E+07   8.32237379E+07   8.32237379E+07
   1.00000000E-03   1.45298866E+08   1.57823208E+08   1.57823208E+08   9.67153434E+07   1.33456623E+08   1.33456623E+08
   1.20000000E-03   2.11238038E+08   2.36946991E+08   2.36946991E+08   1.44948011E+08   1.94765793E+08   1.94765793E+08
   1.40000000E-03   2.87877146E+08   3.31497780E+08   3.31497780E+08   2.02729949E+08   2.66333020E+08   2.66333020E+08
   1.60000000E-03   3.74184010E+08   4.40345093E+08   4.40345093E+08   2.69529389E+08   3.47246979E+08   3.47246979E+08
   1.80000000E-03   4.69090715E+08   5.62152974E+08   5.62152974E+08   3.44702317E+08   4.36548864E+08   4.36548864E+08
   2.00000000E-03   5.71524619E+08   6.95459088E+08   6.95459088E+08   4.27530409E+08   5.33263271E+08   5.33263271E+08
   2.20000000E-03   6.80429578E+08   8.38734329E+08   8.38734329E+08   5.17249500E+08   6.36419710E+08   6.36419710E+08
   2.40000000E-03   7.94780613E+08   9.90428105E+08   9.90428105E+08   6.13071330E+08   7.45067831E+08   7.45067831E+08
   2.60000000E-03   9.13594034E+08   1.14900277E+09   1.14900277E+09   7.14200305E+08   8.58288206E+08   8.58288206E+08
   2.80000000E-03   1.03593427E+09   1.31295966E+09   1.31295966E+09   8.19846480E+08   9.75199910E+08   9.75199910E+08
   3.00000000E-03   1.16091833E+09   1.48085844E+09   1.48085844E+09   9.29235576E+08   1.09496572E+09   1.09496572E+09
   3.20000000E-03   1.28771840E+09   1.65133133E+09   1.65133133E+09   1.04161669E+09   1.21679554E+09   1.21679554E+09
   3.40000000E-03   1.41556318E+09   1.82309304E+09   1.82309304E+09   1.15626811E+09   1.33994841E+09   1.33994841E+09
   3.60000000E-03   1.54373816E+09   1.99494733E+09   1.99494733E+09   1.27250168E+09   1.46373353E+09   1.46373353E+09
   3.80000000E-03   1.67158507E+09   2.16579101E+09   2.16579101E+09   1.38966584E+09   1.58751043E+09   1.58751043E+09
   4.00000000E-03   1.79850086E+09   2.33461564E+09   2.33461564E+09   1.50714783E+09   1.71068855E+09   1.71068855E+09
   4.20000000E-03   1.92393612E+09   2.50050763E+09   2.50050763E+09   1.62437492E+09   1.83272627E+09   1.83272627E+09
   4.40000000E-03   2.04739323E+09   2.66264692E+09   2.66264692E+09   1.74081508E+09   1.95312967E+09   1.95312967E+09
   4.60000000E-03   2.16842433E+09   2.82030469E+09   2.82030469E+09   1.85597709E+09   2.07145094E+09   2.07145094E+09
   4.80000000E-03   2.28662900E+09   2.97284016E+09   2.97284016E+09   1.96941019E+09   2.18728665E+09   2.18728665E+09
   5.00000000E-03   2.40165195E+09   3.11969689E+09   3.11969689E+09   2.08070340E+09   2.30027576E+09   2.30027576E+09
   5.20000000E-03   2.51318062E+09   3.26039860E+09   3.26039860E+09   2.18948456E+09   2.41009772E+09   2.41009772E+09
   5.40000000E-03   2.62094269E+09   3.39454464E+09   3.39454464E+09   2.29541914E+09   2.51647031E+09   2.51647031E+09
   5.60000000E-03   2.72470373E+09   3.52180537E+09   3.52180537E+09   2.39820886E+09   2.61914759E+09   2.61914759E+09
   5.80000000E-03   2.82426471E+09   3.64191734E+09   3.64191734E+09   2.49759024E+09   2.71791779E+09   2.71791779E+09
   6.00000000E-03   2.91945973E+09   3.75467857E+09   3.75467857E+09   2.59333298E+09   2.81260122E+09   2.81260122E+09
   6.20000000E-03   3.01015367E+09   3.85994376E+09   3.85994376E+09   2.68523835E+09   2.90304823E+09   2.90304823E+09
   6.40000000E-03   3.09623998E+09   3.95761963E+09   3.95761963E+09   2.77313747E+09   2.98913716E+09   2.98913716E+09
   6.60000000E-03   3.17763854E+09   4.04766038E+09   4.04766038E+09   2.85688964E+09   3.07077247E+09   3.07077247E+09
   6.80000000E-03   3.25429361E+09   4.13006337E+09   4.13006337E+09   2.93638061E+09   3.14788275E+09   3.14788275E+09
   7.00000000E-03   3.32617182E+09   4.20486482E+09   4.20486482E+09   3.01152090E+09   3.22041897E+09   3.22041897E+09
   7.20000000E-03   3.39326035E+09   4.27213591E+09   4.27213591E+09   3.08224412E+09   3.28835266E+09   3.28835266E+09
   7.40000000E-03   3.45556506E+09   4.33197890E+09   4.33197890E+09   3.14850537E+09   3.35167430E+09   3.35167430E+09
   7.60000000E-03   3.51310886E+09   4.38452354E+09   4.38452354E+09   3.21027962E+09   3.41039167E+09   3.41039167E+09
   7.80000000E-03   3.56593009E+09   4.42992375E+09   4.42992375E+09   3.26756018E+09   3.46452834E+09   3.46452834E+09
   8.00000000E-03   3.61408097E+09   4.46835439E+09   4.46835439E+09   3.32035724E+09   3.51412221E+09   3.51412221E+09
   8.20000000E-03   3.65762622E+09   4.50000837E+09   4.50000837E+09   3.36869639E+09   3.55922416E+09   3.55922416E+09
   8.40000000E-03   3.69664166E+09   4.52509386E+09   4.52509386E+09   3.41261729E+09   3.59989672E+09   3.59989672E+09
   8.60000000E-03   3.73121301E+09   4.54383176E+09   4.54383176E+09   3.45217235E+09   3.63621288E+09   3.63621288E+09
   8.80000000E-03   3.76143470E+09   4.55645340E+09   4.55645340E+09   3.48742549E+09   3.66825492E+09   3.66825492E+09
