# TBinMid=-0.045 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   2.34373390E-38   5.16000793E-37   5.16000793E-37   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.00000000E-04   4.15215885E+02   9.14146975E+03   9.14146975E+03   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.00000000E-04   8.88620154E+03   1.95640257E+05   1.95640257E+05   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.00000000E-04   5.02604746E+04   1.10654391E+06   1.10654391E+06   0.00000000E+00   0.00000000E+00   0.00000000E+00
   8.00000000E-04   1.64168282E+05   3.61435927E+06   3.61435927E+06   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.00000000E-03   3.96241180E+05   8.72371914E+06   8.72371914E+06   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.20000000E-03   7.89109500E+05   1.73731808E+07   1.73731808E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.40000000E-03   1.37551914E+06   3.02836838E+07   3.02836838E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.60000000E-03   2.17421851E+06   4.78679969E+07   4.78679969E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.80000000E-03   3.18844718E+06   7.01974431E+07   7.01974431E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.00000000E-03   4.40649993E+06   9.70143179E+07   9.70143179E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.20000000E-03   5.80373764E+06   1.27776162E+08   1.27776162E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.40000000E-03   7.34545006E+06   1.61718788E+08   1.61718788E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.60000000E-03   8.99007330E+06   1.97927117E+08   1.97927117E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.80000000E-03   1.06923836E+07   2.35405495E+08   2.35405495E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.00000000E-03   1.24064060E+07   2.73141731E+08   2.73141731E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.20000000E-03   1.40878790E+07   3.10161351E+08   3.10161351E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.40000000E-03   1.56961969E+07   3.45570375E+08   3.45570375E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.60000000E-03   1.71958168E+07   3.78586285E+08   3.78586285E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.80000000E-03   1.85571579E+07   4.08557822E+08   4.08557822E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.00000000E-03   1.97570490E+07   4.34974848E+08   4.34974848E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.20000000E-03   2.07787978E+07   4.57469858E+08   4.57469858E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.40000000E-03   2.16119565E+07   4.75812832E+08   4.75812832E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.60000000E-03   2.22518613E+07   4.89901095E+08   4.89901095E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.80000000E-03   2.26990154E+07   4.99745724E+08   4.99745724E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.00000000E-03   2.29583760E+07   5.05455855E+08   5.05455855E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.20000000E-03   2.30385977E+07   5.07222031E+08   5.07222031E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.40000000E-03   2.29512736E+07   5.05299487E+08   5.05299487E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.60000000E-03   2.27102058E+07   4.99992092E+08   4.99992092E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.80000000E-03   2.23307280E+07   4.91637440E+08   4.91637440E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.00000000E-03   2.18290966E+07   4.80593430E+08   4.80593430E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.20000000E-03   2.12219574E+07   4.67226541E+08   4.67226541E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.40000000E-03   2.05258936E+07   4.51901871E+08   4.51901871E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.60000000E-03   1.97570529E+07   4.34974932E+08   4.34974932E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.80000000E-03   1.89308518E+07   4.16785137E+08   4.16785137E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   7.00000000E-03   1.80617505E+07   3.97650841E+08   3.97650841E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   7.20000000E-03   1.71630915E+07   3.77865798E+08   3.77865798E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   7.40000000E-03   1.62469954E+07   3.57696856E+08   3.57696856E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   7.60000000E-03   1.53243042E+07   3.37382716E+08   3.37382716E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   7.80000000E-03   1.44045656E+07   3.17133582E+08   3.17133582E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   8.00000000E-03   1.34960504E+07   2.97131544E+08   2.97131544E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   8.20000000E-03   1.26057958E+07   2.77531534E+08   2.77531534E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   8.40000000E-03   1.17396686E+07   2.58462717E+08   2.58462717E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   8.60000000E-03   1.09024431E+07   2.40030206E+08   2.40030206E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
