# TBinMid=-0.0035 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   3.50001950E+15   7.39289208E+16   7.39289208E+16   1.12054112E+14   1.40222811E+14   1.40222811E+14
   2.00000000E-04   6.25847863E+06   1.32194284E+08   1.32194284E+08   2.00366960E+05   2.50736165E+05   2.50736165E+05
   4.00000000E-04   3.19222967E+06   6.74276513E+07   6.74276513E+07   1.02200134E+05   1.27891692E+05   1.27891692E+05
   6.00000000E-04   2.15271777E+06   4.54706329E+07   4.54706329E+07   6.89198672E+04   8.62452731E+04   8.62452731E+04
   8.00000000E-04   1.62761001E+06   3.43790803E+07   3.43790803E+07   5.21083939E+04   6.52076512E+04   6.52076512E+04
   1.00000000E-03   1.31019935E+06   2.76745956E+07   2.76745956E+07   4.19464021E+04   5.24910893E+04   5.24910893E+04
   1.20000000E-03   1.09735567E+06   2.31788196E+07   2.31788196E+07   3.51321515E+04   4.39638399E+04   4.39638399E+04
   1.40000000E-03   1.53333073E+06   3.27120816E+07   3.27120816E+07   5.36672921E+04   5.06846776E+04   5.06846776E+04
   1.60000000E-03   2.02815949E+06   4.35727954E+07   4.35727954E+07   6.58135901E+04   5.47527148E+04   5.47527148E+04
   1.80000000E-03   2.34085903E+06   5.04526837E+07   5.04526837E+07   7.57060944E+04   5.72373322E+04   5.72373322E+04
   2.00000000E-03   2.53870028E+06   5.48433266E+07   5.48433266E+07   9.70886081E+04   6.09758496E+04   6.09758496E+04
   2.20000000E-03   3.80525494E+06   8.27629820E+07   8.27629820E+07   1.12072631E+05   6.32140876E+04   6.32140876E+04
   2.40000000E-03   4.97136637E+06   1.08470258E+08   1.08470258E+08   1.22658887E+05   6.44582014E+04   6.44582014E+04
   2.60000000E-03   5.84842415E+06   1.27812190E+08   1.27812190E+08   1.30143416E+05   6.50294943E+04   6.50294943E+04
   2.80000000E-03   6.51116638E+06   1.42483655E+08   1.42483655E+08   1.40642517E+05   6.45606613E+04   6.45606613E+04
   3.00000000E-03   7.01586508E+06   1.53665614E+08   1.53665614E+08   1.48630408E+05   6.38672675E+04   6.38672675E+04
   3.20000000E-03   7.40065483E+06   1.62198070E+08   1.62198070E+08   1.54568813E+05   6.30420049E+04   6.30420049E+04
   3.40000000E-03   9.71787286E+06   2.13267436E+08   2.13267436E+08   1.58939423E+05   6.21331008E+04   6.21331008E+04
   3.60000000E-03   1.27948749E+07   2.81057922E+08   2.81057922E+08   1.62097433E+05   6.11740199E+04   6.11740199E+04
   3.80000000E-03   1.53626717E+07   3.37632299E+08   3.37632299E+08   1.64308820E+05   6.01881790E+04   6.01881790E+04
   4.00000000E-03   1.75145946E+07   3.85070239E+08   3.85070239E+08   1.58497726E+05   5.66110556E+04   5.66110556E+04
   4.20000000E-03   1.93257025E+07   4.25000849E+08   4.25000849E+08   1.52112984E+05   5.30409143E+04   5.30409143E+04
