# TBinMid=0.0165 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   5.59985074E+15   1.20446785E+17   1.20446785E+17   9.89983855E+13   1.26685838E+14   1.26685838E+14
   2.00000000E-04   1.00132431E+07   2.15374124E+08   2.15374124E+08   1.77021666E+05   2.26530340E+05   2.26530340E+05
   4.00000000E-04   5.10740288E+06   1.09854760E+08   1.09854760E+08   9.02925208E+04   1.15545153E+05   1.15545153E+05
   6.00000000E-04   3.44423745E+06   7.40818547E+07   7.40818547E+07   6.08898277E+04   7.79192386E+04   7.79192386E+04
   8.00000000E-04   2.60409210E+06   5.60112290E+07   5.60112290E+07   4.60371044E+04   5.89125682E+04   5.89125682E+04
   1.00000000E-03   2.09625141E+06   4.50881203E+07   4.50881203E+07   3.70591137E+04   4.74236508E+04   4.74236508E+04
   1.20000000E-03   1.75571250E+06   3.77634933E+07   3.77634933E+07   3.10388099E+04   3.97196137E+04   3.97196137E+04
   1.40000000E-03   2.62950406E+06   5.69536669E+07   5.69536669E+07   4.69894469E+04   4.51840016E+04   4.51840016E+04
   1.60000000E-03   3.60714861E+06   7.84552591E+07   7.84552591E+07   5.74313623E+04   4.84476137E+04   4.84476137E+04
   1.80000000E-03   4.23043117E+06   9.21782222E+07   9.21782222E+07   6.59714170E+04   5.04250456E+04   5.04250456E+04
   2.00000000E-03   4.63085027E+06   1.01025988E+08   1.01025988E+08   8.46412889E+04   5.36323399E+04   5.36323399E+04
   2.20000000E-03   8.81362223E+06   1.93146446E+08   1.93146446E+08   9.77255300E+04   5.55410825E+04   5.55410825E+04
   2.40000000E-03   1.27220756E+07   2.79226355E+08   2.79226355E+08   1.06970584E+05   5.65901998E+04   5.65901998E+04
   2.60000000E-03   1.56859844E+07   3.44509527E+08   3.44509527E+08   1.13507792E+05   5.70581826E+04   5.70581826E+04
   2.80000000E-03   1.79533493E+07   3.94492200E+08   3.94492200E+08   1.22486362E+05   5.68327275E+04   5.68327275E+04
   3.00000000E-03   1.97001023E+07   4.33005310E+08   4.33005310E+08   1.29303189E+05   5.63801732E+04   5.63801732E+04
   3.20000000E-03   2.10503403E+07   4.62781349E+08   4.62781349E+08   1.34361057E+05   5.57822512E+04   5.57822512E+04
   3.40000000E-03   3.09121980E+07   6.79944784E+08   6.79944784E+08   1.38073928E+05   5.50876746E+04   5.50876746E+04
   3.60000000E-03   4.41498739E+07   9.71425884E+08   9.71425884E+08   1.40746986E+05   5.43305935E+04   5.43305935E+04
   3.80000000E-03   5.52278933E+07   1.21535542E+09   1.21535542E+09   1.42608705E+05   5.35351937E+04   5.35351937E+04
   4.00000000E-03   6.45441795E+07   1.42051056E+09   1.42051056E+09   1.37583290E+05   5.06794977E+04   5.06794977E+04
   4.20000000E-03   7.24117698E+07   1.59376789E+09   1.59376789E+09   1.32069524E+05   4.78204742E+04   4.78204742E+04
   4.40000000E-03   7.90781870E+07   1.74057522E+09   1.74057522E+09   1.27010915E+05   4.52411579E+04   4.52411579E+04
   4.60000000E-03   8.47414437E+07   1.86529273E+09   1.86529273E+09   1.22352018E+05   4.29033811E+04   4.29033811E+04
   4.80000000E-03   8.95614899E+07   1.97144246E+09   1.97144246E+09   1.18046144E+05   4.07755437E+04   4.07755437E+04
   5.00000000E-03   9.36686190E+07   2.06189346E+09   2.06189346E+09   1.14053694E+05   3.88312673E+04   3.88312673E+04
   5.20000000E-03   9.71697850E+07   2.13900084E+09   2.13900084E+09   1.10340844E+05   3.70483657E+04   3.70483657E+04
   5.40000000E-03   9.48035338E+07   2.08692777E+09   2.08692777E+09   1.06878528E+05   3.54080494E+04   3.54080494E+04
   5.60000000E-03   8.97635021E+07   1.97598622E+09   1.97598622E+09   1.03641622E+05   3.38943035E+04   3.38943035E+04
   5.80000000E-03   8.51273026E+07   1.87392962E+09   1.87392962E+09   9.58655618E+04   3.15320516E+04   3.15320516E+04
   6.00000000E-03   8.08507016E+07   1.77978848E+09   1.77978848E+09   8.83577868E+04   2.92877838E+04   2.92877838E+04
   6.20000000E-03   7.68956778E+07   1.69272624E+09   1.69272624E+09   8.14712340E+04   2.72261737E+04   2.72261737E+04
   6.40000000E-03   7.32292737E+07   1.61201738E+09   1.61201738E+09   7.51392442E+04   2.53277674E+04   2.53277674E+04
   6.60000000E-03   6.98227783E+07   1.53702990E+09   1.53702990E+09   6.93039921E+04   2.35756778E+04   2.35756778E+04
   6.80000000E-03   6.66510731E+07   1.46721087E+09   1.46721087E+09   6.39150997E+04   2.19551826E+04   2.19551826E+04
   7.00000000E-03   6.36920953E+07   1.40207461E+09   1.40207461E+09   5.89284998E+04   2.04533954E+04   2.04533954E+04
   7.20000000E-03   6.09263926E+07   1.34119292E+09   1.34119292E+09   5.43054987E+04   1.90589934E+04   1.90589934E+04
   7.40000000E-03   5.83367536E+07   1.28418693E+09   1.28418693E+09   5.00119995E+04   1.77619925E+04   1.77619925E+04
   7.60000000E-03   5.59078987E+07   1.23072029E+09   1.23072029E+09   4.60178539E+04   1.65535591E+04   1.65535591E+04
   7.80000000E-03   5.36262202E+07   1.18049345E+09   1.18049345E+09   4.22963199E+04   1.54258523E+04   1.54258523E+04
   8.00000000E-03   5.14795631E+07   1.13323884E+09   1.13323884E+09   3.88236049E+04   1.43718915E+04   1.43718915E+04
   8.20000000E-03   4.94570389E+07   1.08871677E+09   1.08871677E+09   3.55784792E+04   1.33854443E+04   1.33854443E+04
   8.40000000E-03   4.75490355E+07   1.04671204E+09   1.04671204E+09   3.29350888E+04   1.26848598E+04   1.26848598E+04
   8.60000000E-03   4.54502473E+07   1.00050593E+09   1.00050593E+09   3.05596689E+04   1.20847251E+04   1.20847251E+04
